model_key,model_label,category,generation,genome_id,fitness,train_avg_det_score,train_variance,train_det_pass_rate,train_gt_exact_rate,validation_avg_det_score,validation_variance,validation_det_pass_rate,validation_gt_exact_rate,prompt_tokens,llm_latency_sec,peak_vram_gb,block_01,block_02,block_03,block_06,failure_summary,rank_scope
gemma2_9b_it,Gemma-2-9B-it,2,1,gene-052d6730-71b6-1181-9779-6c6e23bf8fae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94631,122.3522,31.577,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,generated/v13_gene_pool_e35ef6292a/02_v13_schema_first_compact.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""invalid_json"": 4}",generation_best
gemma2_9b_it,Gemma-2-9B-it,2,2,clone-3367eafe-6b4b-b09d-747e-98700404d64e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65227,72.7073,25.297,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}",generation_best
gemma2_9b_it,Gemma-2-9B-it,2,3,clone-1ec4ff2f-3e85-e2a9-7788-f20ae8be1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65227,72.8879,25.296,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}",generation_best
gemma2_9b_it,Gemma-2-9B-it,2,4,clone-1ec4ff2f-3e85-e2a9-7788-f20ae8be1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65227,72.8189,25.296,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}",generation_best
gemma2_9b_it,Gemma-2-9B-it,2,5,clone-1ec4ff2f-3e85-e2a9-7788-f20ae8be1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65227,72.8465,25.296,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}",generation_best
gemma2_9b_it,Gemma-2-9B-it,2,6,clone-1ec4ff2f-3e85-e2a9-7788-f20ae8be1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65227,72.7679,25.2967,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}",generation_best
gemma2_9b_it,Gemma-2-9B-it,2,7,clone-083f1eaf-a6d3-d2dd-ed6c-c345ceda0302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65575,73.1616,25.3353,01_preamble.txt,02_generator_prompt.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}",generation_best
gemma2_9b_it,Gemma-2-9B-it,2,8,clone-083f1eaf-a6d3-d2dd-ed6c-c345ceda0302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65575,73.2841,25.3371,01_preamble.txt,02_generator_prompt.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}",generation_best
gemma2_9b_it,Gemma-2-9B-it,2,9,clone-083f1eaf-a6d3-d2dd-ed6c-c345ceda0302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65575,73.2547,25.3372,01_preamble.txt,02_generator_prompt.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}",generation_best
gemma2_9b_it,Gemma-2-9B-it,2,10,clone-083f1eaf-a6d3-d2dd-ed6c-c345ceda0302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65575,73.2154,25.3353,01_preamble.txt,02_generator_prompt.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}",generation_best
