row_no,category,command_eng,command_kor,gt_name_display,service_list_schema,gt_code,generated_code,det_score,det_pass,det_profile,det_gt_exact,det_gt_similarity,det_gt_service_coverage,det_gt_receiver_coverage,det_dataflow_score,det_numeric_grounding,det_enum_grounding,failure_reasons,service_list_retrieval_categories_display,prompt_context_mode,prompt_context_note,prompt_context_effective_topk,prompt_context_injected_categories,prompt_context_displayed_categories,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_categories,generation_error_type
31,2,Set the living room light to yellow.,거실 조명을 노란색으로 설정해줘.,SetLivingRoomLightToYellow,service_list_ver2.0.1.json,"(#LivingRoom #Light).colorcontrol_setcolor(""255,255,0"")","(#LivingRoom #Light).light_movetorgb(255,255,0)",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 2 connected-device category group(s) were injected.",0,"[""Light"", ""ColorControl""]","[""Light"", ""ColorControl""]",15368,37,15405,1.9104,1.9296,8063.7563,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
32,2,Capture an image of the meeting room with the camera.,카메라로 회의실 사진을 촬영해줘.,CaptureImageOfMeetingRoomWithCamera,service_list_ver2.0.1.json,(#MeetingRoom #Camera).camera_captureimage(),(#MeetingRoom #Camera).camera_captureimage(),100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""Camera""]","[""Camera""]",12743,27,12770,1.1109,1.1225,11495.1841,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
33,2,Set the brightness of the living room light to 80%.,거실 조명의 밝기를 80%로 설정해줘.,SetBrightnessOfLivingRoomLightTo80,service_list_ver2.0.1.json,"(#LivingRoom #Light).light_movetobrightness(80, 0)","(#LivingRoom #Light).light_movetobrightness(80, 0)",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""Light""]","[""Light""]",14618,36,14654,1.481,1.4916,9894.6658,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
34,2,Set all dehumidifiers in the lab to AI drying mode.,연구실 제습기를 모두 AI건조모드로 설정해줘.,SetAllDehumidifiersInLabToAIDryingMode,service_list_ver2.0.1.json,"all(#Lab #Dehumidifier).dehumidifier_setdehumidifiermode(""AIDrying"")","all(#Lab #Dehumidifier).dehumidifier_setdehumidifiermode(""AIDrying"")",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""Dehumidifier""]","[""Dehumidifier""]",12588,44,12632,1.6946,1.7036,7454.2665,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
35,2,Set the hue of the living room light to 240 and the saturation to 80.,"거실 조명의 색조는 240, 채도는 80으로 맞춰줘.",SetHueOfLivingRoomLightTo240,service_list_ver2.0.1.json,"(#LivingRoom #Light).light_movetohueandsaturation(240, 80)","(#LivingRoom #Light).light_movetohueandsaturation(240, 80)",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""Light""]","[""Light""]",14630,39,14669,1.5674,1.5776,9358.8108,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
36,2,Set all robot vacuum cleaners with even tags to auto mode.,짝수 태그 로봇 청소기를 모두 자동 모드로 설정해줘.,SetAllRobotVacuumCleanersWithEvenTagsToAuto,service_list_ver2.0.1.json,"all(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")","all(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""RobotVacuumCleaner""]","[""RobotVacuumCleaner""]",11936,49,11985,3.0438,3.0524,3937.5123,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
37,2,Lock all door locks.,모든 도어락을 잠궈줘.,LockAllDoorLocks,service_list_ver2.0.1.json,all(#DoorLock).doorlock_lock(),all(#DoorLock).doorlock_lock(),100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""DoorLock""]","[""DoorLock""]",11856,26,11882,1.3311,1.339,8926.4518,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
38,2,Set the target temperature of the air conditioner in Sector1 to 18 degrees.,구역1의 에어컨의 목표 온도를 18도로 설정해줘.,SetTargetTemperatureOfAirConditionerInSector1,service_list_ver2.0.1.json,(#Sector1 #AirConditioner).airconditioner_settargettemperature(18),(#Sector1 #AirConditioner).airconditioner_settargettemperature(18),100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""AirConditioner""]","[""AirConditioner""]",12192,38,12230,2.4489,2.4576,4994.079,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
39,2,Change the air purifier in the bedroom to sleep mode.,안방의 공기청정기를 수면모드로 바꿔줘.,ChangeAirPurifierInBedroomToSleepMode,service_list_ver2.0.1.json,"(#Bedroom #AirPurifier).airpurifier_setairpurifiermode(""sleep"")","(#Bedroom #AirPurifier).airpurifier_setairpurifiermode(""sleep"")",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""AirPurifier""]","[""AirPurifier""]",11812,39,11851,1.2522,1.2604,9464.1431,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
40,2,Close all valves in the kitchen.,주방의 모든 벨브를 닫아줘.,CloseAllValvesInKitchen,service_list_ver2.0.1.json,all(#Kitchen #Valve).valve_close(),"(#Kitchen #Gas #Valve).valve_close()
(#Kitchen #Water #Valve).valve_close()",95.8917,True,strict,False,0.658333,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""Valve""]","[""Valve""]",12310,41,12351,4.2703,4.2792,2892.3026,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
