model_key,model_label,row_no,row_category,command_eng,command_kor,det_score,det_pass,gt_exact,failure_reasons,prompt_chars,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,generation_error_type,generation_error_types,oom_flag,worker_python,resolved_model_path,warmup_excluded,selected_candidate_index,repair_applied,candidate_count,generation_call_count,repair_call_count,row_success
gpt41_mini,GPT-4.1-mini,231,8,"Every hour, repeat opening and closing the door.",1시간마다 문을 열었다 닫았다 반복해줘.,92.7795,True,False,"[""gt_mismatch"", ""semantic""]",80106,21221,49,21270,3.1731,8.4013,6703.224,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,232,8,"Every 5 minutes from 1 PM to 3 PM, repeat opening and closing the valve.",오후 1시부터 3시까지 5분마다 벨브를 열었다 닫았다 반복해줘.,89.4344,True,False,"[""arg_type"", ""extraneous"", ""gt_mismatch"", ""semantic""]",77608,20539,95,20634,3.1096,4.108,6635.5801,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,233,8,"Every 30 minutes, toggle the living room air purifier between sleep mode and auto mode.",30분마다 거실 공기청정기를 수면모드와 자동모드 사이에서 전환해줘.,69.9,False,False,"[""enum_grounding"", ""gt_mismatch"", ""numeric_grounding"", ""semantic""]",76819,20209,114,20323,5.8646,6.8336,3465.3685,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,234,8,Repeat opening and closing the window every 10 minutes.,10분마다 창문을 열었다 닫았다 반복해줘.,83.7708,True,False,"[""gt_mismatch"", ""gt_receiver_coverage"", ""semantic""]",80294,21208,61,21269,2.6334,3.5691,8076.631,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,235,8,"Every 30 minutes, toggle the air purifier between sleep mode and high speed mode.",30분마다 공기청정기를 수면모드와 강풍모드 사이에서 전환해줘.,69.9,False,False,"[""enum_grounding"", ""gt_mismatch"", ""numeric_grounding"", ""semantic""]",74499,19657,101,19758,5.7238,6.6977,3451.9026,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,236,8,"Whenever the humidity level drops to 30% or below, turn on the humidifier.",습도가 30% 이하로 떨어질 때마다 가습기를 켜줘.,65.6067,False,False,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding""]",77479,20379,102,20481,8.5445,9.4995,2396.9805,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,237,8,"Whenever the rain stops, open the window.",비가 그칠 때마다 창문을 열어줘.,69.9,False,False,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage""]",72839,19256,59,19315,5.7378,6.6431,3366.2728,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,238,8,"Every time the sound sensor value exceeds 30, set the air purifier to sleep mode.",소리 센서 값이 30을 넘길 때마다 공기 청정기를 수면모드로 바꿔줘.,100.0,True,True,[],75271,19770,101,19871,3.3037,4.2672,6014.7713,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,239,8,"Each time the humidity drops below 50%, set the dehumidifier to drying mode.",습도가 50% 밑으로 떨어질 때마다 제습기를 건조모드로 작동해줘.,69.9,False,False,"[""dataflow"", ""gt_mismatch"", ""numeric_grounding""]",76259,20076,105,20181,4.9499,5.9437,4077.0521,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,240,8,"Whenever the window opens, make the speaker speak 'The window is open'.",창문이 열릴 때마다 스피커로 '창문이 열렸습니다'라고 말해줘.,69.9,False,False,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]",78322,20638,111,20749,4.4643,5.4358,4647.7611,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,241,8,"Whenever motion is detected, increase the light brightness by 10. If it reaches max, stop it.",움직임이 감지될 때마다 조명의 밝기를 10씩 높여줘. 최대 밝기가 되면 그만해.,92.7055,True,False,"[""arg_type"", ""gt_mismatch"", ""numeric_grounding""]",79339,20781,137,20918,3.4719,4.4318,6024.9431,0.0,,[],False,,,False,0,False,1,1,0,True
