model_key,model_label,category,generation,genome_id,fitness,train_avg_det_score,train_variance,train_det_pass_rate,train_gt_exact_rate,validation_avg_det_score,validation_variance,validation_det_pass_rate,validation_gt_exact_rate,prompt_tokens,llm_latency_sec,peak_vram_gb,block_01,block_02,block_03,block_06,failure_summary
llama31_8b,Llama-3.1-8B-Instruct,2,1,v15-4a989182-5abe-387f-dfda-56779ffd7751,93.2031,93.2031,0.0,100.0,0.0,78.2439,363.547235,50.0,25.0,48249,15.307,18.1371,01_preamble.txt,02_generator_prompt.txt,03_postprocessor.txt,06_det_helper.txt,"{""gt_mismatch"": 3, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""semantic"": 1, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,1,v13mix-5e0f8db3-3fa4-ca68-b0fd-40e227b77b30,92.4195,92.4195,0.0,100.0,0.0,85.7563,437.234333,75.0,25.0,64901,21.9622,19.1112,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_schema_first_compact.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 3, ""arg_type"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""service_match"": 1, ""unknown_service:light_setcolor"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,1,v13compact-79ecd780-05b7-1df3-9473-af3bf23a8608,27.3441,27.3441,0.0,0.0,0.0,71.5437,864.969434,50.0,25.0,99061,31.1507,22.5241,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 3, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""arg_type"": 1, ""extraneous"": 1, ""precondition"": 1, ""semantic"": 1, ""service_match"": 1, ""unknown_service:light_move_to_hue_and_saturation"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,1,gene-8a7c368e-df5c-ed9b-f06f-c08ae3500b23,93.2031,93.2031,0.0,100.0,0.0,97.8422,5.482058,100.0,50.0,59781,18.825,18.8077,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 2, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,1,gene-d7b1682b-4a89-4cca-a472-49c76088fe90,93.2031,93.2031,0.0,100.0,0.0,81.8744,297.999344,50.0,25.0,117707,37.0107,22.8998,generated/v13_gene_pool_e35ef6292a/01_v13_caution_full.txt,02_generator_prompt.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 3, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""arg_type"": 1, ""numeric_grounding"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,1,gene-052d6730-71b6-1181-9779-6c6e23bf8fae,51.503,51.503,0.0,0.0,0.0,32.5537,1668.490268,25.0,25.0,84195,30.8823,20.9408,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,generated/v13_gene_pool_e35ef6292a/02_v13_schema_first_compact.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""invalid_json"": 2, ""arg_type"": 1, ""extraneous"": 1, ""gt_mismatch"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""precondition"": 1, ""semantic"": 1, ""service_match"": 1, ""unknown_service:light_currentcolor"": 1, ""unknown_service:light_setcolor"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,1,gene-1cfdd6ea-2d8a-c3a4-3839-5229a7f1830f,49.9007,49.9007,0.0,0.0,0.0,86.9575,320.850782,75.0,25.0,141561,50.3093,24.9972,generated/v13_gene_pool_e35ef6292a/01_v13_caution_schema_strict.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 3, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""service_match"": 1, ""unknown_service:light_currentcolor"": 1, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,1,gene-f0da46e0-044f-d3d4-7a28-f89f74e528f2,93.1316,93.1316,0.0,100.0,0.0,86.3923,234.732874,75.0,0.0,121389,43.1323,23.823,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 4, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""semantic"": 1, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,1,gene-ae389650-cbd4-9d2b-e9e8-5380c292f220,27.3306,27.3306,0.0,0.0,0.0,63.9693,661.719566,25.0,25.0,65287,19.8613,19.8457,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,06_det_helper.txt,"{""arg_type"": 3, ""gt_mismatch"": 3, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""semantic"": 2, ""extraneous"": 1, ""precondition"": 1, ""service_match"": 1, ""unknown_service:light_setcolor"": 1, ""enum_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,1,gene-7a3938e0-5c4f-c3eb-d0d7-8293b05423d5,49.8893,49.8893,0.0,0.0,0.0,84.6961,352.395865,75.0,0.0,115001,39.0769,23.4487,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""arg_type"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""service_match"": 1, ""unknown_service:light_setcolor"": 1, ""semantic"": 1, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,2,gene-8a7c368e-df5c-ed9b-f06f-c08ae3500b23,93.2031,93.2031,0.0,100.0,0.0,97.8422,5.482058,100.0,50.0,59781,18.7972,18.8077,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 2, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,2,mut-7566e5d7-2f94-6855-9cba-290b54021d0a,93.2031,93.2031,0.0,100.0,0.0,97.8422,5.482058,100.0,50.0,60105,18.8644,18.8266,01_preamble.txt,02_generator_prompt.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 2, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,2,cross-21605df2-e380-adcd-c1f4-b15fccf6cf84,93.2031,93.2031,0.0,100.0,0.0,98.5998,5.88168,100.0,75.0,79071,24.1531,20.6448,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,2,mut-e895611b-2eac-03f8-01a5-23bfb67510f1,93.2031,93.2031,0.0,100.0,0.0,98.5998,5.88168,100.0,75.0,79399,24.2127,20.6634,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,02_generator_prompt.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,2,clone-7967cbaa-dd0e-7470-9ded-916de01669dd,92.4195,92.4195,0.0,100.0,0.0,85.7563,437.234333,75.0,25.0,64901,22.0421,19.1112,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_schema_first_compact.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 3, ""arg_type"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""service_match"": 1, ""unknown_service:light_setcolor"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,2,mut-f156e50b-709c-4606-4372-662f14dd84f9,69.9,69.9,0.0,0.0,0.0,25.0287,823.299952,0.0,0.0,84151,30.8116,20.9383,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,generated/v13_gene_pool_e35ef6292a/02_v13_schema_first_compact.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 2, ""semantic"": 2, ""invalid_json"": 2, ""arg_type"": 1, ""extraneous"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""precondition"": 1, ""service_match"": 1, ""unknown_service:light_currentcolor"": 1, ""unknown_service:light_setcolor"": 1, ""enum_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,2,cross-f868fa16-9e52-f882-dcd0-a56ce2c48c9e,93.2031,93.2031,0.0,100.0,0.0,79.4449,423.214486,50.0,50.0,78541,23.1674,19.9016,01_preamble.txt,02_generator_prompt.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""arg_type"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,2,cross-e3ca0714-d8a7-8b51-390c-546cb28558e9,93.2031,93.2031,0.0,100.0,0.0,97.8422,5.482058,100.0,50.0,59781,18.775,18.8077,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 2, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,2,clone-3367eafe-6b4b-b09d-747e-98700404d64e,93.1316,93.1316,0.0,100.0,0.0,86.3923,234.732874,75.0,0.0,121389,43.1328,23.823,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 4, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""semantic"": 1, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,2,mut-ab8a96ab-3f0d-6a7f-03b7-d4fc1c53e7bc,92.4195,92.4195,0.0,100.0,0.0,86.9699,321.051486,75.0,25.0,141613,50.6198,25.0002,generated/v13_gene_pool_e35ef6292a/01_v13_caution_schema_strict.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 3, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""service_match"": 1, ""unknown_service:light_currentcolor"": 1, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,3,cross-21605df2-e380-adcd-c1f4-b15fccf6cf84,93.2031,93.2031,0.0,100.0,0.0,98.5998,5.88168,100.0,75.0,79071,24.1119,20.6448,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,3,mut-449659cc-d970-0d13-912c-b49c87bcfdac,93.2031,93.2031,0.0,100.0,0.0,98.5998,5.88168,100.0,75.0,79071,24.0837,20.6448,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,3,mut-a4a68d8b-cc9c-5381-8bb3-d3e33e43d925,93.2031,93.2031,0.0,100.0,0.0,98.5998,5.88168,100.0,75.0,79171,24.086,20.6479,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,3,mut-1be1fb11-ae8d-f266-6ee0-200f0889aa91,93.2031,93.2031,0.0,100.0,0.0,100.0,0.0,100.0,100.0,65809,20.1356,19.1606,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,{}
llama31_8b,Llama-3.1-8B-Instruct,2,3,cross-4a817732-1812-622f-2622-6e2c7c694080,93.2031,93.2031,0.0,100.0,0.0,97.8422,5.482058,100.0,50.0,59781,18.7998,18.8077,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 2, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,3,cross-36562f8e-20d3-6aac-c637-cd163f0411dc,93.2031,93.2031,0.0,100.0,0.0,98.5998,5.88168,100.0,75.0,79071,24.0968,20.6448,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,3,clone-1ec4ff2f-3e85-e2a9-7788-f20ae8be1698,93.2031,93.2031,0.0,100.0,0.0,98.5998,5.88168,100.0,75.0,79071,24.2439,20.6448,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,3,cross-4794a99b-8386-a896-b19d-a3c3f2cb1466,93.2031,93.2031,0.0,100.0,0.0,98.5998,5.88168,100.0,75.0,79071,24.1916,20.6448,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,3,clone-84e8fe44-1729-5cf1-57fb-3207606443f0,93.2031,93.2031,0.0,100.0,0.0,97.8422,5.482058,100.0,50.0,59781,18.8482,18.8077,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 2, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,3,clone-4f6f550e-751e-547c-fbba-df5be8bf2033,93.2031,93.2031,0.0,100.0,0.0,97.8422,5.482058,100.0,50.0,59781,18.8277,18.8077,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 2, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,4,mut-1be1fb11-ae8d-f266-6ee0-200f0889aa91,93.2031,93.2031,0.0,100.0,0.0,100.0,0.0,100.0,100.0,65809,20.1597,19.1606,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,{}
llama31_8b,Llama-3.1-8B-Instruct,2,4,mut-01684f04-1359-9d5d-ff84-81342947f8b3,93.2031,93.2031,0.0,100.0,0.0,100.0,0.0,100.0,100.0,65809,20.1648,19.1606,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,{}
llama31_8b,Llama-3.1-8B-Instruct,2,4,cross-17d78ea6-1fad-24f5-74ae-18cb9cf6ec6a,93.2031,93.2031,0.0,100.0,0.0,97.8422,5.482058,100.0,50.0,59781,18.8185,18.8077,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 2, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,4,cross-ed14a55c-acf7-ca69-4037-b393cbab103d,93.2031,93.2031,0.0,100.0,0.0,100.0,0.0,100.0,100.0,65809,20.236,19.1606,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,{}
llama31_8b,Llama-3.1-8B-Instruct,2,4,cross-73466d9e-e57c-458c-e61b-c9a5d42b5554,93.2031,93.2031,0.0,100.0,0.0,98.5998,5.88168,100.0,75.0,79071,24.2944,20.6448,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,4,mut-57cbc32d-25fa-b5b2-6a19-33dcb2ae010a,93.2031,93.2031,0.0,100.0,0.0,98.5998,5.88168,100.0,75.0,79071,24.1898,20.6448,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,2,4,clone-40839950-c18f-4bdc-3b76-0aa8d5a5cbf1,93.2031,93.2031,0.0,100.0,0.0,98.5998,5.88168,100.0,75.0,79071,24.1799,20.6448,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 1, ""semantic"": 1}"
