model_key,model_label,category,generation,genome_id,fitness,train_avg_det_score,train_variance,train_det_pass_rate,train_gt_exact_rate,validation_avg_det_score,validation_variance,validation_det_pass_rate,validation_gt_exact_rate,prompt_tokens,llm_latency_sec,peak_vram_gb,block_01,block_02,block_03,block_06,failure_summary,rank_scope
llama31_8b,Llama-3.1-8B-Instruct,2,1,gene-8a7c368e-df5c-ed9b-f06f-c08ae3500b23,93.2031,93.2031,0.0,100.0,0.0,97.8422,5.482058,100.0,50.0,59781,18.825,18.8077,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 2, ""semantic"": 1}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,2,2,cross-21605df2-e380-adcd-c1f4-b15fccf6cf84,93.2031,93.2031,0.0,100.0,0.0,98.5998,5.88168,100.0,75.0,79071,24.1531,20.6448,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 1, ""semantic"": 1}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,2,3,mut-1be1fb11-ae8d-f266-6ee0-200f0889aa91,93.2031,93.2031,0.0,100.0,0.0,100.0,0.0,100.0,100.0,65809,20.1356,19.1606,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,{},generation_best
llama31_8b,Llama-3.1-8B-Instruct,2,4,cross-ed14a55c-acf7-ca69-4037-b393cbab103d,93.2031,93.2031,0.0,100.0,0.0,100.0,0.0,100.0,100.0,65809,20.236,19.1606,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,{},generation_best
llama31_8b,Llama-3.1-8B-Instruct,2,5,cross-122fffcf-6a80-6f74-38ec-6d0d39d0c5a3,93.2031,93.2031,0.0,100.0,0.0,100.0,0.0,100.0,100.0,65809,20.196,19.1606,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,{},generation_best
llama31_8b,Llama-3.1-8B-Instruct,2,6,clone-e253af50-1789-8fdd-a34b-a362fd6eac1b,93.2031,93.2031,0.0,100.0,0.0,100.0,0.0,100.0,100.0,65809,20.2145,19.1606,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,{},generation_best
llama31_8b,Llama-3.1-8B-Instruct,2,7,clone-0d5fa22a-3a26-ed83-98c8-e576eef94e2a,93.2031,93.2031,0.0,100.0,0.0,100.0,0.0,100.0,100.0,65809,20.211,19.1606,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,{},generation_best
llama31_8b,Llama-3.1-8B-Instruct,2,8,clone-0d5fa22a-3a26-ed83-98c8-e576eef94e2a,93.2031,93.2031,0.0,100.0,0.0,100.0,0.0,100.0,100.0,65809,20.128,19.1606,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,{},generation_best
llama31_8b,Llama-3.1-8B-Instruct,2,9,clone-0d5fa22a-3a26-ed83-98c8-e576eef94e2a,93.2031,93.2031,0.0,100.0,0.0,100.0,0.0,100.0,100.0,65809,20.2298,19.1606,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,{},generation_best
llama31_8b,Llama-3.1-8B-Instruct,2,10,clone-0d5fa22a-3a26-ed83-98c8-e576eef94e2a,93.2031,93.2031,0.0,100.0,0.0,100.0,0.0,100.0,100.0,65809,20.2285,19.1606,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,{},generation_best
