row_no,category,command_eng,command_kor,gt_name_display,service_list_schema,gt_code,generated_code,det_score,det_pass,det_profile,det_gt_exact,det_gt_similarity,det_gt_service_coverage,det_gt_receiver_coverage,det_dataflow_score,det_numeric_grounding,det_enum_grounding,failure_reasons,service_list_retrieval_categories_display,prompt_context_mode,prompt_context_note,prompt_context_effective_topk,prompt_context_injected_categories,prompt_context_displayed_categories,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_categories,generation_error_type
151,6,"If the temperature is 28 degrees or higher and the humidity is 70% or higher, set the air conditioner to cool mode and 24 degrees.","온도가 28도 이상이고 습도가 70% 이상이면, 에어컨을 냉방 모드로 설정하고 온도를 24도로 맞춰줘.",IfTemperatureIs28DegreesOrHigher,service_list_ver2.0.1.json,"if ((#TemperatureSensor).temperaturesensor_temperature >= 28 and (#HumiditySensor).humiditysensor_humidity >= 70) {

    (#AirConditioner).airconditioner_setairconditionermode(""cool"")

    (#AirConditioner).airconditioner_settargettemperature(24)
 
}","if ((#TemperatureSensor).temperaturesensor_temperature >= 28 and (#HumiditySensor).humiditysensor_humidity >= 70) {
  (#AirConditioner).airconditioner_setairconditionermode(""cool"")
  (#AirConditioner).airconditioner_settargettemperature(24)
}",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"HumiditySensor, TemperatureSensor, AirConditioner, AirPurifier, AirQualitySensor, WeatherProvider, Dehumidifier, Dishwasher, ArmRobot, LaundryDryer",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""HumiditySensor"", ""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""WeatherProvider"", ""Dehumidifier"", ""Dishwasher"", ""ArmRobot"", ""LaundryDryer""]","[""HumiditySensor"", ""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""WeatherProvider"", ""Dehumidifier"", ""Dishwasher"", ""ArmRobot"", ""LaundryDryer""]",26810,110,26920,2.1225,7.3988,12683.1567,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""HumiditySensor"", ""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""WeatherProvider"", ""Dehumidifier"", ""Dishwasher"", ""ArmRobot"", ""LaundryDryer""]",
152,6,"If the carbon dioxide concentration is 1200ppm or higher and person is being detected, set the air purifier to high mode and announce a warning using the speaker.","이산화탄소 농도가 1200ppm 이상이고 사람이 감지되고 있으면, 공기청정기를 강풍으로 바꾸고 스피커로 경고해줘.",IfCarbonDioxideConcentrationIs1200ppmOrHigher,service_list_ver2.0.1.json,"if ((#AirQualitySensor).airqualitysensor_carbondioxide >= 1200 and (#PresenceSensor).presencesensor_presence == true) {

    (#AirPurifier).airpurifier_setairpurifiermode(""high"")

    (#Speaker).speaker_speak(""이산화탄소 농도가 높습니다."")

}","if ((#AirQualitySensor).airqualitysensor_carbondioxide >= 1200 and (#PresenceSensor).presencesensor_presence == true) {
  (#AirPurifier).airpurifier_setairpurifiermode(""high"")
  (#Speaker).speaker_speak(""경고"")
}",95.6556,True,strict,False,0.981111,1.0,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch""]","PresenceSensor, Speaker, AirQualitySensor, CarbonDioxideSensor, AirPurifier, AirConditioner, RobotVacuumCleaner, Charger, PresenceVitalSensor, SmokeDetector",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""PresenceSensor"", ""Speaker"", ""AirQualitySensor"", ""CarbonDioxideSensor"", ""AirPurifier"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Charger"", ""PresenceVitalSensor"", ""SmokeDetector""]","[""PresenceSensor"", ""Speaker"", ""AirQualitySensor"", ""CarbonDioxideSensor"", ""AirPurifier"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Charger"", ""PresenceVitalSensor"", ""SmokeDetector""]",26999,96,27095,2.1897,3.1738,12373.8412,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""Speaker"", ""AirQualitySensor"", ""CarbonDioxideSensor"", ""AirPurifier"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Charger"", ""PresenceVitalSensor"", ""SmokeDetector""]",
153,6,"If it is raining and the humidity is 80% or higher, set the dehumidifier to drying mode and output ""It's raining and himidity is high"" through the speaker.","비가 오고 있고 습도가 80% 이상이면, 제습기를 건조 모드로 작동시키고 ""비가 오고 습도가 높습니다""라고 스피커로 출력해줘.",IfItIsRainingHumidityIs80Or,service_list_ver2.0.1.json,"if ((#RainSensor).rainsensor_rain == true and (#HumiditySensor).humiditysensor_humidity >= 80) {

    (#Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")

    (#Speaker).speaker_speak(""비가 오고 습도가 높습니다."")

}","if ((#RainSensor).rainsensor_rain == true and (#HumiditySensor).humiditysensor_humidity >= 80) {
  (#Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")
  (#Speaker).speaker_speak(""비가 오고 습도가 높습니다"")
}",96.1191,True,strict,False,0.998819,1.0,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch""]","HumiditySensor, Speaker, RainSensor, Dehumidifier, Humidifier, WeatherProvider, AirQualitySensor, Dishwasher, Pump, AirPurifier",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""HumiditySensor"", ""Speaker"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""AirQualitySensor"", ""Dishwasher"", ""Pump"", ""AirPurifier""]","[""HumiditySensor"", ""Speaker"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""AirQualitySensor"", ""Dishwasher"", ""Pump"", ""AirPurifier""]",26887,103,26990,2.375,3.363,11364.2105,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""HumiditySensor"", ""Speaker"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""AirQualitySensor"", ""Dishwasher"", ""Pump"", ""AirPurifier""]",
154,6,"If the noise level is 70 or higher and no one is home, take a photo with the camera and sound the police siren.","소음 수치가 70 이상이고 집에 아무도 없으면, 카메라로 사진을 찍고 경찰 사이렌을 울려줘.",IfNoiseLevelIs70OrHigherNo,service_list_ver2.0.1.json,"if ((#SoundSensor).soundsensor_sound >= 70 and (#PresenceSensor).presencesensor_presence == false) {

    (#Camera).camera_captureimage()

    (#Siren).siren_setsirenmode(""police"")

}","if ((#SoundSensor).soundsensor_sound >= 70 and (#PresenceSensor).presencesensor_presence == false) {
  (#Camera).camera_captureimage()
  (#Siren).siren_setsirenmode(""police"")
}",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"PresenceSensor, Siren, Camera, SoundSensor, PresenceVitalSensor, AudioRecorder, AirQualitySensor, ColorControl, PressureSensor, CarbonDioxideSensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""PresenceSensor"", ""Siren"", ""Camera"", ""SoundSensor"", ""PresenceVitalSensor"", ""AudioRecorder"", ""AirQualitySensor"", ""ColorControl"", ""PressureSensor"", ""CarbonDioxideSensor""]","[""PresenceSensor"", ""Siren"", ""Camera"", ""SoundSensor"", ""PresenceVitalSensor"", ""AudioRecorder"", ""AirQualitySensor"", ""ColorControl"", ""PressureSensor"", ""CarbonDioxideSensor""]",26345,82,26427,1.9434,2.9368,13598.3328,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""Siren"", ""Camera"", ""SoundSensor"", ""PresenceVitalSensor"", ""AudioRecorder"", ""AirQualitySensor"", ""ColorControl"", ""PressureSensor"", ""CarbonDioxideSensor""]",
155,6,"If the illuminance is 100 lux or lower and a person is being detected, set the speaker volume to 30 and play relax.mp3 music.","조도가 100 럭스 이하이고 사람이 감지되고 있으면, 스피커 볼륨을 30으로 설정하고 relax.mp3 음악을 재생해줘.",IfIlluminanceIs100LuxOrLower,service_list_ver2.0.1.json,"if ((#LightSensor).lightsensor_brightness <= 100 and (#PresenceSensor).presencesensor_presence == true) {

    (#Speaker).speaker_setvolume(30)

    (#Speaker).speaker_play(""relax.mp3"")

}","if ((#LightSensor).lightsensor_brightness <= 100 and (#PresenceSensor).presencesensor_presence == true) {
  (#Speaker).speaker_setvolume(30)
  (#Speaker).speaker_play(""relax.mp3"")
}",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"LightSensor, PresenceSensor, Speaker, PresenceVitalSensor, AudioRecorder, SoundSensor, Plug, Siren, Light, ArmRobot",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""LightSensor"", ""PresenceSensor"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""SoundSensor"", ""Plug"", ""Siren"", ""Light"", ""ArmRobot""]","[""LightSensor"", ""PresenceSensor"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""SoundSensor"", ""Plug"", ""Siren"", ""Light"", ""ArmRobot""]",27930,87,28017,2.5481,3.5245,10995.2514,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""LightSensor"", ""PresenceSensor"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""SoundSensor"", ""Plug"", ""Siren"", ""Light"", ""ArmRobot""]",
156,6,"If the fine dust level is 150 or higher and the door is open, close the door and set the air purifier to high.","미세먼지 농도가 150 이상이고 문이 열려 있으면, 문을 닫고 공기청정기를 강풍으로 작동시켜줘.",IfFineDustLevelIs150OrHigher,service_list_ver2.0.1.json,"if ((#AirQualitySensor).airqualitysensor_finedustlevel >= 150 and (#Door).door_doorstate == ""open"") {

    (#Door).door_close()

    (#AirPurifier).airpurifier_setairpurifiermode(""high"")

}","if ((#AirQualitySensor).airqualitysensor_finedustlevel >= 150 and (#Door).door_doorstate == ""open"") {
  (#Door).door_close()
  (#AirPurifier).airpurifier_setairpurifiermode(""high"")
}",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"Door, AirPurifier, AirQualitySensor, AirConditioner, DoorLock, Dishwasher, RobotVacuumCleaner, SmokeDetector, WindowCovering, LaundryDryer",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Door"", ""AirPurifier"", ""AirQualitySensor"", ""AirConditioner"", ""DoorLock"", ""Dishwasher"", ""RobotVacuumCleaner"", ""SmokeDetector"", ""WindowCovering"", ""LaundryDryer""]","[""Door"", ""AirPurifier"", ""AirQualitySensor"", ""AirConditioner"", ""DoorLock"", ""Dishwasher"", ""RobotVacuumCleaner"", ""SmokeDetector"", ""WindowCovering"", ""LaundryDryer""]",26506,97,26603,2.1544,3.1262,12348.2176,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Door"", ""AirPurifier"", ""AirQualitySensor"", ""AirConditioner"", ""DoorLock"", ""Dishwasher"", ""RobotVacuumCleaner"", ""SmokeDetector"", ""WindowCovering"", ""LaundryDryer""]",
157,6,"If the weather is rainy and no one is being detected, lock the door and close the valve.","비가 오고 아무도 없는 상태면, 도어락을 잠그고 밸브를 차단해줘.",IfWeatherIsRainyNoOneIsBeing,service_list_ver2.0.1.json,"if ((#WeatherProvider).weatherprovider_weather == ""rain"" and (#PresenceSensor).presencesensor_presence == false) {

    (#DoorLock).doorlock_lock()

    (#Valve).valve_close()

}","if ((#WeatherProvider).weatherprovider_weather == ""rain"" and (#PresenceSensor).presencesensor_presence == false) {
  (#DoorLock).doorlock_lock()
  (#Valve).valve_close()
}",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"PresenceSensor, RainSensor, Door, Valve, DoorLock, WeatherProvider, Pump, Safe, ArmRobot, WindowCovering",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""PresenceSensor"", ""RainSensor"", ""Door"", ""Valve"", ""DoorLock"", ""WeatherProvider"", ""Pump"", ""Safe"", ""ArmRobot"", ""WindowCovering""]","[""PresenceSensor"", ""RainSensor"", ""Door"", ""Valve"", ""DoorLock"", ""WeatherProvider"", ""Pump"", ""Safe"", ""ArmRobot"", ""WindowCovering""]",26133,82,26215,1.9423,2.9219,13496.8851,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""RainSensor"", ""Door"", ""Valve"", ""DoorLock"", ""WeatherProvider"", ""Pump"", ""Safe"", ""ArmRobot"", ""WindowCovering""]",
158,6,"If the oven is heating and no one is being detected, change the oven mode to warming and notify that the oven mode has been changed to warming.","오븐이 가열 중이고 아무도 없으면, 오븐을 보온 모드로 변경하고 스피커로 보온 모드로 변경했다고 알려줘.",IfOvenIsHeatingNoOneIsBeing,service_list_ver2.0.1.json,"if ((#Oven).oven_ovenmode == ""heating"" and (#PresenceSensor).presencesensor_presence == false) {

    (#Oven).oven_setovenmode(""warming"")

    (#Speaker).speaker_speak(""오븐을 보온 모드로 변경합니다."")

}","if ((#Oven).oven_ovenmode == ""heating"" and (#PresenceSensor).presencesensor_presence == false) {
  (#Oven).oven_setovenmode(""warming"")
  (#Speaker).speaker_speak(""보온 모드로 변경했습니다"")
}",92.9464,True,strict,False,0.989286,1.0,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch"", ""semantic""]","PresenceSensor, Speaker, Oven, RiceCooker, AirConditioner, Television, ArmRobot, Button, TemperatureSensor, Dishwasher",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""PresenceSensor"", ""Speaker"", ""Oven"", ""RiceCooker"", ""AirConditioner"", ""Television"", ""ArmRobot"", ""Button"", ""TemperatureSensor"", ""Dishwasher""]","[""PresenceSensor"", ""Speaker"", ""Oven"", ""RiceCooker"", ""AirConditioner"", ""Television"", ""ArmRobot"", ""Button"", ""TemperatureSensor"", ""Dishwasher""]",26914,94,27008,2.086,3.0883,12947.2675,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""Speaker"", ""Oven"", ""RiceCooker"", ""AirConditioner"", ""Television"", ""ArmRobot"", ""Button"", ""TemperatureSensor"", ""Dishwasher""]",
159,6,"If the noise level is 80 or higher and no person is being detected, stop speaker playbackand sound the emergency siren.","소음이 80 이상이고 사람이 없으면, 스피커 재생을 멈추고 긴급 사이렌을 울려줘.",IfNoiseLevelIs80OrHigherNo,service_list_ver2.0.1.json,"if ((#SoundSensor).soundsensor_sound >= 80 and (#PresenceSensor).presencesensor_presence == false) {

    (#Speaker).speaker_stop()

    (#Siren).siren_setsirenmode(""emergency"")

}","if ((#SoundSensor).soundsensor_sound >= 80 and (#PresenceSensor).presencesensor_presence == false) {
  (#Speaker).speaker_stop()
  (#Siren).siren_setsirenmode(""emergency"")
}",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"PresenceSensor, Speaker, Siren, SoundSensor, AudioRecorder, PresenceVitalSensor, ArmRobot, AirQualitySensor, PressureSensor, Television",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""PresenceSensor"", ""Speaker"", ""Siren"", ""SoundSensor"", ""AudioRecorder"", ""PresenceVitalSensor"", ""ArmRobot"", ""AirQualitySensor"", ""PressureSensor"", ""Television""]","[""PresenceSensor"", ""Speaker"", ""Siren"", ""SoundSensor"", ""AudioRecorder"", ""PresenceVitalSensor"", ""ArmRobot"", ""AirQualitySensor"", ""PressureSensor"", ""Television""]",27183,86,27269,1.9214,2.9261,14192.2556,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""Speaker"", ""Siren"", ""SoundSensor"", ""AudioRecorder"", ""PresenceVitalSensor"", ""ArmRobot"", ""AirQualitySensor"", ""PressureSensor"", ""Television""]",
160,6,"If the carbon dioxide is 1500ppm or higher and the blind is closed, set the air purifier to auto and raise the blind.","이산화탄소가 1500ppm 이상이고 블라인드가 닫혀있으면, 공기청정기를 자동 모드로 켜고 블라인드를 올려줘.",IfCarbonDioxideIs1500ppmOrHigher,service_list_ver2.0.1.json,"if ((#AirQualitySensor).airqualitysensor_carbondioxide >= 1500 and (#Blind).armrobot_currentposition == 0) {

    (#AirPurifier).airpurifier_setairpurifiermode(""auto"")

    (#Blind).windowcovering_uporopen()

}","if ((#AirQualitySensor).airqualitysensor_carbondioxide >= 1500 and (#Blind).armrobot_currentposition == 0) {
  (#AirPurifier).airpurifier_setairpurifiermode(""auto"")
  (#Blind).windowcovering_uporopen()
}",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"AirQualitySensor, CarbonDioxideSensor, WindowCovering, ArmRobot, AirPurifier, AirConditioner, RobotVacuumCleaner, ColorControl, SmokeDetector, Dishwasher",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AirQualitySensor"", ""CarbonDioxideSensor"", ""WindowCovering"", ""ArmRobot"", ""AirPurifier"", ""AirConditioner"", ""RobotVacuumCleaner"", ""ColorControl"", ""SmokeDetector"", ""Dishwasher""]","[""AirQualitySensor"", ""CarbonDioxideSensor"", ""WindowCovering"", ""ArmRobot"", ""AirPurifier"", ""AirConditioner"", ""RobotVacuumCleaner"", ""ColorControl"", ""SmokeDetector"", ""Dishwasher""]",26297,104,26401,2.0522,3.056,12864.7305,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""AirQualitySensor"", ""CarbonDioxideSensor"", ""WindowCovering"", ""ArmRobot"", ""AirPurifier"", ""AirConditioner"", ""RobotVacuumCleaner"", ""ColorControl"", ""SmokeDetector"", ""Dishwasher""]",
