row_no,category,row_category,command_eng,command_kor,gt,gt_name,gt_cron,gt_period,gt_code,warmup_excluded,gpt41_mini__det_score,gpt41_mini__det_pass,gpt41_mini__det_profile,gpt41_mini__det_gt_exact,gpt41_mini__det_gt_similarity,gpt41_mini__det_gt_service_coverage,gpt41_mini__det_gt_service_precision,gpt41_mini__det_gt_receiver_coverage,gpt41_mini__det_dataflow_score,gpt41_mini__det_numeric_grounding,gpt41_mini__det_enum_grounding,gpt41_mini__failure_reasons,gpt41_mini__output,gpt41_mini__output_name,gpt41_mini__output_cron,gpt41_mini__output_period,gpt41_mini__output_code,gpt41_mini__prompt_chars,gpt41_mini__prompt_tokens,gpt41_mini__completion_tokens,gpt41_mini__total_tokens,gpt41_mini__llm_latency_sec,gpt41_mini__total_pipeline_sec,gpt41_mini__tokens_per_sec,gpt41_mini__peak_vram_gb,gpt41_mini__generation_error_type,gpt41_mini__oom_flag,gpt41_mini__worker_python,gpt41_mini__resolved_model_path,gpt41_mini__service_list_snippet_source,gpt41_mini__service_list_device_count,gpt41_mini__service_list_retrieval_status,gpt41_mini__service_list_retrieval_mode,gpt41_mini__service_list_retrieval_topk,gpt41_mini__service_list_retrieval_categories,gpt41_mini__prompt_render_mode,gpt41_mini__prompt_assets_dir,gpt41_mini__warmup_excluded,gpt41_mini__row_category
91,4,4,"When the contact sensor is detected, turn on the light.",접촉 센서가 감지되면 조명을 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#ContactSensor).contactsensor_contact == true)\n\n(#Light).switch_on()""}",,,0,"
wait until ((#ContactSensor).contactsensor_contact == true)

(#Light).switch_on()",False,69.9,False,strict,False,0.370798,0.5,0.5,0.5,1.0,1.0,1.0,"[""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]","{""name"":""ContactSensorTriggerLightOn"",""cron"":"""",""period"":100,""code"":""triggered := false\nif ((#ContactSensor).contactsensor_contact == true) {\n  if (triggered == false) {\n    (#Light).light_movetobrightness(100, 0)\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}",ContactSensorTriggerLightOn,,100,"triggered := false
if ((#ContactSensor).contactsensor_contact == true) {
  if (triggered == false) {
    (#Light).light_movetobrightness(100, 0)
    triggered = true
  }
} else {
  triggered = false
}",81420,21283,93,21376,3.4126,8.7436,6263.8457,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""LightSensor"", ""ContactSensor"", ""Light"", ""PresenceVitalSensor"", ""PresenceSensor"", ""MotionSensor"", ""DimmerSwitch"", ""CarbonDioxideSensor"", ""TemperatureSensor"", ""RainSensor""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
92,4,4,"When the presence sensor detects someone, turn on the TV.",재실 센서가 감지되면 TV를 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#PresenceSensor).presencesensor_presence == true)\n\n(#Television).switch_on()""}",,,0,"
wait until ((#PresenceSensor).presencesensor_presence == true)

(#Television).switch_on()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""PresenceDetectedTurnOnTV"",""cron"":"""",""period"":0,""code"":""wait until ((#PresenceSensor).presencesensor_presence == true)\n(#Television).switch_on()""}",PresenceDetectedTurnOnTV,,0,"wait until ((#PresenceSensor).presencesensor_presence == true)
(#Television).switch_on()",76145,19957,53,20010,1.974,2.9014,10136.7781,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""Television"", ""PresenceVitalSensor"", ""TemperatureSensor"", ""ContactSensor"", ""MotionSensor"", ""Switch"", ""PressureSensor"", ""CarbonDioxideSensor"", ""LeakSensor""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
93,4,4,"When the sound sensor value exceeds 50, stop speaker playback.",소리 센서의 수치가 50보다 커지면 스피커 재생을 멈춰줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#SoundSensor).soundsensor_sound > 50)\n\n(#Speaker).speaker_stop()""}",,,0,"
wait until ((#SoundSensor).soundsensor_sound > 50)

(#Speaker).speaker_stop()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""StopSpeakerWhenSoundExceeds50"",""cron"":"""",""period"":0,""code"":""wait until ((#SoundSensor).soundsensor_sound > 50)\n(#Speaker).speaker_stop()""}",StopSpeakerWhenSoundExceeds50,,0,"wait until ((#SoundSensor).soundsensor_sound > 50)
(#Speaker).speaker_stop()",79733,20864,54,20918,4.4556,5.4006,4694.7661,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""Speaker"", ""SoundSensor"", ""AudioRecorder"", ""Siren"", ""PresenceSensor"", ""PressureSensor"", ""PresenceVitalSensor"", ""ContactSensor"", ""RainSensor"", ""LeakSensor""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
94,4,4,"When it rains, turn on the dehumidifier.",비가 오면 제습기를 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#RainSensor).rainsensor_rain == true)\n\n(#Dehumidifier).switch_on()""}",,,0,"
wait until ((#RainSensor).rainsensor_rain == true)

(#Dehumidifier).switch_on()",False,69.9,False,strict,False,0.754032,0.5,0.5,0.5,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]","{""name"":""TurnOnDehumidifierWhenRain"",""cron"":"""",""period"":0,""code"":""wait until ((#RainSensor).rainsensor_rain == true)\n(#Dehumidifier).dehumidifier_setdehumidifiermode(\""dehumidifying\"")""}",TurnOnDehumidifierWhenRain,,0,"wait until ((#RainSensor).rainsensor_rain == true)
(#Dehumidifier).dehumidifier_setdehumidifiermode(""dehumidifying"")",79082,20838,67,20905,1.9928,2.9007,10490.265,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""Dehumidifier"", ""Humidifier"", ""HumiditySensor"", ""RainSensor"", ""WeatherProvider"", ""AirPurifier"", ""Pump"", ""Dishwasher"", ""DimmerSwitch"", ""Switch""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
95,4,4,"When the brightness falls below 100 lux, turn on the light.",밝기가 100 럭스 미만이 되면 조명을 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#LightSensor).lightsensor_brightness < 100)\n\n(#Light).switch_on()""}",,,0,"
wait until ((#LightSensor).lightsensor_brightness < 100)

(#Light).switch_on()",False,69.9,False,strict,False,0.993919,1.0,1.0,1.0,1.0,0.0,1.0,"[""gt_mismatch"", ""numeric_grounding""]","{""name"":""TurnOnLightWhenBrightnessLow"",""cron"":"""",""period"":0,""code"":""wait until ((#LightSensor).lightsensor_brightness < 100.0)\n(#Light).switch_on()""}",TurnOnLightWhenBrightnessLow,,0,"wait until ((#LightSensor).lightsensor_brightness < 100.0)
(#Light).switch_on()",85219,22296,56,22352,2.1332,3.1106,10478.1549,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""LightSensor"", ""Light"", ""DimmerSwitch"", ""ColorControl"", ""Switch"", ""SmokeDetector"", ""Plug"", ""Charger"", ""PresenceVitalSensor"", ""Television""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
96,4,4,"When the carbon dioxide concentration reaches 1000ppm or higher, sound the emergency siren.",이산화탄소 농도가 1000ppm 이상이 되면 긴급 사이렌을 울려줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#CarbonDioxideSensor).carbondioxidesensor_carbondioxide >= 1000)\n\n(#Siren).siren_setsirenmode(\""emergency\"")""}",,,0,"
wait until ((#CarbonDioxideSensor).carbondioxidesensor_carbondioxide >= 1000)

(#Siren).siren_setsirenmode(""emergency"")",False,69.9,False,strict,False,0.996087,1.0,1.0,1.0,1.0,0.0,1.0,"[""gt_mismatch"", ""numeric_grounding""]","{""name"":""EmergencySirenOnHighCO2"",""cron"":"""",""period"":0,""code"":""wait until ((#CarbonDioxideSensor).carbondioxidesensor_carbondioxide >= 1000.0)\n(#Siren).siren_setsirenmode(\""emergency\"")""}",EmergencySirenOnHighCO2,,0,"wait until ((#CarbonDioxideSensor).carbondioxidesensor_carbondioxide >= 1000.0)
(#Siren).siren_setsirenmode(""emergency"")",79637,20904,72,20976,2.2035,3.179,9519.401,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""CarbonDioxideSensor"", ""AirQualitySensor"", ""Siren"", ""SoundSensor"", ""Charger"", ""AirConditioner"", ""AirPurifier"", ""SmokeDetector"", ""AudioRecorder"", ""RobotVacuumCleaner""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
97,4,4,"When smoke is detected, sound the fire alarm with the siren.",연기가 감지되면 사이렌으로 화재경보를 울려줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#SmokeDetector).smokedetector_smoke == true)\n\n(#Siren).siren_setsirenmode(\""fire\"")""}",,,0,"
wait until ((#SmokeDetector).smokedetector_smoke == true)

(#Siren).siren_setsirenmode(""fire"")",False,96.093,True,strict,False,0.818605,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""SmokeDetectionFireAlarm"",""cron"":"""",""period"":0,""code"":""if ((#SmokeDetector).smokedetector_smoke == true) {\n  (#Siren).siren_setsirenmode(\""fire\"")\n}""}",SmokeDetectionFireAlarm,,0,"if ((#SmokeDetector).smokedetector_smoke == true) {
  (#Siren).siren_setsirenmode(""fire"")
}",82161,21610,62,21672,3.5344,4.4967,6131.7338,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""SmokeDetector"", ""Siren"", ""SoundSensor"", ""AudioRecorder"", ""AirPurifier"", ""PresenceVitalSensor"", ""AirQualitySensor"", ""Oven"", ""Safe"", ""Door""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
98,4,4,"When the button is pushed 3 times, open the valve.",버튼이 세번 눌리면 벨브를 열어줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": 
""wait until ((#Button).button_button == \""pushed_3x\"")\n\n(#Valve).valve_open()""}",,,0,"wait until ((#Button).button_button == ""pushed_3x"")

(#Valve).valve_open()",False,95.8044,True,strict,False,0.520874,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""OpenValveOnButtonTriplePush"",""cron"":"""",""period"":100,""code"":""triggered := false\nif ((#Button).button_button == \""pushed_3x\"") {\n  if (triggered == false) {\n    (#Valve).valve_open()\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}",OpenValveOnButtonTriplePush,,100,"triggered := false
if ((#Button).button_button == ""pushed_3x"") {
  if (triggered == false) {
    (#Valve).valve_open()
    triggered = true
  }
} else {
  triggered = false
}",80582,21264,90,21354,2.8634,3.8303,7457.5679,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""Valve"", ""Button"", ""TapDialSwitch"", ""Door"", ""PresenceVitalSensor"", ""Pump"", ""DimmerSwitch"", ""RobotVacuumCleaner"", ""Safe"", ""PressureSensor""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
99,4,4,"When the temperature reaches 35 degrees or higher, set the air conditioner to 30 degrees.",온도가 35도 이상이 되면 에어컨의 목표 온도를 30도로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#TemperatureSensor).temperaturesensor_temperature >= 35)\n\n(#AirConditioner).airconditioner_settargettemperature(30)""}",,,0,"
wait until ((#TemperatureSensor).temperaturesensor_temperature >= 35)

(#AirConditioner).airconditioner_settargettemperature(30)",False,69.9,False,strict,False,0.9928,1.0,1.0,1.0,1.0,0.0,1.0,"[""gt_mismatch"", ""numeric_grounding""]","{""name"":""SetAirConditionerTo30WhenTempAbove35"",""cron"":"""",""period"":0,""code"":""wait until ((#TemperatureSensor).temperaturesensor_temperature >= 35.0)\n(#AirConditioner).airconditioner_settargettemperature(30.0)""}",SetAirConditionerTo30WhenTempAbove35,,0,"wait until ((#TemperatureSensor).temperaturesensor_temperature >= 35.0)
(#AirConditioner).airconditioner_settargettemperature(30.0)",84675,22200,69,22269,5.0062,5.9491,4448.2841,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""TemperatureSensor"", ""LaundryDryer"", ""Dishwasher"", ""WeatherProvider"", ""Dehumidifier"", ""ArmRobot"", ""RiceCooker""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
100,4,4,"When the safe is unlocked, sound the police siren.",금고가 열리면 경찰 사이렌을 울려줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Safe).safe_safestate == \""unlocked\"")\n\n(#Siren).siren_setsirenmode(\""police\"")""}",,,0,"
wait until ((#Safe).safe_safestate == ""unlocked"")

(#Siren).siren_setsirenmode(""police"")",False,97.4889,True,strict,False,0.977778,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""SafeUnlockPoliceSiren"",""cron"":"""",""period"":0,""code"":""wait until ((#Safe).safe_safestate == \""open\"")\n(#Siren).siren_setsirenmode(\""police\"")""}",SafeUnlockPoliceSiren,,0,"wait until ((#Safe).safe_safestate == ""open"")
(#Siren).siren_setsirenmode(""police"")",84168,22093,60,22153,4.1117,5.1044,5387.7958,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""Safe"", ""Siren"", ""SoundSensor"", ""DoorLock"", ""PresenceVitalSensor"", ""Door"", ""AudioRecorder"", ""Speaker"", ""Plug"", ""TapDialSwitch""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
