model_key,model_label,category,generation,genome_id,fitness,train_avg_det_score,train_variance,train_det_pass_rate,train_gt_exact_rate,validation_avg_det_score,validation_variance,validation_det_pass_rate,validation_gt_exact_rate,prompt_tokens,llm_latency_sec,peak_vram_gb,block_01,block_02,block_03,block_06,failure_summary
llama31_8b,Llama-3.1-8B-Instruct,3,1,v15-9af8a02c-9882-ca2e-5de9-5fadbc04bba6,94.15,94.15,0.0,100.0,0.0,61.0487,978.916078,25.0,25.0,74418,21.8503,19.5439,01_preamble.txt,02_generator_prompt.txt,03_postprocessor.txt,06_det_helper.txt,"{""gt_mismatch"": 3, ""gt_receiver_coverage"": 3, ""gt_service_coverage"": 3, ""dataflow"": 2, ""semantic"": 2, ""numeric_grounding"": 1, ""arg_type"": 1, ""enum_grounding"": 1, ""extraneous"": 1, ""precondition"": 1, ""service_match"": 1, ""unknown_service:ricecooker_ricecookermode_setcookingmode"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,3,1,v13mix-b0e0ab0d-625e-2d43-e89c-8c1ec71899d6,69.9,69.9,0.0,0.0,0.0,82.8281,303.88014,50.0,50.0,88298,26.6606,20.3546,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""dataflow"": 1, ""numeric_grounding"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,3,1,v13compact-cc856544-ae17-5182-93eb-48c77fc6b800,97.6516,97.6516,0.0,100.0,0.0,90.822,215.828548,75.0,50.0,192822,70.4446,27.3912,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 2, ""dataflow"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""numeric_grounding"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,3,1,gene-f6dca78a-1657-6ffb-a55a-8b457497bf8d,23.29,23.29,0.0,0.0,0.0,90.5688,144.685617,75.0,0.0,182858,65.3226,26.8114,generated/v13_gene_pool_e35ef6292a/01_v13_caution_schema_strict.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,06_det_helper.txt,"{""gt_mismatch"": 4, ""semantic"": 2, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,3,1,gene-9e9dbc6c-6d5c-06e5-1592-d48ab321a21c,97.6516,97.6516,0.0,100.0,0.0,67.2485,450.19372,25.0,25.0,208842,79.7763,28.3291,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,06_det_helper.txt,"{""dataflow"": 3, ""gt_mismatch"": 3, ""gt_receiver_coverage"": 3, ""gt_service_coverage"": 3, ""semantic"": 2, ""arg_type"": 1, ""service_match"": 1, ""unknown_service:charger_switch_off"": 1, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,3,1,gene-998bc998-bd00-d580-b5b7-ed536da51726,69.9,69.9,0.0,0.0,0.0,39.7846,424.412068,0.0,0.0,224734,80.5873,29.2603,generated/v13_gene_pool_e35ef6292a/01_v13_caution_full.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_det_strict_helper.txt,"{""gt_mismatch"": 4, ""gt_receiver_coverage"": 4, ""gt_service_coverage"": 4, ""dataflow"": 3, ""extraneous"": 2, ""numeric_grounding"": 2, ""semantic"": 2, ""arg_type"": 1, ""precondition"": 1, ""service_match"": 1, ""unknown_service:charger_switch_off"": 1, ""enum_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,3,1,gene-00424a81-4295-3dc7-190f-62a60a6366ae,97.6651,97.6651,0.0,100.0,0.0,48.1125,539.08289,0.0,0.0,162310,55.0405,25.1402,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 4, ""gt_receiver_coverage"": 4, ""gt_service_coverage"": 4, ""dataflow"": 3, ""numeric_grounding"": 2, ""semantic"": 2, ""arg_type"": 1, ""extraneous"": 1, ""precondition"": 1, ""service_match"": 1, ""unknown_service:charger_switch_off"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,3,1,gene-cb049cdf-9b18-8872-3ea6-a864457a1e42,55.4984,55.4984,0.0,0.0,0.0,61.1154,92.865441,0.0,0.0,53022,18.1211,18.2986,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_schema_first_compact.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_det_strict_helper.txt,"{""gt_mismatch"": 4, ""dataflow"": 3, ""gt_receiver_coverage"": 3, ""gt_service_coverage"": 3, ""semantic"": 2, ""arg_type"": 1, ""numeric_grounding"": 1, ""service_match"": 1, ""unknown_service:charger_stop"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,3,1,gene-dec4e8e3-5f81-8d6b-b812-48440cc433e2,69.9,69.9,0.0,0.0,0.0,65.1633,22.922701,0.0,0.0,96918,30.0642,20.8558,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""dataflow"": 3, ""gt_receiver_coverage"": 3, ""gt_service_coverage"": 3, ""semantic"": 2, ""arg_type"": 1, ""service_match"": 1, ""unknown_service:charger_switch_off"": 1, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,3,1,gene-c43ed500-48c5-a150-ecd6-c444e0d8cbee,69.9,69.9,0.0,0.0,0.0,69.1231,474.413457,25.0,25.0,157646,51.469,24.8765,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""dataflow"": 3, ""gt_mismatch"": 3, ""semantic"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""arg_type"": 1, ""numeric_grounding"": 1}"
