model_key,model_label,row_no,row_category,command_eng,command_kor,det_score,det_pass,gt_exact,failure_reasons,prompt_chars,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,generation_error_type,generation_error_types,oom_flag,worker_python,resolved_model_path,warmup_excluded,selected_candidate_index,repair_applied,candidate_count,generation_call_count,repair_call_count,row_success
gpt41_mini,GPT-4.1-mini,61,3,"If the audio recorder is recording, stop recording and save as test.mp3; otherwise, start recording.",녹음기가 녹음중이면 녹음을 중지하고 test.mp3로 저장해줘. 녹음중이 아니면 녹음을 시작해줘.,97.6651,True,False,"[""gt_mismatch""]",104656,27306,87,27393,2.5022,7.7787,10947.5661,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,62,3,Stop charging if the voltage is 220V or higher.,"충전 전압이 220볼트 이상이면, 충전을 멈춰줘.",100.0,True,True,[],100740,26289,55,26344,2.6405,3.6228,9976.8983,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,63,3,"If the cloud service is activated, upload test.png file to the cloud.","클라우드 서비스가 활성화되어있으면, test.png 파일을 클라우드에 업로드해줘.",69.9,False,False,"[""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]",107273,27939,67,28006,2.1832,3.1572,12827.959,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,64,3,"If the oven is in grill mode, add 4 more minutes.","오븐이 그릴 모드이면, 시간을 4분 더 추가해줘",100.0,True,True,[],103358,27226,65,27291,1.8091,2.7808,15085.4016,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,65,3,"If the rice cooker is on keep-warm mode, switch it to cooking mode.","밥솥이 보온 모드이면, 조리 모드로 변경해줘.",100.0,True,True,[],99840,26125,73,26198,1.884,2.8518,13905.5202,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,66,3,"If today is holiday, send an email to ""test@example.com"" with the subject ""Holiday"" and the message ""Today is holiday."".","오늘이 공휴일이면 ""test@example.com""으로 ""오늘은 공휴일입니다.""라는 내용을 ""공휴일"" 제목으로 이메일을 보내줘.",97.6813,True,False,"[""gt_mismatch""]",104470,27445,75,27520,2.23,3.1869,12340.8072,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,67,3,"If the outdoor very fine dust level is 15 or higher, sound the emergency siren.","바깥의 초미세먼지 농도가 15 이상이면, 긴급 사이렌을 울려줘.",100.0,True,True,[],99870,26156,66,26222,2.2207,3.2027,11807.9885,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,68,3,"If the charger current is 10 amperes or above, sound the emergency siren.","충전기의 전류가 10암페어 이상이면, 긴급 사이렌을 울려줘.",100.0,True,True,[],98254,25712,62,25774,2.2853,3.2838,11278.1692,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,69,3,"If the pump is in normal mode, set it to maximum mode.",펌프가 노말 모드이면 맥시멈 모드로 설정해줘.,100.0,True,True,[],98539,25880,57,25937,1.8769,2.8703,13819.0633,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,70,3,"If the speaker is playing, stop it.","스피커가 재생중이면, 멈춰줘.",100.0,True,True,[],104389,27248,53,27301,1.6409,2.6252,16637.8207,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,71,3,"If the laundry dryer is in low noise mode, switch it to quick mode.","건조기가 저소음 모드이면, 퀵 모드로 바꿔줘.",100.0,True,True,[],101816,26691,78,26769,2.4863,3.4704,10766.601,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,72,3,"If the laundry dryer spin speed is greater than 3, decrease it by one; otherwise, increase it by one.","건조기 회전 강도가 3보다 크면 하나 줄이고, 아니면 하나 높여줘.",94.0146,True,False,"[""arg_type"", ""gt_mismatch""]",102648,26914,115,27029,2.4229,3.4056,11155.6399,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,73,3,"If the charger is fully charged, turn off the charger.","충전기가 완충되어있으면, 충전기를 꺼줘.",100.0,True,True,[],99469,26071,61,26132,2.3376,3.2981,11178.987,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,74,3,"If the button is in the pushed state, raise the blind.","버튼이 눌려진 상태면, 블라인드를 올려줘.",100.0,True,True,[],102613,26898,57,26955,1.818,2.7951,14826.7327,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,75,3,"If the speaker volume is 40 or higher, stop the playback.",스피커 볼륨이 40 이상이면 재생을 중단해줘.,100.0,True,True,[],103292,26939,52,26991,1.9669,2.9616,13722.6092,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,76,3,"If face recognition at the entrance is off, start it.","입구의 얼굴 인식이 꺼져있으면, 얼굴 인식을 시작해줘",100.0,True,True,[],90211,23591,57,23648,1.8382,1.849,12864.759,0.0,,[],False,,,False,0,False,1,1,0,True
