model_key,model_label,category,generation,genome_id,fitness,train_avg_det_score,train_variance,train_det_pass_rate,train_gt_exact_rate,validation_avg_det_score,validation_variance,validation_det_pass_rate,validation_gt_exact_rate,prompt_tokens,llm_latency_sec,peak_vram_gb,block_01,block_02,block_03,block_06,failure_summary
llama31_8b,Llama-3.1-8B-Instruct,4,1,v15-45231784-8515-bc9e-75d4-396e5b2ba20f,64.725,64.725,0.0,0.0,0.0,55.5748,145.109204,0.0,0.0,65292,20.1334,18.9595,01_preamble.txt,02_generator_prompt.txt,03_postprocessor.txt,06_det_helper.txt,"{""dataflow"": 4, ""gt_mismatch"": 4, ""gt_receiver_coverage"": 3, ""gt_service_coverage"": 3, ""semantic"": 3, ""service_match"": 1, ""unknown_service:weatherprovider_rain"": 1, ""arg_type"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,4,1,v13mix-b7de49fd-8646-dd4d-cd3b-2eb9a3cc615a,95.0651,95.0651,0.0,100.0,0.0,57.7844,1244.807339,25.0,0.0,194464,70.4222,27.2161,generated/v13_gene_pool_e35ef6292a/01_v13_caution_schema_strict.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 3, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""arg_type"": 1, ""dataflow"": 1, ""invalid_json"": 1, ""extraneous"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,4,1,v13compact-1d030185-b5ba-840e-8157-d586e80ff46c,95.051,95.051,0.0,100.0,0.0,82.7135,504.776628,75.0,0.0,178076,62.4222,26.2602,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 4, ""semantic"": 1, ""dataflow"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""service_match"": 1, ""unknown_service:weatherprovider_rain"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,4,1,gene-1f51d0da-e4a9-2c3b-67a1-5e9cfaaf321e,94.3151,94.3151,0.0,100.0,0.0,73.111,184.962148,25.0,0.0,151376,54.3109,24.3453,generated/v13_gene_pool_e35ef6292a/01_v13_caution_full.txt,generated/v13_gene_pool_e35ef6292a/02_v13_schema_first_compact.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""extraneous"": 3, ""gt_receiver_coverage"": 3, ""gt_service_coverage"": 3, ""semantic"": 3, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,4,1,gene-86b3853d-a576-f1ea-9748-e9e4b2914554,69.0036,69.0036,0.0,0.0,0.0,56.4547,164.090154,0.0,0.0,65176,20.7454,18.9498,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_det_strict_helper.txt,"{""dataflow"": 4, ""gt_mismatch"": 4, ""gt_receiver_coverage"": 3, ""gt_service_coverage"": 3, ""semantic"": 2, ""service_match"": 1, ""unknown_service:weatherprovider_rain"": 1, ""arg_type"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,4,1,gene-a53c9951-54d7-3b4f-6d0b-5606fce1cab6,58.0574,58.0574,0.0,0.0,0.0,58.0115,129.02218,0.0,0.0,120332,37.1313,22.5305,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_det_strict_helper.txt,"{""dataflow"": 4, ""gt_mismatch"": 4, ""gt_receiver_coverage"": 3, ""gt_service_coverage"": 3, ""semantic"": 2, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,4,1,gene-223a9ceb-a221-372b-2e87-c015d4ded577,95.0651,95.0651,0.0,100.0,0.0,65.5457,1546.982701,50.0,0.0,173312,61.1746,25.6184,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 3, ""invalid_json"": 1, ""extraneous"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,4,1,gene-0bf2cac8-2f34-e9ce-0da4-30abdf45e77c,58.0117,58.0117,0.0,0.0,0.0,81.8846,205.973231,50.0,0.0,190876,69.4903,27.0093,generated/v13_gene_pool_e35ef6292a/01_v13_caution_schema_strict.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,03_postprocessor.txt,06_det_helper.txt,"{""gt_mismatch"": 4, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""arg_type"": 1, ""dataflow"": 1, ""extraneous"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,4,1,gene-4245108f-86d5-7561-95fc-6b77aa4f0400,95.0455,95.0455,0.0,100.0,0.0,79.0773,308.669162,50.0,0.0,101284,32.0955,21.4182,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,generated/v13_gene_pool_e35ef6292a/02_v13_schema_first_compact.txt,03_postprocessor.txt,06_det_helper.txt,"{""gt_mismatch"": 4, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""dataflow"": 1, ""extraneous"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,4,1,gene-48fd4b19-252b-f971-cf8b-457acc0713b8,45.0335,45.0335,0.0,0.0,0.0,73.7427,515.246131,50.0,0.0,123340,39.7944,22.7105,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 4, ""semantic"": 2, ""dataflow"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""service_match"": 2, ""unknown_service:weatherprovider_rain"": 1, ""unknown_service:light_brightness"": 1}"
