row_no,category,row_category,command_eng,command_kor,gt,gt_name,gt_cron,gt_period,gt_code,warmup_excluded,gpt41_mini__det_score,gpt41_mini__det_pass,gpt41_mini__det_profile,gpt41_mini__det_gt_exact,gpt41_mini__det_gt_similarity,gpt41_mini__det_gt_service_coverage,gpt41_mini__det_gt_service_precision,gpt41_mini__det_gt_receiver_coverage,gpt41_mini__det_dataflow_score,gpt41_mini__det_numeric_grounding,gpt41_mini__det_enum_grounding,gpt41_mini__failure_reasons,gpt41_mini__output,gpt41_mini__output_name,gpt41_mini__output_cron,gpt41_mini__output_period,gpt41_mini__output_code,gpt41_mini__prompt_chars,gpt41_mini__prompt_tokens,gpt41_mini__completion_tokens,gpt41_mini__total_tokens,gpt41_mini__llm_latency_sec,gpt41_mini__total_pipeline_sec,gpt41_mini__tokens_per_sec,gpt41_mini__peak_vram_gb,gpt41_mini__generation_error_type,gpt41_mini__oom_flag,gpt41_mini__worker_python,gpt41_mini__resolved_model_path,gpt41_mini__service_list_snippet_source,gpt41_mini__service_list_device_count,gpt41_mini__service_list_retrieval_status,gpt41_mini__service_list_retrieval_mode,gpt41_mini__service_list_retrieval_topk,gpt41_mini__service_list_retrieval_categories,gpt41_mini__prompt_render_mode,gpt41_mini__prompt_assets_dir,gpt41_mini__warmup_excluded,gpt41_mini__row_category
181,7,7,"Every 10 minutes, if the temperature is 30 degrees or higher, set the air conditioner to cool mode.",10분마다 확인해서 온도가 30도 이상이면 에어컨을 쿨모드로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 600000, 
""script"": ""\nif ((#TemperatureSensor).temperaturesensor_temperature >= 30) {\n\n    (#AirConditioner).airconditioner_setairconditionermode(\""cool\"")\n\n}""}",,,600000,"
if ((#TemperatureSensor).temperaturesensor_temperature >= 30) {

    (#AirConditioner).airconditioner_setairconditionermode(""cool"")

}",False,56.4728,False,strict,False,0.851693,0.5,1.0,0.5,0.0,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic"", ""service_match"", ""unknown_service:temperaturemeasurement_temperature""]","{""name"":""AirConditionerCoolOnHighTemp"",""cron"":"""",""period"":600000,""code"":""if ((#TemperatureSensor).temperaturemeasurement_temperature >= 30.0) {\n  (#AirConditioner).airconditioner_setairconditionermode(\""cool\"")\n}""}",AirConditionerCoolOnHighTemp,,600000,"if ((#TemperatureSensor).temperaturemeasurement_temperature >= 30.0) {
  (#AirConditioner).airconditioner_setairconditionermode(""cool"")
}",77998,20524,70,20594,3.2912,8.6005,6257.2922,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""TemperatureSensor"", ""Dehumidifier"", ""Dishwasher"", ""WeatherProvider"", ""LaundryDryer"", ""RiceCooker"", ""ArmRobot""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
182,7,7,"Every 30 minutes, if the temperature is 20 degrees or higher and below 30 degrees, set the air conditioner to auto mode; if it is 30 degrees or higher, set it to cool mode.","30분마다 체크해서 온도가 20도 이상, 30도 미만이면 에어컨을 자동모드로 설정하고, 30도 이상이면 쿨모드로 설정해줘.","{""name"": """", 
""cron"": """", 
""period"": 1800000, 
""script"": ""\ntemp = (#TemperatureSensor).temperaturesensor_temperature\n\nif (temp >= 20 and temp < 30) {\n\n    (#AirConditioner).airconditioner_setairconditionermode(\""auto\"")\n\n} else if (temp >= 30) {\n\n    (#AirConditioner).airconditioner_setairconditionermode(\""cool\"")\n\n}""}",,,1800000,"
temp = (#TemperatureSensor).temperaturesensor_temperature

if (temp >= 20 and temp < 30) {

    (#AirConditioner).airconditioner_setairconditionermode(""auto"")

} else if (temp >= 30) {

    (#AirConditioner).airconditioner_setairconditionermode(""cool"")

}",False,61.8326,False,strict,False,0.858187,0.5,1.0,0.5,0.0,1.0,0.5,"[""dataflow"", ""enum_grounding"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic"", ""service_match"", ""unknown_service:temperaturemeasurement_temperature""]","{""name"":""TemperatureBasedAirConditionerModeControl"",""cron"":"""",""period"":1800000,""code"":""temp = (#TemperatureSensor).temperaturemeasurement_temperature\nif (temp >= 20 and temp < 30) {\n  (#AirConditioner).airconditioner_setairconditionermode(\""auto\"")\n} else if (temp >= 30) {\n  (#AirConditioner).airconditioner_setairconditionermode(\""cool\"")\n}""}",TemperatureBasedAirConditionerModeControl,,1800000,"temp = (#TemperatureSensor).temperaturemeasurement_temperature
if (temp >= 20 and temp < 30) {
  (#AirConditioner).airconditioner_setairconditionermode(""auto"")
} else if (temp >= 30) {
  (#AirConditioner).airconditioner_setairconditionermode(""cool"")
}",77723,20472,108,20580,4.2262,5.2014,4869.6228,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""TemperatureSensor"", ""Dishwasher"", ""LaundryDryer"", ""Dehumidifier"", ""WeatherProvider"", ""ArmRobot"", ""DimmerSwitch""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
183,7,7,Lock the doorlock every day at midnight.,매일 자정에 도어락을 잠궈줘.,"{""name"": """", 
""cron"": ""0 0 * * *"", 
""period"": 0, 
""script"": ""\n(#DoorLock).doorlock_lock()""}",,0 0 * * *,0,"
(#DoorLock).doorlock_lock()",False,94.75,True,strict,False,0.85,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""LockDoorlockAtMidnight"",""cron"":""0 0 * * *"",""period"":-1,""code"":""(#DoorLock).doorlock_lock()""}",LockDoorlockAtMidnight,0 0 * * *,-1,(#DoorLock).doorlock_lock(),78388,20733,48,20781,3.2885,4.202,6319.2945,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""DoorLock"", ""Door"", ""Safe"", ""Clock"", ""WindowCovering"", ""Plug"", ""Valve"", ""PresenceVitalSensor"", ""LaundryDryer"", ""Dishwasher""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
184,7,7,"On weekends at 3 PM, check for leakage; if detected, set the siren to emergency mode.",주말 오후 3시에 누수를 체크해서 감지되면 긴급 사이렌을 울려줘.,"{""name"": """", 
""cron"": ""0 15 * * 6,7"", 
""period"": 0, 
""script"": ""\nif ((#LeakSensor).leaksensor_leakage == true) {\n\n    (#Siren).siren_setsirenmode(\""emergency\"")\n}""}",,"0 15 * * 6,7",0,"
if ((#LeakSensor).leaksensor_leakage == true) {

    (#Siren).siren_setsirenmode(""emergency"")
}",False,69.9,False,strict,False,0.85,1.0,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch"", ""semantic""]","{""name"":""LeakageDetectionOnWeekends"",""cron"":""0 15 * * 6,0"",""period"":-1,""code"":""if ((#LeakSensor).leaksensor_leakage == true) {\n  (#Siren).siren_setsirenmode(\""emergency\"")\n}""}",LeakageDetectionOnWeekends,"0 15 * * 6,0",-1,"if ((#LeakSensor).leaksensor_leakage == true) {
  (#Siren).siren_setsirenmode(""emergency"")
}",75135,19789,75,19864,2.9959,3.9536,6630.3949,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""LeakSensor"", ""Siren"", ""Pump"", ""PresenceVitalSensor"", ""Plug"", ""Speaker"", ""Safe"", ""SoundSensor"", ""Charger"", ""Switch""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
185,7,7,Set the rice cooker to reheating mode every morning at 7 AM.,매일 아침 7시에 밥솥을 재가열 모드로 설정해줘.,"{""name"": """", 
""cron"": ""0 7 * * *"", 
""period"": 0, 
""script"": ""\n(#RiceCooker).ricecooker_setricecookermode(\""reheating\"")""}",,0 7 * * *,0,"
(#RiceCooker).ricecooker_setricecookermode(""reheating"")",False,94.6786,True,strict,False,0.85,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""SetRiceCookerReheatAt7AM"",""cron"":""0 7 * * *"",""period"":-1,""code"":""(#RiceCooker).ricecooker_setricecookermode(\""reheating\"")""}",SetRiceCookerReheatAt7AM,0 7 * * *,-1,"(#RiceCooker).ricecooker_setricecookermode(""reheating"")",75138,19858,60,19918,3.3775,4.333,5897.2613,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""RiceCooker"", ""Oven"", ""Dishwasher"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Humidifier"", ""Dehumidifier"", ""AirPurifier"", ""Television"", ""LaundryDryer""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
186,7,7,"Every 30 minutes on weekend afternoons, set the robot vacuum cleaner to auto mode.",주말 오후에 30분마다 로봇청소기를 자동모드로 작동시켜줘.,"{""name"": """", 
""cron"": ""0 12 * * 6,7"", 
""period"": 1800000, 
""script"": ""\nif ((#Clock).clock_hour == 0) {\n\n    break\n\n}\n\n(#RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(\""auto\"")""}",,"0 12 * * 6,7",1800000,"
if ((#Clock).clock_hour == 0) {

    break

}

(#RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")",False,60.4594,False,strict,False,0.646429,0.5,1.0,0.5,0.0,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic""]","{""name"":""SetRobotVacuumAutoModeWeekendAfternoon"",""cron"":""0,30 12-17 * * 6,0"",""period"":-1,""code"":""(#RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(\""auto\"")""}",SetRobotVacuumAutoModeWeekendAfternoon,"0,30 12-17 * * 6,0",-1,"(#RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")",74803,19788,69,19857,3.2522,4.2344,6105.7131,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""RobotVacuumCleaner"", ""ArmRobot"", ""LaundryDryer"", ""Dishwasher"", ""AirPurifier"", ""Valve"", ""Pump"", ""Humidifier"", ""AirQualitySensor"", ""Charger""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
187,7,7,"From 10 PM to midnight every 10 minutes, sound the emergency siren.",밤10시부터 자정까지 10분마다 긴급 사이렌을 울려줘.,"{""name"": """", 
""cron"": ""0 22 * * *"", 
""period"": 600000, 
""script"": ""\nif ((#Clock).clock_hour == 0) {\n\n    break\n\n}\n\n(#Siren).siren_setsirenmode(\""emergency\"")""}",,0 22 * * *,600000,"
if ((#Clock).clock_hour == 0) {

    break

}

(#Siren).siren_setsirenmode(""emergency"")",False,42.4734,False,strict,False,0.594672,0.5,1.0,0.5,0.0,0.0,0.0,"[""arg_type"", ""dataflow"", ""enum_grounding"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic"", ""service_match"", ""unknown_service:sirenmode_setsirenmode""]","{""name"":""EmergencySirenEvery10MinutesAtNight"",""cron"":"""",""period"":600000,""code"":""if ((#Clock).clock_hour >= 22 and (#Clock).clock_hour < 24) {\n  (#Siren).sirenmode_setsirenmode(\""emergency\"")\n} else {\n  break\n}""}",EmergencySirenEvery10MinutesAtNight,,600000,"if ((#Clock).clock_hour >= 22 and (#Clock).clock_hour < 24) {
  (#Siren).sirenmode_setsirenmode(""emergency"")
} else {
  break
}",82711,21729,82,21811,3.7242,4.6981,5856.5598,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""Siren"", ""SoundSensor"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""ArmRobot"", ""WeatherProvider"", ""EmailProvider"", ""Clock"", ""Door""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
188,7,7,"On weekdays from 8 AM to midnight every hour, capture an image with the camera.",평일 오전 8시부터 자정까지 한 시간마다 카메라로 사진을 찍어줘.,"{""name"": """", 
""cron"": ""0 0,8-23 * * 1-5"", 
""period"": 0, 
""script"": ""\n(#Camera).camera_captureimage()""}",,"0 0,8-23 * * 1-5",0,"
(#Camera).camera_captureimage()",False,93.5,True,strict,False,0.85,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""CaptureImageEveryHourWeekdays"",""cron"":""0 8-23 * * 1-5"",""period"":-1,""code"":""(#Camera).camera_captureimage()""}",CaptureImageEveryHourWeekdays,0 8-23 * * 1-5,-1,(#Camera).camera_captureimage(),83865,22007,52,22059,3.1703,4.134,6958.0166,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""Camera"", ""Clock"", ""PresenceVitalSensor"", ""Television"", ""AudioRecorder"", ""FaceRecognizer"", ""ArmRobot"", ""Charger"", ""AirQualitySensor"", ""Dehumidifier""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
189,7,7,"When the new year begins, make the arm robot say hello.",새해가 되면 로봇팔로 인사해줘.,"{""name"": """", 
""cron"": ""0 0 1 1 *"", 
""period"": 0, 
""script"": ""\n(#ArmRobot).armrobot_hello()""}",,0 0 1 1 *,0,"
(#ArmRobot).armrobot_hello()",False,89.9912,True,strict,False,0.548235,1.0,0.2,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch""]","{""name"":""NewYearArmRobotHello"",""cron"":"""",""period"":0,""code"":""wait until ((#Clock).clock_month == 1 and (#Clock).clock_day == 1 and (#Clock).clock_hour == 0 and (#Clock).clock_minute == 0)\n(#ArmRobot).armrobot_hello()""}",NewYearArmRobotHello,,0,"wait until ((#Clock).clock_month == 1 and (#Clock).clock_day == 1 and (#Clock).clock_hour == 0 and (#Clock).clock_minute == 0)
(#ArmRobot).armrobot_hello()",81568,21460,81,21541,2.6801,3.6784,8037.3867,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""ArmRobot"", ""RobotVacuumCleaner"", ""PresenceVitalSensor"", ""FaceRecognizer"", ""AirConditioner"", ""Clock"", ""Button"", ""Valve"", ""AirQualitySensor"", ""AudioRecorder""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
190,7,7,"On weekdays at 7 AM, start the rice cooker in auto-cleaning mode.",평일 오전 7시에 밥솥을 자동청소 모드로 작동해줘.,"{""name"": """", 
""cron"": ""0 7 * * 1-5"", 
""period"": 0, 
""script"": ""\n(#RiceCooker).ricecooker_setricecookermode(\""autoClean\"")""}",,0 7 * * 1-5,0,"
(#RiceCooker).ricecooker_setricecookermode(""autoClean"")",False,93.5,True,strict,False,0.85,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""StartRiceCookerAutoCleanWeekdays7AM"",""cron"":""0 7 * * 1-5"",""period"":-1,""code"":""(#RiceCooker).ricecooker_setricecookermode(\""autoClean\"")""}",StartRiceCookerAutoCleanWeekdays7AM,0 7 * * 1-5,-1,"(#RiceCooker).ricecooker_setricecookermode(""autoClean"")",75982,20069,63,20132,2.1157,3.1054,9515.5268,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""RiceCooker"", ""RobotVacuumCleaner"", ""Dishwasher"", ""Oven"", ""FaceRecognizer"", ""AirPurifier"", ""ArmRobot"", ""LaundryDryer"", ""Charger"", ""Pump""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,7
