model_key,model_label,row_no,row_category,command_eng,command_kor,det_score,det_pass,gt_exact,failure_reasons,prompt_chars,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,generation_error_type,generation_error_types,oom_flag,worker_python,resolved_model_path,warmup_excluded,selected_candidate_index,repair_applied,candidate_count,generation_call_count,repair_call_count,row_success
gpt41_mini,GPT-4.1-mini,1,1,Switch the dishwasher to dry mode.,식기세척기를 건조 모드로 설정해줘.,100.0,True,True,[],102348,26835,45,26880,2.5445,7.8246,10563.9615,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,2,1,Add 5 minutes to the oven.,오븐의 작동 시간을 5분 늘려줘.,100.0,True,True,[],100670,26507,42,26549,2.7405,3.7366,9687.6482,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,3,1,Start the rice cooker on cooking mode for 30 minutes.,밥솥을 조리 모드로 30분 작동시켜.,100.0,True,True,[],102027,26713,53,26766,2.1021,3.048,12732.9813,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,4,1,Set the siren to emergency mode.,사이렌을 응급모드로 울려줘.,100.0,True,True,[],103062,27024,44,27068,1.867,2.8314,14498.1253,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,5,1,Set the speaker volume to 30.,스피커의 볼륨을 30으로 설정해줘.,100.0,True,True,[],101207,26432,39,26471,2.3538,3.3168,11246.0702,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,6,1,Turn the TV channel down by one.,TV 채널을 하나 내려줘.,100.0,True,True,[],105148,27529,43,27572,1.4489,2.417,19029.6087,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,7,1,Switch the TV to channel 7.,TV로 7번 채널을 틀어줘.,100.0,True,True,[],102670,26984,40,27024,1.6603,2.6291,16276.5765,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,8,1,Announce the temperature through the speaker.,현재 온도를 스피커로 알려줘.,100.0,True,True,[],105243,27376,48,27424,2.3251,3.2728,11794.7615,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,9,1,Tell me the outdoor temperature through the speaker.,외부 온도를 스피커로 출력해줘.,98.2971,True,False,"[""gt_mismatch""]",103626,27002,87,27089,7.0249,7.992,3856.1403,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,10,1,Tell me the current humidity through the speaker.,현재 습도를 스피커로 말해줘.,100.0,True,True,[],104685,27322,49,27371,1.8513,2.8314,14784.7459,0.0,,[],False,,,False,0,False,1,1,0,True
