model_key,model_label,category,generation,genome_id,fitness,train_avg_det_score,train_variance,train_det_pass_rate,train_gt_exact_rate,validation_avg_det_score,validation_variance,validation_det_pass_rate,validation_gt_exact_rate,prompt_tokens,llm_latency_sec,peak_vram_gb,block_01,block_02,block_03,block_06,failure_summary
llama31_8b,Llama-3.1-8B-Instruct,6,1,v15-e026a616-0ee8-64aa-5846-9ff8793864ce,94.5823,94.5823,0.0,100.0,0.0,89.8254,137.190701,75.0,25.0,75686,28.9281,19.5569,01_preamble.txt,02_generator_prompt.txt,03_postprocessor.txt,06_det_helper.txt,"{""extraneous"": 3, ""gt_mismatch"": 3, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""numeric_grounding"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,1,v13mix-649c0038-5698-3604-9512-21faf1df466c,58.1343,58.1343,0.0,0.0,0.0,67.4026,6.043282,0.0,0.0,141774,49.2058,23.7678,generated/v13_gene_pool_e35ef6292a/01_v13_caution_schema_strict.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 4, ""gt_receiver_coverage"": 4, ""gt_service_coverage"": 4, ""semantic"": 4, ""dataflow"": 3, ""numeric_grounding"": 3, ""extraneous"": 2, ""enum_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,1,v13compact-a05075b5-a5f8-fe0f-46fa-b1fb1ceeab65,69.9,69.9,0.0,0.0,0.0,80.2802,263.107149,50.0,0.0,198802,79.925,27.4497,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 4, ""extraneous"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""numeric_grounding"": 2, ""semantic"": 1, ""dataflow"": 1, ""service_match"": 1, ""unknown_service:weatherprovider_rain"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,1,gene-2783bd6f-2643-40d1-6b93-1e661a497f27,69.9,69.9,0.0,0.0,0.0,67.7174,5.000552,0.0,0.0,82150,30.6643,19.9315,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 4, ""gt_receiver_coverage"": 4, ""gt_service_coverage"": 4, ""numeric_grounding"": 2, ""dataflow"": 2, ""semantic"": 2}"
llama31_8b,Llama-3.1-8B-Instruct,6,1,gene-4c8a4aea-4e88-4eb8-4d5e-9777c72d634c,69.9,69.9,0.0,0.0,0.0,40.1505,160.281528,0.0,0.0,234546,93.2278,29.5328,generated/v13_gene_pool_e35ef6292a/01_v13_caution_full.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,06_det_helper.txt,"{""extraneous"": 4, ""gt_mismatch"": 4, ""gt_receiver_coverage"": 4, ""gt_service_coverage"": 4, ""semantic"": 4, ""dataflow"": 3, ""enum_grounding"": 3, ""numeric_grounding"": 3}"
llama31_8b,Llama-3.1-8B-Instruct,6,1,gene-de0dfd90-a0b3-9de9-c0c0-e71821bb2980,94.5892,94.5892,0.0,100.0,0.0,83.0444,174.32718,50.0,0.0,105702,40.8039,21.3095,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""extraneous"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,1,gene-dc1f5a13-e22b-7a97-a2af-7c2082f89c59,93.8392,93.8392,0.0,100.0,0.0,71.7702,1719.0603,75.0,0.0,151598,68.1018,24.3366,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_det_strict_helper.txt,"{""gt_mismatch"": 3, ""extraneous"": 2, ""invalid_json"": 1, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,1,gene-4c2ce1d8-083c-c6c0-0991-5ad1581d5434,60.4718,60.4718,0.0,0.0,0.0,55.9186,164.567389,0.0,0.0,137138,46.7898,23.4967,generated/v13_gene_pool_e35ef6292a/01_v13_caution_full.txt,generated/v13_gene_pool_e35ef6292a/02_v13_schema_first_compact.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,06_det_helper.txt,"{""dataflow"": 4, ""gt_mismatch"": 4, ""gt_receiver_coverage"": 3, ""gt_service_coverage"": 3, ""numeric_grounding"": 3, ""semantic"": 3, ""extraneous"": 2, ""enum_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,1,gene-2de3585f-92d5-50df-a27d-d0afcecc3e83,93.8392,93.8392,0.0,100.0,0.0,16.213,788.586539,0.0,0.0,165726,72.3714,25.1687,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 3, ""dataflow"": 1, ""gt_mismatch"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""numeric_grounding"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,1,gene-4b77f2bf-cb9c-da39-526c-a66cdf423b86,59.7624,59.7624,0.0,0.0,0.0,49.5979,825.4913,0.0,0.0,128010,51.9311,22.9657,generated/v13_gene_pool_e35ef6292a/01_v13_caution_schema_strict.txt,02_generator_prompt.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_det_strict_helper.txt,"{""dataflow"": 3, ""gt_mismatch"": 3, ""gt_receiver_coverage"": 3, ""gt_service_coverage"": 3, ""semantic"": 3, ""numeric_grounding"": 2, ""extraneous"": 1, ""service_match"": 1, ""unknown_service:presencevital_sensor_heart_rate"": 1, ""invalid_json"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,2,gene-de0dfd90-a0b3-9de9-c0c0-e71821bb2980,94.5892,94.5892,0.0,100.0,0.0,83.0444,174.32718,50.0,0.0,105702,40.7999,21.3095,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""extraneous"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,2,mut-d7843475-4e34-854c-d6ba-87b3254696a0,94.5892,94.5892,0.0,100.0,0.0,83.0341,174.092457,50.0,0.0,105694,41.0553,21.3094,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""extraneous"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,2,mut-a820bf8e-03bf-e662-d27e-14e56c290bee,93.8392,93.8392,0.0,100.0,0.0,71.7702,1719.0603,75.0,0.0,151598,68.2644,24.3366,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_det_strict_helper.txt,"{""gt_mismatch"": 3, ""extraneous"": 2, ""invalid_json"": 1, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,2,cross-8134ed7a-e90a-b37f-2868-c74683d4e1b4,94.5892,94.5892,0.0,100.0,0.0,72.762,258.425077,25.0,0.0,89750,32.1501,20.3769,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""gt_mismatch"": 4, ""gt_receiver_coverage"": 3, ""gt_service_coverage"": 3, ""service_match"": 1, ""unknown_service:weatherprovider_rain"": 1, ""dataflow"": 1, ""numeric_grounding"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,2,cross-585311f9-ffe1-4f87-5240-b9704ca1a6c5,69.9,69.9,0.0,0.0,0.0,89.7187,132.612576,75.0,0.0,151526,60.7252,24.3336,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,06_det_helper.txt,"{""gt_mismatch"": 4, ""extraneous"": 3, ""numeric_grounding"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,2,cross-adc73434-2964-f9b4-39fa-23eab6bf932f,94.5823,94.5823,0.0,100.0,0.0,89.8254,137.190701,75.0,25.0,75686,28.9281,19.5569,01_preamble.txt,02_generator_prompt.txt,03_postprocessor.txt,06_det_helper.txt,"{""extraneous"": 3, ""gt_mismatch"": 3, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""numeric_grounding"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,2,mut-3a376c35-f44e-0b0b-7071-3c23f4a1e5d0,94.5892,94.5892,0.0,100.0,0.0,83.0444,174.32718,50.0,0.0,106026,40.9587,21.3299,01_preamble.txt,02_generator_prompt.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""extraneous"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""numeric_grounding"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,2,mut-19e75301-9df2-ac3b-d1e0-7c19ea2bab59,93.8392,93.8392,0.0,100.0,0.0,16.213,788.586539,0.0,0.0,165726,72.3579,25.1687,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 3, ""dataflow"": 1, ""gt_mismatch"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""numeric_grounding"": 1, ""semantic"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,2,cross-a6252be7-cd24-a580-b1b4-94199c9cc660,53.259,53.259,0.0,0.0,0.0,65.5472,1547.542718,50.0,0.0,181678,71.53,26.0915,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 3, ""extraneous"": 2, ""invalid_json"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1}"
llama31_8b,Llama-3.1-8B-Instruct,6,2,cross-ec0b2bfc-1bfb-d3e2-9ef7-2fff2830fda4,53.259,53.259,0.0,0.0,0.0,48.0493,2309.397152,50.0,0.0,181686,73.9169,26.0918,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_full.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 2, ""invalid_json"": 2, ""extraneous"": 1}"
