model_key,model_label,category,generation,genome_id,fitness,train_avg_det_score,train_variance,train_det_pass_rate,train_gt_exact_rate,validation_avg_det_score,validation_variance,validation_det_pass_rate,validation_gt_exact_rate,prompt_tokens,llm_latency_sec,peak_vram_gb,block_01,block_02,block_03,block_06,failure_summary,rank_scope
llama31_8b,Llama-3.1-8B-Instruct,6,1,gene-de0dfd90-a0b3-9de9-c0c0-e71821bb2980,94.5892,94.5892,0.0,100.0,0.0,83.0444,174.32718,50.0,0.0,105702,40.8039,21.3095,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""extraneous"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""numeric_grounding"": 1}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,6,2,gene-de0dfd90-a0b3-9de9-c0c0-e71821bb2980,94.5892,94.5892,0.0,100.0,0.0,83.0444,174.32718,50.0,0.0,105702,40.7999,21.3095,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""extraneous"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""numeric_grounding"": 1}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,6,3,cross-20daf50a-aeab-8668-f585-895c8a75d1a8,94.5892,94.5892,0.0,100.0,0.0,83.0554,174.656981,50.0,0.0,109674,41.6942,21.5362,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""extraneous"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2, ""numeric_grounding"": 1}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,6,4,cross-cda1ddfd-17cc-d177-59ea-0eb231dbab73,94.5892,94.5892,0.0,100.0,0.0,83.2696,179.666037,50.0,0.0,109666,41.6534,21.5357,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""extraneous"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,6,5,clone-8f78e041-e6e1-330f-a353-aa7b5eef5f4b,94.5892,94.5892,0.0,100.0,0.0,83.2696,179.666037,50.0,0.0,109666,41.6449,21.5357,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""extraneous"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,6,6,clone-203ffdc0-65de-1480-af65-b3d4c2160ee8,94.5892,94.5892,0.0,100.0,0.0,83.2696,179.666037,50.0,0.0,109666,41.6183,21.5357,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""extraneous"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,6,7,clone-203ffdc0-65de-1480-af65-b3d4c2160ee8,94.5892,94.5892,0.0,100.0,0.0,83.2696,179.666037,50.0,0.0,109666,41.6167,21.5357,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""extraneous"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,6,8,clone-203ffdc0-65de-1480-af65-b3d4c2160ee8,94.5892,94.5892,0.0,100.0,0.0,83.2696,179.666037,50.0,0.0,109666,41.7661,21.5357,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""extraneous"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,6,9,clone-1e5fb614-80a9-3be9-248c-275028c59508,94.5892,94.5892,0.0,100.0,0.0,83.2696,179.666037,50.0,0.0,109666,41.7793,21.5357,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""extraneous"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,6,10,clone-1e5fb614-80a9-3be9-248c-275028c59508,94.5892,94.5892,0.0,100.0,0.0,83.2696,179.666037,50.0,0.0,109666,41.7731,21.5357,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""gt_mismatch"": 4, ""extraneous"": 2, ""gt_receiver_coverage"": 2, ""gt_service_coverage"": 2}",generation_best
