row_no,category,command_eng,command_kor,gt_name_display,service_list_schema,gt_code,generated_code,det_score,det_pass,det_profile,det_gt_exact,det_gt_similarity,det_gt_service_coverage,det_gt_receiver_coverage,det_dataflow_score,det_numeric_grounding,det_enum_grounding,failure_reasons,service_list_retrieval_categories_display,prompt_context_mode,prompt_context_note,prompt_context_effective_topk,prompt_context_injected_categories,prompt_context_displayed_categories,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_categories,generation_error_type
1,1,Switch the dishwasher to dry mode.,식기세척기를 건조 모드로 설정해줘.,SwitchDishwasherToDryMode,service_list_ver2.0.1.json,"(#Dishwasher).dishwasher_setdishwashermode(""dry"")","(#Dishwasher).dishwasher_setdishwashermode(""dry"")",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"Dishwasher, LaundryDryer, RiceCooker, Dehumidifier, AirConditioner, Oven, DimmerSwitch, Switch, AirPurifier, ArmRobot",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Dishwasher"", ""LaundryDryer"", ""RiceCooker"", ""Dehumidifier"", ""AirConditioner"", ""Oven"", ""DimmerSwitch"", ""Switch"", ""AirPurifier"", ""ArmRobot""]","[""Dishwasher"", ""LaundryDryer"", ""RiceCooker"", ""Dehumidifier"", ""AirConditioner"", ""Oven"", ""DimmerSwitch"", ""Switch"", ""AirPurifier"", ""ArmRobot""]",18412,32,18444,2.6615,7.9488,6929.9267,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Dishwasher"", ""LaundryDryer"", ""RiceCooker"", ""Dehumidifier"", ""AirConditioner"", ""Oven"", ""DimmerSwitch"", ""Switch"", ""AirPurifier"", ""ArmRobot""]",
2,1,Add 5 minutes to the oven.,오븐의 작동 시간을 5분 늘려줘.,Add5MinutesToOven,service_list_ver2.0.1.json,(#Oven).oven_addmoretime(300),(#Oven).oven_addmoretime(5),69.9,False,strict,False,0.967857,1.0,1.0,1.0,0.0,1.0,"[""gt_mismatch"", ""numeric_grounding""]","Oven, RiceCooker, ArmRobot, MenuProvider, Button, Dishwasher, Door, Television, SmokeDetector, LaundryDryer",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Oven"", ""RiceCooker"", ""ArmRobot"", ""MenuProvider"", ""Button"", ""Dishwasher"", ""Door"", ""Television"", ""SmokeDetector"", ""LaundryDryer""]","[""Oven"", ""RiceCooker"", ""ArmRobot"", ""MenuProvider"", ""Button"", ""Dishwasher"", ""Door"", ""Television"", ""SmokeDetector"", ""LaundryDryer""]",17973,30,18003,1.2448,2.2234,14462.5643,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Oven"", ""RiceCooker"", ""ArmRobot"", ""MenuProvider"", ""Button"", ""Dishwasher"", ""Door"", ""Television"", ""SmokeDetector"", ""LaundryDryer""]",
3,1,Start the rice cooker on cooking mode for 30 minutes.,밥솥을 조리 모드로 30분 작동시켜.,StartRiceCookerOnCookingModeFor30Minutes,service_list_ver2.0.1.json,"(#RiceCooker).ricecooker_setcookingparameters(""cooking"", 1800)","(#RiceCooker).ricecooker_setcookingparameters(""cooking"",1800)",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"RiceCooker, Oven, ArmRobot, Dishwasher, RobotVacuumCleaner, MenuProvider, Charger, CarbonDioxideSensor, AirConditioner, FaceRecognizer",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""RiceCooker"", ""Oven"", ""ArmRobot"", ""Dishwasher"", ""RobotVacuumCleaner"", ""MenuProvider"", ""Charger"", ""CarbonDioxideSensor"", ""AirConditioner"", ""FaceRecognizer""]","[""RiceCooker"", ""Oven"", ""ArmRobot"", ""Dishwasher"", ""RobotVacuumCleaner"", ""MenuProvider"", ""Charger"", ""CarbonDioxideSensor"", ""AirConditioner"", ""FaceRecognizer""]",18285,39,18324,1.7343,2.7019,10565.6461,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""RiceCooker"", ""Oven"", ""ArmRobot"", ""Dishwasher"", ""RobotVacuumCleaner"", ""MenuProvider"", ""Charger"", ""CarbonDioxideSensor"", ""AirConditioner"", ""FaceRecognizer""]",
4,1,Set the siren to emergency mode.,사이렌을 응급모드로 울려줘.,SetSirenToEmergencyMode,service_list_ver2.0.1.json,"(#Siren).siren_setsirenmode(""emergency"")","(#Siren).siren_setsirenmode(""emergency"")",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"Siren, ArmRobot, SoundSensor, Oven, Speaker, AudioRecorder, RiceCooker, Pump, Button, Charger",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Siren"", ""ArmRobot"", ""SoundSensor"", ""Oven"", ""Speaker"", ""AudioRecorder"", ""RiceCooker"", ""Pump"", ""Button"", ""Charger""]","[""Siren"", ""ArmRobot"", ""SoundSensor"", ""Oven"", ""Speaker"", ""AudioRecorder"", ""RiceCooker"", ""Pump"", ""Button"", ""Charger""]",18494,32,18526,1.9826,2.9472,9344.2954,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Siren"", ""ArmRobot"", ""SoundSensor"", ""Oven"", ""Speaker"", ""AudioRecorder"", ""RiceCooker"", ""Pump"", ""Button"", ""Charger""]",
5,1,Set the speaker volume to 30.,스피커의 볼륨을 30으로 설정해줘.,SetSpeakerVolumeTo30,service_list_ver2.0.1.json,(#Speaker).speaker_setvolume(30),(#Speaker).speaker_setvolume(30),100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"Speaker, SoundSensor, Siren, AudioRecorder, ArmRobot, Television, PressureSensor, Pump, ColorControl, LevelControl",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Speaker"", ""SoundSensor"", ""Siren"", ""AudioRecorder"", ""ArmRobot"", ""Television"", ""PressureSensor"", ""Pump"", ""ColorControl"", ""LevelControl""]","[""Speaker"", ""SoundSensor"", ""Siren"", ""AudioRecorder"", ""ArmRobot"", ""Television"", ""PressureSensor"", ""Pump"", ""ColorControl"", ""LevelControl""]",17861,27,17888,1.6404,2.601,10904.6574,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Speaker"", ""SoundSensor"", ""Siren"", ""AudioRecorder"", ""ArmRobot"", ""Television"", ""PressureSensor"", ""Pump"", ""ColorControl"", ""LevelControl""]",
6,1,Turn the TV channel down by one.,TV 채널을 하나 내려줘.,TurnTVChannelDownByOne,service_list_ver2.0.1.json,(#Television).television_channeldown(),(#Television).television_channeldown(),100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"Television, ArmRobot, LevelControl, TapDialSwitch, ColorControl, Dishwasher, Speaker, EmailProvider, MenuProvider, Oven",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Television"", ""ArmRobot"", ""LevelControl"", ""TapDialSwitch"", ""ColorControl"", ""Dishwasher"", ""Speaker"", ""EmailProvider"", ""MenuProvider"", ""Oven""]","[""Television"", ""ArmRobot"", ""LevelControl"", ""TapDialSwitch"", ""ColorControl"", ""Dishwasher"", ""Speaker"", ""EmailProvider"", ""MenuProvider"", ""Oven""]",19080,30,19110,1.6633,2.6186,11489.2082,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Television"", ""ArmRobot"", ""LevelControl"", ""TapDialSwitch"", ""ColorControl"", ""Dishwasher"", ""Speaker"", ""EmailProvider"", ""MenuProvider"", ""Oven""]",
7,1,Switch the TV to channel 7.,TV로 7번 채널을 틀어줘.,SwitchTVToChannel7,service_list_ver2.0.1.json,(#Television).television_setchannel(7),(#Television).television_setchannel(7),100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"Television, Switch, ArmRobot, TapDialSwitch, LevelControl, ColorControl, Dishwasher, MenuProvider, Oven, DimmerSwitch",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Television"", ""Switch"", ""ArmRobot"", ""TapDialSwitch"", ""LevelControl"", ""ColorControl"", ""Dishwasher"", ""MenuProvider"", ""Oven"", ""DimmerSwitch""]","[""Television"", ""Switch"", ""ArmRobot"", ""TapDialSwitch"", ""LevelControl"", ""ColorControl"", ""Dishwasher"", ""MenuProvider"", ""Oven"", ""DimmerSwitch""]",18524,29,18553,1.3619,2.3259,13622.8798,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Television"", ""Switch"", ""ArmRobot"", ""TapDialSwitch"", ""LevelControl"", ""ColorControl"", ""Dishwasher"", ""MenuProvider"", ""Oven"", ""DimmerSwitch""]",
8,1,Announce the temperature through the speaker.,현재 온도를 스피커로 알려줘.,AnnounceTemperatureThroughSpeaker,service_list_ver2.0.1.json,"temp = (#TemperatureSensor).temperaturesensor_temperature

(#Speaker).speaker_speak(""현재 온도는 "" + temp + ""도입니다"")","temp = (#TemperatureSensor).temperaturesensor_temperature
(#Speaker).speaker_speak(""현재 온도는 "" + temp + ""도입니다"")",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"TemperatureSensor, Speaker, AirConditioner, ArmRobot, WeatherProvider, AudioRecorder, SoundSensor, Television, ContactSensor, AirQualitySensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""TemperatureSensor"", ""Speaker"", ""AirConditioner"", ""ArmRobot"", ""WeatherProvider"", ""AudioRecorder"", ""SoundSensor"", ""Television"", ""ContactSensor"", ""AirQualitySensor""]","[""TemperatureSensor"", ""Speaker"", ""AirConditioner"", ""ArmRobot"", ""WeatherProvider"", ""AudioRecorder"", ""SoundSensor"", ""Television"", ""ContactSensor"", ""AirQualitySensor""]",18908,46,18954,1.8606,2.826,10187.0364,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""TemperatureSensor"", ""Speaker"", ""AirConditioner"", ""ArmRobot"", ""WeatherProvider"", ""AudioRecorder"", ""SoundSensor"", ""Television"", ""ContactSensor"", ""AirQualitySensor""]",
9,1,Tell me the outdoor temperature through the speaker.,외부 온도를 스피커로 출력해줘.,TellMeOutdoorTemperatureThroughSpeaker,service_list_ver2.0.1.json,"temp = (#WeatherProvider).weatherprovider_temperatureweather

(#Speaker).speaker_speak(""외부 온도는 "" + temp + ""도입니다"")","temp = (#WeatherProvider).weatherprovider_temperatureweather
(#Speaker).speaker_speak(""외부 온도는 "" + temp + ""도입니다"")",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"Speaker, Door, TemperatureSensor, AirConditioner, WeatherProvider, ArmRobot, SoundSensor, AudioRecorder, Siren, Television",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Speaker"", ""Door"", ""TemperatureSensor"", ""AirConditioner"", ""WeatherProvider"", ""ArmRobot"", ""SoundSensor"", ""AudioRecorder"", ""Siren"", ""Television""]","[""Speaker"", ""Door"", ""TemperatureSensor"", ""AirConditioner"", ""WeatherProvider"", ""ArmRobot"", ""SoundSensor"", ""AudioRecorder"", ""Siren"", ""Television""]",18479,48,18527,2.2691,3.2532,8164.9112,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Speaker"", ""Door"", ""TemperatureSensor"", ""AirConditioner"", ""WeatherProvider"", ""ArmRobot"", ""SoundSensor"", ""AudioRecorder"", ""Siren"", ""Television""]",
10,1,Tell me the current humidity through the speaker.,현재 습도를 스피커로 말해줘.,TellMeCurrentHumidityThroughSpeaker,service_list_ver2.0.1.json,"hum = (#HumiditySensor).humiditysensor_humidity

(#Speaker).speaker_speak(""현재 습도는 "" + hum + ""%입니다"")","hum = (#HumiditySensor).humiditysensor_humidity
(#Speaker).speaker_speak(""현재 습도는 "" + hum + ""%입니다"")",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"HumiditySensor, Speaker, Humidifier, WeatherProvider, AirQualitySensor, ArmRobot, AudioRecorder, SoundSensor, Dehumidifier, AirPurifier",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""HumiditySensor"", ""Speaker"", ""Humidifier"", ""WeatherProvider"", ""AirQualitySensor"", ""ArmRobot"", ""AudioRecorder"", ""SoundSensor"", ""Dehumidifier"", ""AirPurifier""]","[""HumiditySensor"", ""Speaker"", ""Humidifier"", ""WeatherProvider"", ""AirQualitySensor"", ""ArmRobot"", ""AudioRecorder"", ""SoundSensor"", ""Dehumidifier"", ""AirPurifier""]",18867,48,18915,4.1376,5.142,4571.4907,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""HumiditySensor"", ""Speaker"", ""Humidifier"", ""WeatherProvider"", ""AirQualitySensor"", ""ArmRobot"", ""AudioRecorder"", ""SoundSensor"", ""Dehumidifier"", ""AirPurifier""]",
