model_key,model_label,row_no,row_category,command_eng,command_kor,det_score,det_pass,gt_exact,failure_reasons,prompt_chars,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,generation_error_type,generation_error_types,oom_flag,worker_python,resolved_model_path,warmup_excluded,selected_candidate_index,repair_applied,candidate_count,generation_call_count,repair_call_count,row_success
gpt41_mini,GPT-4.1-mini,1,1,Switch the dishwasher to dry mode.,식기세척기를 건조 모드로 설정해줘.,100.0,True,True,[],75347,19955,44,19999,16.7734,22.0808,1192.3045,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,2,1,Add 5 minutes to the oven.,오븐의 작동 시간을 5분 늘려줘.,100.0,True,True,[],77596,20629,43,20672,8.592,9.5136,2405.959,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,3,1,Start the rice cooker on cooking mode for 30 minutes.,밥솥을 조리 모드로 30분 작동시켜.,69.9,False,False,"[""arg_type"", ""enum_grounding"", ""gt_mismatch"", ""numeric_grounding""]",75011,19848,50,19898,8.072,8.9749,2465.0644,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,4,1,Set the siren to emergency mode.,사이렌을 응급모드로 울려줘.,100.0,True,True,[],76219,20120,46,20166,2.4606,3.3727,8195.5621,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,5,1,Set the speaker volume to 30.,스피커의 볼륨을 30으로 설정해줘.,100.0,True,True,[],79774,20821,39,20860,2.6169,3.5136,7971.2637,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,6,1,Turn the TV channel down by one.,TV 채널을 하나 내려줘.,100.0,True,True,[],79208,20860,39,20899,1.8955,2.7857,11025.5869,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,7,1,Switch the TV to channel 7.,TV로 7번 채널을 틀어줘.,100.0,True,True,[],78838,20761,42,20803,1.8516,2.7507,11235.148,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,8,1,Announce the temperature through the speaker.,현재 온도를 스피커로 알려줘.,63.1183,False,False,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""service_match"", ""unknown_service:temperaturemeasurement_temperature""]",80863,21141,46,21187,2.8313,3.7448,7483.135,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,9,1,Tell me the outdoor temperature through the speaker.,외부 온도를 스피커로 출력해줘.,98.9447,True,False,"[""gt_mismatch""]",80407,21037,50,21087,1.7775,2.6887,11863.2911,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,10,1,Tell me the current humidity through the speaker.,현재 습도를 스피커로 말해줘.,98.7957,True,False,"[""gt_mismatch""]",78075,20516,49,20565,2.8767,3.7953,7148.8164,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,11,1,Tell me the outdoor humidity through the speaker.,외부 습도를 스피커로 말해줘.,98.8281,True,False,"[""gt_mismatch""]",77100,20272,50,20322,3.6908,4.6389,5506.1233,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,12,1,Output today's weather through the speaker.,오늘의 날씨를 스피커로 출력해줘.,97.2308,True,False,"[""gt_mismatch""]",81519,21306,48,21354,2.8767,3.7958,7423.089,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,13,1,Announce the fine dust level through the speaker.,미세먼지 농도를 스피커로 알려줘.,69.9,False,False,"[""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]",75656,19925,56,19981,2.1447,3.0583,9316.4545,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,14,1,Announce the outdoor fine dust level using the speaker.,외부 미세먼지 농도를 스피커로 알려줘.,69.9,False,False,"[""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]",77450,20367,53,20420,2.6488,3.5416,7709.1513,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,15,1,"Generate a cat image using cloud service and save it as ""cat.png"".","클라우드로 고양이 사진을 생성하고 ""cat.png""로 저장해줘.",97.0631,True,False,"[""arg_type"", ""gt_mismatch""]",82693,21624,66,21690,5.7088,6.6797,3799.3974,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,16,1,Output the charger's power consumption through the speaker.,충전기의 전력소모량을 스피커로 출력해줘.,97.4891,True,False,"[""gt_mismatch""]",77696,20404,50,20454,1.7375,2.722,11772.0863,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,17,1,Tell me today's menu using the speaker.,오늘의 메뉴를 스피커로 출력해줘.,98.051,True,False,"[""gt_mismatch""]",77294,20442,49,20491,1.8968,3.0425,10802.9313,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,18,1,Tell me the lunch menu for Building 301 today through the speaker.,오늘의 301동 점심 메뉴를 스피커로 알려줘.,69.9,False,False,"[""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic""]",83910,21967,51,22018,3.1878,4.1161,6906.9578,0.0,,[],False,,,False,0,False,1,1,0,False
