row_no,category,row_category,command_eng,command_kor,gt,gt_name,gt_cron,gt_period,gt_code,warmup_excluded,gpt41_mini__det_score,gpt41_mini__det_pass,gpt41_mini__det_profile,gpt41_mini__det_gt_exact,gpt41_mini__det_gt_similarity,gpt41_mini__det_gt_service_coverage,gpt41_mini__det_gt_service_precision,gpt41_mini__det_gt_receiver_coverage,gpt41_mini__det_dataflow_score,gpt41_mini__det_numeric_grounding,gpt41_mini__det_enum_grounding,gpt41_mini__failure_reasons,gpt41_mini__output,gpt41_mini__output_name,gpt41_mini__output_cron,gpt41_mini__output_period,gpt41_mini__output_code,gpt41_mini__prompt_chars,gpt41_mini__prompt_tokens,gpt41_mini__completion_tokens,gpt41_mini__total_tokens,gpt41_mini__llm_latency_sec,gpt41_mini__total_pipeline_sec,gpt41_mini__tokens_per_sec,gpt41_mini__peak_vram_gb,gpt41_mini__generation_error_type,gpt41_mini__oom_flag,gpt41_mini__worker_python,gpt41_mini__resolved_model_path,gpt41_mini__service_list_snippet_source,gpt41_mini__service_list_device_count,gpt41_mini__service_list_retrieval_status,gpt41_mini__service_list_retrieval_mode,gpt41_mini__service_list_retrieval_topk,gpt41_mini__service_list_retrieval_categories,gpt41_mini__prompt_render_mode,gpt41_mini__prompt_assets_dir,gpt41_mini__warmup_excluded,gpt41_mini__row_category
231,8,8,"Every hour, repeat opening and closing the door.",1시간마다 문을 열었다 닫았다 반복해줘.,"{""name"": """", 
""cron"": """", 
""period"": 3600000, 
""script"": ""\nopen := false\n\nif (open == false) {\n\n    (#Door).door_open()\n\n    open = true\n\n} else {\n\n    (#Door).door_close()\n\n    open = false\n\n}""}",,,3600000,"
open := false

if (open == false) {

    (#Door).door_open()

    open = true

} else {

    (#Door).door_close()

    open = false

}",False,93.4813,True,strict,False,0.65625,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""DoorOpenCloseEveryHour"",""cron"":"""",""period"":3600000,""code"":""(#Door).door_open()\ndelay(1 SEC)\n(#Door).door_close()""}",DoorOpenCloseEveryHour,,3600000,"(#Door).door_open()
delay(1 SEC)
(#Door).door_close()",103770,27356,52,27408,2.3116,7.6625,11856.7226,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""Door"", ""DoorLock"", ""Clock"", ""ArmRobot"", ""Safe"", ""Oven"", ""Button"", ""Valve"", ""TapDialSwitch"", ""Charger""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,8
232,8,8,"Every 5 minutes from 1 PM to 3 PM, repeat opening and closing the valve.",오후 1시부터 3시까지 5분마다 벨브를 열었다 닫았다 반복해줘.,"{""name"": """", 
""cron"": ""*/5 13-14 * * *"", 
""period"": 0, 
""script"": ""\nopen := false\n\nif (open == false) {\n\n    (#Valve).valve_open()\n\n    open = true\n\n} else {\n\n    (#Valve).valve_close()\n\n    open = false\n\n}""}",,*/5 13-14 * * *,0,"
open := false

if (open == false) {

    (#Valve).valve_open()

    open = true

} else {

    (#Valve).valve_close()

    open = false

}",False,90.6499,True,strict,False,0.553054,1.0,0.666667,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch"", ""semantic""]","{""name"":""ValveOpenCloseEvery5MinAfternoon"",""cron"":"""",""period"":300000,""code"":""if (((#Clock).clock_hour >= 13) and ((#Clock).clock_hour < 15)) {\n  (#Valve).valve_open()\n  delay(1 SEC)\n  (#Valve).valve_close()\n} else {\n  break\n}""}",ValveOpenCloseEvery5MinAfternoon,,300000,"if (((#Clock).clock_hour >= 13) and ((#Clock).clock_hour < 15)) {
  (#Valve).valve_open()
  delay(1 SEC)
  (#Valve).valve_close()
} else {
  break
}",106319,27939,91,28030,3.2441,4.2455,8640.3009,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""Valve"", ""ArmRobot"", ""TapDialSwitch"", ""Pump"", ""LevelControl"", ""Door"", ""Button"", ""PresenceVitalSensor"", ""Clock"", ""Oven""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,8
233,8,8,"Every 30 minutes, toggle the living room air purifier between sleep mode and auto mode.",30분마다 거실 공기청정기를 수면모드와 자동모드 사이에서 전환해줘.,"{""name"": """", 
""cron"": """", 
""period"": 1800000,
""script"": ""\nmode := 0\n\nif (mode == 0) {\n\n    (#LivingRoom #AirPurifier).airpurifier_setairpurifiermode(\""sleep\"")\n\n    mode = 1\n\n} else {\n\n    (#LivingRoom #AirPurifier).airpurifier_setairpurifiermode(\""auto\"")\n\n    mode = 0\n\n}""}",,,1800000,"
mode := 0

if (mode == 0) {

    (#LivingRoom #AirPurifier).airpurifier_setairpurifiermode(""sleep"")

    mode = 1

} else {

    (#LivingRoom #AirPurifier).airpurifier_setairpurifiermode(""auto"")

    mode = 0

}",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""LivingRoomAirPurifierToggleSleepAuto"",""cron"":"""",""period"":1800000,""code"":""mode := 0\n\nif (mode == 0) {\n\n    (#LivingRoom #AirPurifier).airpurifier_setairpurifiermode(\""sleep\"")\n\n    mode = 1\n\n} else {\n\n    (#LivingRoom #AirPurifier).airpurifier_setairpurifiermode(\""auto\"")\n\n    mode = 0\n\n}""}",LivingRoomAirPurifierToggleSleepAuto,,1800000,"mode := 0

if (mode == 0) {

    (#LivingRoom #AirPurifier).airpurifier_setairpurifiermode(""sleep"")

    mode = 1

} else {

    (#LivingRoom #AirPurifier).airpurifier_setairpurifiermode(""auto"")

    mode = 0

}",102821,26935,118,27053,2.2983,3.2783,11770.8741,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""AirPurifier"", ""AirConditioner"", ""Dishwasher"", ""AirQualitySensor"", ""RobotVacuumCleaner"", ""LaundryDryer"", ""ArmRobot"", ""Dehumidifier"", ""Humidifier"", ""Oven""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,8
234,8,8,Repeat opening and closing the window every 10 minutes.,10분마다 창문을 열었다 닫았다 반복해줘.,"{""name"": """", 
""cron"": """", 
""period"": 600000,
""script"": ""\nopen := false\n\nif (open == false) {\n\n    (#Window).windowcovering_uporopen()\n\n    open = true\n\n} else {\n\n    (#Window).windowcovering_downorclose()\n\n    open = false\n\n}""}",,,600000,"
open := false

if (open == false) {

    (#Window).windowcovering_uporopen()

    open = true

} else {

    (#Window).windowcovering_downorclose()

    open = false

}",False,91.342,True,strict,False,0.718396,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""WindowOpenCloseEvery10Minutes"",""cron"":"""",""period"":600000,""code"":""(#Window).windowcovering_uporopen()\ndelay(1 SEC)\n(#Window).windowcovering_downorclose()""}",WindowOpenCloseEvery10Minutes,,600000,"(#Window).windowcovering_uporopen()
delay(1 SEC)
(#Window).windowcovering_downorclose()",104965,27549,60,27609,1.7232,2.7203,16021.9359,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""WindowCovering"", ""ArmRobot"", ""Door"", ""DoorLock"", ""Button"", ""Safe"", ""AirConditioner"", ""Clock"", ""Valve"", ""WeatherProvider""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,8
235,8,8,"Every 30 minutes, toggle the air purifier between sleep mode and high speed mode.",30분마다 공기청정기를 수면모드와 강풍모드 사이에서 전환해줘.,"{""name"": """", 
""cron"": """", 
""period"": 1800000,
""script"": ""\nmode := 0\n\nif (mode == 0) {\n\n    (#AirPurifier).airpurifier_setairpurifiermode(\""sleep\"")\n\n    mode = 1\n\n} else {\n\n    (#AirPurifier).airpurifier_setairpurifiermode(\""high\"")\n\n    mode = 0\n\n}""}",,,1800000,"
mode := 0

if (mode == 0) {

    (#AirPurifier).airpurifier_setairpurifiermode(""sleep"")

    mode = 1

} else {

    (#AirPurifier).airpurifier_setairpurifiermode(""high"")

    mode = 0

}",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""ToggleAirPurifierSleepHighEvery30Min"",""cron"":"""",""period"":1800000,""code"":""mode := 0\n\nif (mode == 0) {\n\n    (#AirPurifier).airpurifier_setairpurifiermode(\""sleep\"")\n\n    mode = 1\n\n} else {\n\n    (#AirPurifier).airpurifier_setairpurifiermode(\""high\"")\n\n    mode = 0\n\n}""}",ToggleAirPurifierSleepHighEvery30Min,,1800000,"mode := 0

if (mode == 0) {

    (#AirPurifier).airpurifier_setairpurifiermode(""sleep"")

    mode = 1

} else {

    (#AirPurifier).airpurifier_setairpurifiermode(""high"")

    mode = 0

}",101577,26583,103,26686,2.5985,3.5901,10269.771,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""AirPurifier"", ""AirConditioner"", ""AirQualitySensor"", ""LaundryDryer"", ""Dishwasher"", ""RobotVacuumCleaner"", ""ArmRobot"", ""Dehumidifier"", ""Humidifier"", ""Plug""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,8
236,8,8,"Whenever the humidity level drops to 30% or below, turn on the humidifier.",습도가 30% 이하로 떨어질 때마다 가습기를 켜줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#HumiditySensor).humiditysensor_humidity <= 30) {\n    if (triggered == false) {\n        (#Humidifier).switch_on()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#HumiditySensor).humiditysensor_humidity <= 30) {
    if (triggered == false) {
        (#Humidifier).switch_on()
        triggered = true
    }
} else {
    triggered = false
}",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""HumidityDropTurnOnHumidifier"",""cron"":"""",""period"":100,""code"":""triggered := false\nif ((#HumiditySensor).humiditysensor_humidity <= 30) {\n  if (triggered == false) {\n    (#Humidifier).switch_on()\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}",HumidityDropTurnOnHumidifier,,100,"triggered := false
if ((#HumiditySensor).humiditysensor_humidity <= 30) {
  if (triggered == false) {
    (#Humidifier).switch_on()
    triggered = true
  }
} else {
  triggered = false
}",103037,26931,93,27024,2.2454,3.1917,12035.2721,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""HumiditySensor"", ""Humidifier"", ""AirQualitySensor"", ""Dehumidifier"", ""WeatherProvider"", ""Dishwasher"", ""ArmRobot"", ""AirPurifier"", ""AirConditioner"", ""LaundryDryer""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,8
237,8,8,"Whenever the rain stops, open the window.",비가 그칠 때마다 창문을 열어줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#RainSensor).rainsensor_rain == false) {\n    if (triggered == false) {\n        (#Window).windowcovering_uporopen()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#RainSensor).rainsensor_rain == false) {
    if (triggered == false) {
        (#Window).windowcovering_uporopen()
        triggered = true
    }
} else {
    triggered = false
}",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""OpenWindowWhenRainStops"",""cron"":"""",""period"":100,""code"":""triggered := false\nif ((#RainSensor).rainsensor_rain == false) {\n  if (triggered == false) {\n    (#Window).windowcovering_uporopen()\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}",OpenWindowWhenRainStops,,100,"triggered := false
if ((#RainSensor).rainsensor_rain == false) {
  if (triggered == false) {
    (#Window).windowcovering_uporopen()
    triggered = true
  }
} else {
  triggered = false
}",99874,26207,91,26298,2.4135,3.4053,10896.2088,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""RainSensor"", ""WindowCovering"", ""ArmRobot"", ""Door"", ""WeatherProvider"", ""Valve"", ""DoorLock"", ""Pump"", ""Button"", ""ColorControl""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,8
238,8,8,"Every time the sound sensor value exceeds 30, set the air purifier to sleep mode.",소리 센서 값이 30을 넘길 때마다 공기 청정기를 수면모드로 바꿔줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#SoundSensor).soundsensor_sound > 30) {\n    if (triggered == false) {\n        (#AirPurifier).airpurifier_setairpurifiermode(\""sleep\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#SoundSensor).soundsensor_sound > 30) {
    if (triggered == false) {
        (#AirPurifier).airpurifier_setairpurifiermode(""sleep"")
        triggered = true
    }
} else {
    triggered = false
}",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""SoundSensorTriggerAirPurifierSleepMode"",""cron"":"""",""period"":100,""code"":""triggered := false\nif ((#SoundSensor).soundsensor_sound > 30) {\n  if (triggered == false) {\n    (#AirPurifier).airpurifier_setairpurifiermode(\""sleep\"")\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}",SoundSensorTriggerAirPurifierSleepMode,,100,"triggered := false
if ((#SoundSensor).soundsensor_sound > 30) {
  if (triggered == false) {
    (#AirPurifier).airpurifier_setairpurifiermode(""sleep"")
    triggered = true
  }
} else {
  triggered = false
}",102153,26661,100,26761,3.1712,4.176,8438.7614,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""AirPurifier"", ""SoundSensor"", ""AirQualitySensor"", ""AirConditioner"", ""AudioRecorder"", ""Siren"", ""RobotVacuumCleaner"", ""Speaker"", ""PressureSensor"", ""Dishwasher""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,8
239,8,8,"Each time the humidity drops below 50%, set the dehumidifier to drying mode.",습도가 50% 밑으로 떨어질 때마다 제습기를 건조모드로 작동해줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#HumiditySensor).humiditysensor_humidity < 50) {\n    if (triggered == false) {\n        (#Dehumidifier).dehumidifier_setdehumidifiermode(\""drying\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#HumiditySensor).humiditysensor_humidity < 50) {
    if (triggered == false) {
        (#Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")
        triggered = true
    }
} else {
    triggered = false
}",False,94.3511,True,strict,False,0.749016,1.0,1.0,1.0,1.0,0.666667,1.0,"[""gt_mismatch"", ""numeric_grounding""]","{""name"":""DehumidifierDryingModeOnLowHumidity"",""cron"":"""",""period"":100,""code"":""prev := (#HumiditySensor).humiditysensor_humidity\n\ncurr = (#HumiditySensor).humiditysensor_humidity\n\nif (prev < 50 and curr >= 50) {\n\n    all(#Group1 #Dehumidifier).dehumidifier_setdehumidifiermode(\""drying\"")\n\n}\n\nprev = curr""}",DehumidifierDryingModeOnLowHumidity,,100,"prev := (#HumiditySensor).humiditysensor_humidity

curr = (#HumiditySensor).humiditysensor_humidity

if (prev < 50 and curr >= 50) {

    all(#Group1 #Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")

}

prev = curr",103047,26938,105,27043,2.5429,3.5045,10634.7084,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""HumiditySensor"", ""Dehumidifier"", ""Humidifier"", ""Dishwasher"", ""LaundryDryer"", ""AirConditioner"", ""AirPurifier"", ""WeatherProvider"", ""AirQualitySensor"", ""ArmRobot""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,8
240,8,8,"Whenever the window opens, make the speaker speak 'The window is open'.",창문이 열릴 때마다 스피커로 '창문이 열렸습니다'라고 말해줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#Window).armrobot_currentposition > 0) {\n    if (triggered == false) {\n        (#Speaker).speaker_speak(\""창문이 열렸습니다.\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#Window).armrobot_currentposition > 0) {
    if (triggered == false) {
        (#Speaker).speaker_speak(""창문이 열렸습니다."")
        triggered = true
    }
} else {
    triggered = false
}",False,93.4782,True,strict,False,0.995631,1.0,1.0,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch""]","{""name"":""WindowOpenSpeak"",""cron"":"""",""period"":100,""code"":""triggered := false\nif ((#Window).armrobot_currentposition >| 0) {\n  if (triggered == false) {\n    (#Speaker).speaker_speak(\""창문이 열렸습니다\"")\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}",WindowOpenSpeak,,100,"triggered := false
if ((#Window).armrobot_currentposition >| 0) {
  if (triggered == false) {
    (#Speaker).speaker_speak(""창문이 열렸습니다"")
    triggered = true
  }
} else {
  triggered = false
}",101956,26773,93,26866,3.1221,4.109,8605.1055,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""Speaker"", ""WindowCovering"", ""ArmRobot"", ""Door"", ""DoorLock"", ""Valve"", ""Safe"", ""Siren"", ""Button"", ""Television""]",legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,8
