model_key,model_label,row_no,row_category,command_eng,command_kor,det_score,det_pass,gt_exact,failure_reasons,prompt_chars,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,generation_error_type,generation_error_types,oom_flag,worker_python,resolved_model_path,warmup_excluded,selected_candidate_index,repair_applied,candidate_count,generation_call_count,repair_call_count,row_success
gpt41_mini,GPT-4.1-mini,31,2,Set the living room light to yellow.,거실 조명을 노란색으로 설정해줘.,100.0,True,True,[],94308,24615,51,24666,2.9538,2.9769,8350.5992,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,32,2,Capture an image of the meeting room with the camera.,카메라로 회의실 사진을 촬영해줘.,100.0,True,True,[],90016,23525,37,23562,1.6978,1.7077,13877.9597,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,33,2,Set the brightness of the living room light to 80%.,거실 조명의 밝기를 80%로 설정해줘.,100.0,True,True,[],93543,24416,47,24463,3.3025,3.3139,7407.4186,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,34,2,Set all dehumidifiers in the lab to AI drying mode.,연구실 제습기를 모두 AI건조모드로 설정해줘.,94.3992,True,False,"[""gt_mismatch"", ""semantic""]",88308,23133,55,23188,3.0163,3.0258,7687.5642,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,35,2,Set the hue of the living room light to 240 and the saturation to 80.,"거실 조명의 색조는 240, 채도는 80으로 맞춰줘.",100.0,True,True,[],93569,24428,52,24480,1.6859,1.6974,14520.4342,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,36,2,Set all robot vacuum cleaners with even tags to auto mode.,짝수 태그 로봇 청소기를 모두 자동 모드로 설정해줘.,96.6391,True,False,"[""gt_mismatch""]",88310,23119,60,23179,2.1256,2.1349,10904.6857,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,37,2,Lock all door locks.,모든 도어락을 잠궈줘.,100.0,True,True,[],88135,23095,39,23134,1.4482,1.4568,15974.3129,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,38,2,Set the target temperature of the air conditioner in Sector1 to 18 degrees.,구역1의 에어컨의 목표 온도를 18도로 설정해줘.,100.0,True,True,[],88951,23251,52,23303,1.5443,1.5537,15089.6846,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,39,2,Change the air purifier in the bedroom to sleep mode.,안방의 공기청정기를 수면모드로 바꿔줘.,100.0,True,True,[],88049,23072,52,23124,3.1026,3.1114,7453.1038,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,40,2,Close all valves in the kitchen.,주방의 모든 벨브를 닫아줘.,100.0,True,True,[],87999,23052,42,23094,1.8347,1.8438,12587.344,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,41,2,Open all safes.,모든 금고를 열어줘.,100.0,True,True,[],88055,23072,37,23109,2.4149,2.4241,9569.3403,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,42,2,Record for 10 seconds with the meeting room recorder and save it as test.wav.,회의실 녹음기로 10초 동안 녹음해서 test.wav로 저장해줘.,100.0,True,True,[],89094,23309,49,23358,2.3727,2.3817,9844.481,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,43,2,Sound a fire siren on the farm.,사이렌으로 농장에 화재경보를 울려줘.,100.0,True,True,[],87900,23046,45,23091,1.522,1.5308,15171.4849,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,44,2,"Play the ""Golden.mp3"" file through the speaker in the playroom.","놀이방의 스피커로 ""Golden.mp3"" 파일을 재생해줘. ",100.0,True,True,[],91210,23847,46,23893,1.6628,1.6726,14369.1364,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,45,2,Turn off all lights in the bedroom.,안방 조명을 모두 꺼줘.,100.0,True,True,[],94726,24729,40,24769,1.6084,1.626,15399.7762,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,46,2,Close all windows in the living room.,거실에 있는 창문을 모두 닫아줘.,100.0,True,True,[],89447,23418,47,23465,1.7999,1.8114,13036.8354,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,47,2,Open all blinds in Sector2.,섹터2에 있는 블라인드를 모두 열어줘.,100.0,True,True,[],89440,23418,49,23467,1.2129,1.2227,19347.844,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,48,2,Change the light on the living room wall to red.,거실 벽에 있는 조명을 빨간색으로 바꿔줘.,100.0,True,True,[],95532,24946,54,25000,4.3369,4.3484,5764.4862,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,49,2,Lock all safes with odd tags in Sector B.,섹터 비에 있는 홀수 태그가 붙은 금고를 모두 잠궈줘.,100.0,True,True,[],88100,23093,47,23140,1.1838,1.1928,19547.2208,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,50,2,Increases the light brightness to 100 in the meeting room.,회의실에 있는 조명 밝기를 100까지 높여줘.,100.0,True,True,[],96675,25225,49,25274,2.225,2.2368,11359.1011,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,51,2,Close everything in Sector2.,섹터2 모두 닫아줘.,97.24,True,False,"[""gt_mismatch""]",89431,23413,47,23460,1.2612,1.2708,18601.3321,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,52,2,Change all lights on the hallway wall to blue.,복도 벽에 있는 모든 조명을 파란색으로 바꿔줘.,100.0,True,True,[],95533,24946,55,25001,1.7298,1.7435,14453.116,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,53,2,"In Group 1, change all upper-level lights to blue.",그룹1에서 상단부에 있는 조명들을 모두 파란색으로 변경해줘.,83.865,True,False,"[""extraneous"", ""gt_mismatch"", ""precondition"", ""semantic""]",95544,24950,55,25005,1.6881,1.7033,14812.5111,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,54,2,Change all lights in Sector 10 to white.,섹터10의 모든 조명을 흰색으로 바꿔줘.,100.0,True,True,[],95523,24945,53,24998,1.3464,1.3592,18566.5478,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,55,2,Lower all even-tagged blinds in the bedroom.,안방에 있는 짝수 태그 블라인드를 모두 내려줘.,100.0,True,True,[],89462,23423,49,23472,1.3444,1.355,17459.0896,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,56,2,Stop all robot vacuum cleaners on the 3rd floor.,3층에 있는 모든 로봇 청소기를 멈춰줘.,100.0,True,True,[],88293,23116,62,23178,4.694,4.7029,4937.7929,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,57,2,Turn on all odd-tagged lights on the living room wall.,거실 벽에 있는 모든 홀수 태그 조명을 켜줘.,93.7554,True,False,"[""gt_mismatch"", ""semantic""]",94757,24742,48,24790,2.4784,2.4913,10002.4209,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,58,2,Set all dehumidifiers in the office to dehumidify mode.,사무실의 모든 제습기를 제습 모드로 설정해줘.,94.7047,True,False,"[""gt_mismatch"", ""semantic""]",88312,23135,57,23192,1.9764,1.9852,11734.4667,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,59,2,Lock all door locks in the storage.,창고의 모든 도어락을 잠궈줘.,100.0,True,True,[],88154,23101,42,23143,1.5241,1.5332,15184.6992,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,60,2,Open all even-tagged valves in the kitchen.,주방의 모든 짝수 태그 밸브를 열어줘.,96.16,True,False,"[""gt_mismatch""]",88016,23059,44,23103,1.3043,1.3139,17712.9495,0.0,,[],False,,,False,0,False,1,1,0,True
