model_key,model_label,row_no,row_category,command_eng,command_kor,det_score,det_pass,gt_exact,failure_reasons,prompt_chars,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,generation_error_type,generation_error_types,oom_flag,worker_python,resolved_model_path,warmup_excluded,selected_candidate_index,repair_applied,candidate_count,generation_call_count,repair_call_count,row_success
gpt41_mini,GPT-4.1-mini,231,8,"Every hour, repeat opening and closing the door.",1시간마다 문을 열었다 닫았다 반복해줘.,93.7592,True,False,"[""gt_mismatch"", ""semantic""]",80707,18828,85,18913,1.9251,7.1743,9824.4247,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,232,8,"Every 5 minutes from 1 PM to 3 PM, repeat opening and closing the valve.",오후 1시부터 3시까지 5분마다 벨브를 열었다 닫았다 반복해줘.,91.4141,True,False,"[""extraneous"", ""gt_mismatch"", ""semantic""]",84350,19523,78,19601,2.0751,3.0481,9445.8098,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,233,8,"Every 30 minutes, toggle the living room air purifier between sleep mode and auto mode.",30분마다 거실 공기청정기를 수면모드와 자동모드 사이에서 전환해줘.,91.6368,True,False,"[""enum_grounding"", ""gt_mismatch"", ""semantic""]",79236,18548,115,18663,3.6053,4.5686,5176.5456,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,234,8,Repeat opening and closing the window every 10 minutes.,10분마다 창문을 열었다 닫았다 반복해줘.,91.4068,True,False,"[""gt_mismatch"", ""semantic""]",82199,18994,101,19095,3.4236,4.3989,5577.4623,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,235,8,"Every 30 minutes, toggle the air purifier between sleep mode and high speed mode.",30분마다 공기청정기를 수면모드와 강풍모드 사이에서 전환해줘.,100.0,True,True,[],77441,18172,113,18285,3.2284,4.216,5663.7963,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,236,8,"Whenever the humidity level drops to 30% or below, turn on the humidifier.",습도가 30% 이하로 떨어질 때마다 가습기를 켜줘.,93.5848,True,False,"[""gt_mismatch"", ""numeric_grounding""]",79634,18511,79,18590,2.5983,3.5877,7154.6781,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,237,8,"Whenever the rain stops, open the window.",비가 그칠 때마다 창문을 열어줘.,97.9222,True,False,"[""gt_mismatch""]",74667,17553,71,17624,3.1981,4.161,5510.772,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,238,8,"Every time the sound sensor value exceeds 30, set the air purifier to sleep mode.",소리 센서 값이 30을 넘길 때마다 공기 청정기를 수면모드로 바꿔줘.,95.1489,True,False,"[""gt_mismatch"", ""numeric_grounding""]",78316,18234,81,18315,1.9453,2.9728,9415.0003,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,239,8,"Each time the humidity drops below 50%, set the dehumidifier to drying mode.",습도가 50% 밑으로 떨어질 때마다 제습기를 건조모드로 작동해줘.,94.3511,True,False,"[""gt_mismatch"", ""numeric_grounding""]",79664,18523,84,18607,2.3224,3.3647,8011.9704,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,240,8,"Whenever the window opens, make the speaker speak 'The window is open'.",창문이 열릴 때마다 스피커로 '창문이 열렸습니다'라고 말해줘.,91.5405,True,False,"[""extraneous"", ""gt_mismatch""]",77407,18127,81,18208,2.0503,3.0392,8880.6516,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,241,8,"Whenever motion is detected, increase the light brightness by 10. If it reaches max, stop it.",움직임이 감지될 때마다 조명의 밝기를 10씩 높여줘. 최대 밝기가 되면 그만해.,93.7693,True,False,"[""arg_type"", ""gt_mismatch"", ""numeric_grounding""]",82413,18973,115,19088,3.6198,4.6038,5273.2195,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,242,8,"Each time the brightness level falls below 100 lux, turn on the light.",조도가 100룩스 미만이 될 때마다 조명을 켜줘.,93.0776,True,False,"[""gt_mismatch"", ""numeric_grounding"", ""semantic""]",84445,19432,70,19502,1.8971,2.8767,10279.9009,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,243,8,"Every time the fine dust level goes above 80, set the air purifier to high speed.",미세먼지 농도가 80보다 높아질 때마다 공기청정기를 강풍으로 설정해줘.,94.828,True,False,"[""gt_mismatch"", ""numeric_grounding""]",76585,18005,91,18096,2.1547,3.1566,8398.3849,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,244,8,"Each time the carbon dioxide level reaches 900ppm or higher, close the valve.",이산화탄소 농도가 900ppm 이상이 될때마다 벨브를 닫아줘.,94.3323,True,False,"[""gt_mismatch"", ""numeric_grounding""]",80846,18778,84,18862,1.7358,2.727,10866.4593,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,245,8,"Whenever the temperature becomes 30 degrees or higher, close the blind.",온도가 30도 이상이 될 때마다 블라인드를 닫아줘.,94.6997,True,False,"[""gt_mismatch"", ""numeric_grounding""]",75114,17552,72,17624,2.103,3.1106,8380.4089,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,246,8,"When the door opens, make the speaker speak ""Welcome"" every minute thereafter.","문이 열리면 이후에 1분마다 스피커로 ""어서오세요""를 출력해줘.",95.3518,True,False,"[""gt_mismatch""]",86057,19753,84,19837,2.1945,3.2169,9039.4167,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,247,8,"When the contact sensor is closed, sound the police siren every 10 seconds.",접촉센서가 닫히면 10초마다 경찰 사이렌을 울려줘.,69.9,False,False,"[""gt_mismatch"", ""numeric_grounding""]",69627,16545,97,16642,4.1883,5.3405,3973.4498,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,248,8,"Once the entrance door is opened, check the safe every 5 minutes and announce ""The safe is open"" through the speaker if it's not locked.",현관문이 열리면 그 후부터 5분마다 금고를 체크해서 잠겨있지 않으면 스피커로 금고가 열려있다고 출력해줘.,92.5776,True,False,"[""gt_mismatch"", ""semantic""]",81577,18894,97,18991,2.5105,3.5141,7564.6286,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,249,8,"When a leak is detected, close the valve immediately and give a warning broadcast through the speaker every minute.","누수가 감지되면 즉시 밸브를 잠그고 1분마다 스피커로 ""누수가 감지되었습니다. 대피하세요""라고 출력해줘.",96.4302,True,False,"[""gt_mismatch""]",79791,18512,106,18618,2.4091,3.3978,7728.1973,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,250,8,"When smoke is detected, sound the emergency siren for 5 seconds every minute.",연기가 감지되면 1분마다 긴급 사이렌을 5초간 울려줘.,94.45,True,False,"[""gt_mismatch"", ""semantic""]",76716,17952,88,18040,1.8258,2.8122,9880.6003,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,251,8,"At midnight, close the door and check the light every hour until 6 AM; if the brightness is greater than 30, lower it to 10.","자정이 되면 문을 닫고, 오전 6시까지 한 시간마다 조명을 체크해서 밝기가 30보다 크면 10으로 낮춰줘.",94.1178,True,False,"[""arg_type"", ""gt_mismatch"", ""gt_receiver_coverage""]",88070,20155,94,20249,2.3238,3.329,8713.7447,0.0,,[],False,,,False,0,False,1,1,0,True
