model_key,model_label,row_no,row_category,command_eng,command_kor,det_score,det_pass,gt_exact,failure_reasons,prompt_chars,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,generation_error_type,generation_error_types,oom_flag,worker_python,resolved_model_path,warmup_excluded,selected_candidate_index,repair_applied,candidate_count,generation_call_count,repair_call_count,row_success
qwen25_coder_14b,Qwen2.5-Coder-14B-Instruct,1,1,Switch the dishwasher to dry mode.,식기세척기를 건조 모드로 설정해줘.,100.0,True,True,[],166044,43756,53,43809,14.4268,16.3487,3036.6401,40.6055,,[],False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-14B-Instruct,False,0,False,1,1,0,True
qwen25_coder_14b,Qwen2.5-Coder-14B-Instruct,2,1,Add 5 minutes to the oven.,오븐의 작동 시간을 5분 늘려줘.,100.0,True,True,[],166035,43757,48,43805,14.2044,16.1048,3083.9036,40.6056,,[],False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-14B-Instruct,False,0,False,1,1,0,True
qwen25_coder_14b,Qwen2.5-Coder-14B-Instruct,3,1,Start the rice cooker on cooking mode for 30 minutes.,밥솥을 조리 모드로 30분 작동시켜.,100.0,True,True,[],166064,43765,58,43823,14.8972,16.7921,2941.6937,40.6072,,[],False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-14B-Instruct,False,0,False,1,1,0,True
qwen25_coder_14b,Qwen2.5-Coder-14B-Instruct,4,1,Set the siren to emergency mode.,사이렌을 응급모드로 울려줘.,100.0,True,True,[],166038,43756,49,43805,14.4306,16.3358,3035.5633,40.6055,,[],False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-14B-Instruct,False,0,False,1,1,0,True
qwen25_coder_14b,Qwen2.5-Coder-14B-Instruct,5,1,Set the speaker volume to 30.,스피커의 볼륨을 30으로 설정해줘.,100.0,True,True,[],166039,43761,43,43804,14.0858,15.9748,3109.7985,40.6064,,[],False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-14B-Instruct,False,0,False,1,1,0,True
qwen25_coder_14b,Qwen2.5-Coder-14B-Instruct,31,2,Set the living room light to yellow.,거실 조명을 노란색으로 설정해줘.,100.0,True,True,[],95119,25227,57,25284,7.9911,9.8836,3164.02,35.0648,,[],False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-14B-Instruct,False,0,False,1,1,0,True
qwen25_coder_14b,Qwen2.5-Coder-14B-Instruct,32,2,Capture an image of the meeting room with the camera.,카메라로 회의실 사진을 촬영해줘.,100.0,True,True,[],90827,24113,41,24154,6.9176,8.771,3491.6734,34.7314,,[],False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-14B-Instruct,False,0,False,1,1,0,True
qwen25_coder_14b,Qwen2.5-Coder-14B-Instruct,33,2,Set the brightness of the living room light to 80%.,거실 조명의 밝기를 80%로 설정해줘.,93.2031,True,False,"[""arg_type"", ""gt_mismatch"", ""numeric_grounding""]",94354,25031,50,25081,7.6169,9.4685,3292.8094,35.0037,,[],False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-14B-Instruct,False,0,False,1,1,0,True
qwen25_coder_14b,Qwen2.5-Coder-14B-Instruct,34,2,Set all dehumidifiers in the lab to AI drying mode.,연구실 제습기를 모두 AI건조모드로 설정해줘.,100.0,True,True,[],89119,23745,66,23811,7.9025,9.7483,3013.0971,34.6202,,[],False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-14B-Instruct,False,0,False,1,1,0,True
qwen25_coder_14b,Qwen2.5-Coder-14B-Instruct,35,2,Set the hue of the living room light to 240 and the saturation to 80.,"거실 조명의 색조는 240, 채도는 80으로 맞춰줘.",100.0,True,True,[],94380,25048,58,25106,7.9923,9.9031,3141.2735,35.0111,,[],False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-14B-Instruct,False,0,False,1,1,0,True
