model_key,model_label,row_no,row_category,command_eng,command_kor,det_score,det_pass,gt_exact,failure_reasons,prompt_chars,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,generation_error_type,generation_error_types,oom_flag,worker_python,resolved_model_path,warmup_excluded,selected_candidate_index,repair_applied,candidate_count,generation_call_count,repair_call_count,row_success
qwen25_coder_7b,Qwen2.5-Coder-7B-Instruct,1,1,Switch the dishwasher to dry mode.,식기세척기를 건조 모드로 설정해줘.,0.0,False,False,"[""invalid_json""]",193701,0,0,0,0.0,2.0141,0.0,0.0,worker_crash,"[""worker_crash""]",False,/home/mgjeong/miniconda3/envs/l/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,False,0,False,1,1,0,False
qwen25_coder_7b,Qwen2.5-Coder-7B-Instruct,2,1,Add 5 minutes to the oven.,오븐의 작동 시간을 5분 늘려줘.,0.0,False,False,"[""invalid_json""]",193692,0,0,0,0.0,2.0133,0.0,0.0,worker_crash,"[""worker_crash""]",False,/home/mgjeong/miniconda3/envs/l/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,False,0,False,1,1,0,False
qwen25_coder_7b,Qwen2.5-Coder-7B-Instruct,3,1,Start the rice cooker on cooking mode for 30 minutes.,밥솥을 조리 모드로 30분 작동시켜.,0.0,False,False,"[""invalid_json""]",193721,0,0,0,0.0,2.0135,0.0,0.0,worker_crash,"[""worker_crash""]",False,/home/mgjeong/miniconda3/envs/l/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,False,0,False,1,1,0,False
qwen25_coder_7b,Qwen2.5-Coder-7B-Instruct,4,1,Set the siren to emergency mode.,사이렌을 응급모드로 울려줘.,0.0,False,False,"[""invalid_json""]",193695,0,0,0,0.0,2.0162,0.0,0.0,worker_crash,"[""worker_crash""]",False,/home/mgjeong/miniconda3/envs/l/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,False,0,False,1,1,0,False
qwen25_coder_7b,Qwen2.5-Coder-7B-Instruct,5,1,Set the speaker volume to 30.,스피커의 볼륨을 30으로 설정해줘.,0.0,False,False,"[""invalid_json""]",193696,0,0,0,0.0,2.0221,0.0,0.0,worker_crash,"[""worker_crash""]",False,/home/mgjeong/miniconda3/envs/l/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,False,0,False,1,1,0,False
qwen25_coder_7b,Qwen2.5-Coder-7B-Instruct,6,1,Turn the TV channel down by one.,TV 채널을 하나 내려줘.,0.0,False,False,"[""invalid_json""]",193694,0,0,0,0.0,2.0342,0.0,0.0,worker_crash,"[""worker_crash""]",False,/home/mgjeong/miniconda3/envs/l/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,False,0,False,1,1,0,False
qwen25_coder_7b,Qwen2.5-Coder-7B-Instruct,7,1,Switch the TV to channel 7.,TV로 7번 채널을 틀어줘.,0.0,False,False,"[""invalid_json""]",193690,0,0,0,0.0,2.0452,0.0,0.0,worker_crash,"[""worker_crash""]",False,/home/mgjeong/miniconda3/envs/l/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,False,0,False,1,1,0,False
qwen25_coder_7b,Qwen2.5-Coder-7B-Instruct,8,1,Announce the temperature through the speaker.,현재 온도를 스피커로 알려줘.,0.0,False,False,"[""invalid_json""]",193709,0,0,0,0.0,2.0455,0.0,0.0,worker_crash,"[""worker_crash""]",False,/home/mgjeong/miniconda3/envs/l/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,False,0,False,1,1,0,False
qwen25_coder_7b,Qwen2.5-Coder-7B-Instruct,9,1,Tell me the outdoor temperature through the speaker.,외부 온도를 스피커로 출력해줘.,0.0,False,False,"[""invalid_json""]",193717,0,0,0,0.0,2.0452,0.0,0.0,worker_crash,"[""worker_crash""]",False,/home/mgjeong/miniconda3/envs/l/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,False,0,False,1,1,0,False
qwen25_coder_7b,Qwen2.5-Coder-7B-Instruct,10,1,Tell me the current humidity through the speaker.,현재 습도를 스피커로 말해줘.,0.0,False,False,"[""invalid_json""]",193713,0,0,0,0.0,2.0454,0.0,0.0,worker_crash,"[""worker_crash""]",False,/home/mgjeong/miniconda3/envs/l/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,False,0,False,1,1,0,False
