row_no,category,command_eng,command_kor,gt_name_display,service_list_schema,gt_code,generated_code,det_score,det_pass,det_profile,det_gt_exact,det_gt_similarity,det_gt_service_coverage,det_gt_receiver_coverage,det_dataflow_score,det_numeric_grounding,det_enum_grounding,failure_reasons,service_list_retrieval_categories_display,prompt_context_mode,prompt_context_note,prompt_context_effective_topk,prompt_context_injected_categories,prompt_context_displayed_categories,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_categories,generation_error_type
231,8,"Every hour, repeat opening and closing the door.",1시간마다 문을 열었다 닫았다 반복해줘.,EveryHourRepeatOpeningClosingDoor,service_list_ver2.0.1.json,"open := false

if (open == false) {

    (#Door).door_open()

    open = true

} else {

    (#Door).door_close()

    open = false

}","active := 0
if (active == 0) {
    (#Door).door_open()
    delay(1 SEC)
    (#Door).door_close()
    active = 1
}
(#Door).door_open()
delay(1 SEC)
(#Door).door_close()",93.7592,True,strict,False,0.711842,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","Door, DoorLock, Clock, ArmRobot, Safe, Oven, Button, Valve, TapDialSwitch, Charger",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Door"", ""DoorLock"", ""Clock"", ""ArmRobot"", ""Safe"", ""Oven"", ""Button"", ""Valve"", ""TapDialSwitch"", ""Charger""]","[""Door"", ""DoorLock"", ""Clock"", ""ArmRobot"", ""Safe"", ""Oven"", ""Button"", ""Valve"", ""TapDialSwitch"", ""Charger""]",18828,85,18913,1.9251,7.1743,9824.4247,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Door"", ""DoorLock"", ""Clock"", ""ArmRobot"", ""Safe"", ""Oven"", ""Button"", ""Valve"", ""TapDialSwitch"", ""Charger""]",
232,8,"Every 5 minutes from 1 PM to 3 PM, repeat opening and closing the valve.",오후 1시부터 3시까지 5분마다 벨브를 열었다 닫았다 반복해줘.,Every5MinutesFrom1PMTo3PMRepeat,service_list_ver2.0.1.json,"open := false

if (open == false) {

    (#Valve).valve_open()

    open = true

} else {

    (#Valve).valve_close()

    open = false

}","if ((#Clock).clock_hour == 15) {
    break
}
if ((#Valve).valve_valvestate == false) {
    (#Valve).valve_open()
} else {
    (#Valve).valve_close()
}",91.4141,True,strict,False,0.58922,1.0,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch"", ""semantic""]","Valve, ArmRobot, TapDialSwitch, Pump, LevelControl, Door, Button, PresenceVitalSensor, Clock, Oven",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Valve"", ""ArmRobot"", ""TapDialSwitch"", ""Pump"", ""LevelControl"", ""Door"", ""Button"", ""PresenceVitalSensor"", ""Clock"", ""Oven""]","[""Valve"", ""ArmRobot"", ""TapDialSwitch"", ""Pump"", ""LevelControl"", ""Door"", ""Button"", ""PresenceVitalSensor"", ""Clock"", ""Oven""]",19523,78,19601,2.0751,3.0481,9445.8098,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Valve"", ""ArmRobot"", ""TapDialSwitch"", ""Pump"", ""LevelControl"", ""Door"", ""Button"", ""PresenceVitalSensor"", ""Clock"", ""Oven""]",
233,8,"Every 30 minutes, toggle the living room air purifier between sleep mode and auto mode.",30분마다 거실 공기청정기를 수면모드와 자동모드 사이에서 전환해줘.,Every30MinutesToggleLivingRoomAirPurifierBetween,service_list_ver2.0.1.json,"mode := 0

if (mode == 0) {

    (#LivingRoom #AirPurifier).airpurifier_setairpurifiermode(""sleep"")

    mode = 1

} else {

    (#LivingRoom #AirPurifier).airpurifier_setairpurifiermode(""auto"")

    mode = 0

}","mode := 0

if (mode == 0) {

    (#AirPurifier).airpurifier_setairpurifiermode(""sleep"")

    mode = 1

} else {

    (#AirPurifier).airpurifier_setairpurifiermode(""auto"")

    mode = 0

}",91.6368,True,strict,False,0.965823,1.0,1.0,1.0,1.0,0.5,"[""enum_grounding"", ""gt_mismatch"", ""semantic""]","AirPurifier, AirConditioner, Dishwasher, AirQualitySensor, RobotVacuumCleaner, LaundryDryer, ArmRobot, Dehumidifier, Humidifier, Oven",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AirPurifier"", ""AirConditioner"", ""Dishwasher"", ""AirQualitySensor"", ""RobotVacuumCleaner"", ""LaundryDryer"", ""ArmRobot"", ""Dehumidifier"", ""Humidifier"", ""Oven""]","[""AirPurifier"", ""AirConditioner"", ""Dishwasher"", ""AirQualitySensor"", ""RobotVacuumCleaner"", ""LaundryDryer"", ""ArmRobot"", ""Dehumidifier"", ""Humidifier"", ""Oven""]",18548,115,18663,3.6053,4.5686,5176.5456,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""AirPurifier"", ""AirConditioner"", ""Dishwasher"", ""AirQualitySensor"", ""RobotVacuumCleaner"", ""LaundryDryer"", ""ArmRobot"", ""Dehumidifier"", ""Humidifier"", ""Oven""]",
234,8,Repeat opening and closing the window every 10 minutes.,10분마다 창문을 열었다 닫았다 반복해줘.,RepeatOpeningClosingWindowEvery10Minutes,service_list_ver2.0.1.json,"open := false

if (open == false) {

    (#Window).windowcovering_uporopen()

    open = true

} else {

    (#Window).windowcovering_downorclose()

    open = false

}","active := 0
if (active == 0) {
    (#Window).windowcovering_uporopen()
    delay(1 SEC)
    (#Window).windowcovering_downorclose()
    active = 1
}
(#Window).windowcovering_uporopen()
delay(1 SEC)
(#Window).windowcovering_downorclose()",91.4068,True,strict,False,0.731364,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","WindowCovering, ArmRobot, Door, DoorLock, Button, Safe, AirConditioner, Clock, Valve, WeatherProvider",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""WindowCovering"", ""ArmRobot"", ""Door"", ""DoorLock"", ""Button"", ""Safe"", ""AirConditioner"", ""Clock"", ""Valve"", ""WeatherProvider""]","[""WindowCovering"", ""ArmRobot"", ""Door"", ""DoorLock"", ""Button"", ""Safe"", ""AirConditioner"", ""Clock"", ""Valve"", ""WeatherProvider""]",18994,101,19095,3.4236,4.3989,5577.4623,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""WindowCovering"", ""ArmRobot"", ""Door"", ""DoorLock"", ""Button"", ""Safe"", ""AirConditioner"", ""Clock"", ""Valve"", ""WeatherProvider""]",
235,8,"Every 30 minutes, toggle the air purifier between sleep mode and high speed mode.",30분마다 공기청정기를 수면모드와 강풍모드 사이에서 전환해줘.,Every30MinutesToggleAirPurifierBetweenSleepMode,service_list_ver2.0.1.json,"mode := 0

if (mode == 0) {

    (#AirPurifier).airpurifier_setairpurifiermode(""sleep"")

    mode = 1

} else {

    (#AirPurifier).airpurifier_setairpurifiermode(""high"")

    mode = 0

}","mode := 0

if (mode == 0) {

    (#AirPurifier).airpurifier_setairpurifiermode(""sleep"")

    mode = 1

} else {

    (#AirPurifier).airpurifier_setairpurifiermode(""high"")

    mode = 0

}",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"AirPurifier, AirConditioner, AirQualitySensor, LaundryDryer, Dishwasher, RobotVacuumCleaner, ArmRobot, Dehumidifier, Humidifier, Plug",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AirPurifier"", ""AirConditioner"", ""AirQualitySensor"", ""LaundryDryer"", ""Dishwasher"", ""RobotVacuumCleaner"", ""ArmRobot"", ""Dehumidifier"", ""Humidifier"", ""Plug""]","[""AirPurifier"", ""AirConditioner"", ""AirQualitySensor"", ""LaundryDryer"", ""Dishwasher"", ""RobotVacuumCleaner"", ""ArmRobot"", ""Dehumidifier"", ""Humidifier"", ""Plug""]",18172,113,18285,3.2284,4.216,5663.7963,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""AirPurifier"", ""AirConditioner"", ""AirQualitySensor"", ""LaundryDryer"", ""Dishwasher"", ""RobotVacuumCleaner"", ""ArmRobot"", ""Dehumidifier"", ""Humidifier"", ""Plug""]",
236,8,"Whenever the humidity level drops to 30% or below, turn on the humidifier.",습도가 30% 이하로 떨어질 때마다 가습기를 켜줘.,WheneverHumidityLevelDropsTo30OrBelowTurn,service_list_ver2.0.1.json,"triggered := false
if ((#HumiditySensor).humiditysensor_humidity <= 30) {
    if (triggered == false) {
        (#Humidifier).switch_on()
        triggered = true
    }
} else {
    triggered = false
}","prev := (#HumiditySensor).humiditysensor_humidity
curr = (#HumiditySensor).humiditysensor_humidity
if (prev > 30 and curr <= 30) {
    (#Humidifier).switch_on()
}
prev = curr",93.5848,True,strict,False,0.716967,1.0,1.0,1.0,0.75,1.0,"[""gt_mismatch"", ""numeric_grounding""]","HumiditySensor, Humidifier, AirQualitySensor, Dehumidifier, WeatherProvider, Dishwasher, ArmRobot, AirPurifier, AirConditioner, LaundryDryer",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""HumiditySensor"", ""Humidifier"", ""AirQualitySensor"", ""Dehumidifier"", ""WeatherProvider"", ""Dishwasher"", ""ArmRobot"", ""AirPurifier"", ""AirConditioner"", ""LaundryDryer""]","[""HumiditySensor"", ""Humidifier"", ""AirQualitySensor"", ""Dehumidifier"", ""WeatherProvider"", ""Dishwasher"", ""ArmRobot"", ""AirPurifier"", ""AirConditioner"", ""LaundryDryer""]",18511,79,18590,2.5983,3.5877,7154.6781,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""HumiditySensor"", ""Humidifier"", ""AirQualitySensor"", ""Dehumidifier"", ""WeatherProvider"", ""Dishwasher"", ""ArmRobot"", ""AirPurifier"", ""AirConditioner"", ""LaundryDryer""]",
237,8,"Whenever the rain stops, open the window.",비가 그칠 때마다 창문을 열어줘.,WheneverRainStopsOpenWindow,service_list_ver2.0.1.json,"triggered := false
if ((#RainSensor).rainsensor_rain == false) {
    if (triggered == false) {
        (#Window).windowcovering_uporopen()
        triggered = true
    }
} else {
    triggered = false
}","prev := (#RainSensor).rainsensor_rain
curr = (#RainSensor).rainsensor_rain
if (prev == true and curr == false) {
    (#Window).windowcovering_uporopen()
}
prev = curr",97.9222,True,strict,False,0.755872,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","RainSensor, WindowCovering, ArmRobot, Door, WeatherProvider, Valve, DoorLock, Pump, Button, ColorControl",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""RainSensor"", ""WindowCovering"", ""ArmRobot"", ""Door"", ""WeatherProvider"", ""Valve"", ""DoorLock"", ""Pump"", ""Button"", ""ColorControl""]","[""RainSensor"", ""WindowCovering"", ""ArmRobot"", ""Door"", ""WeatherProvider"", ""Valve"", ""DoorLock"", ""Pump"", ""Button"", ""ColorControl""]",17553,71,17624,3.1981,4.161,5510.772,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""RainSensor"", ""WindowCovering"", ""ArmRobot"", ""Door"", ""WeatherProvider"", ""Valve"", ""DoorLock"", ""Pump"", ""Button"", ""ColorControl""]",
238,8,"Every time the sound sensor value exceeds 30, set the air purifier to sleep mode.",소리 센서 값이 30을 넘길 때마다 공기 청정기를 수면모드로 바꿔줘.,EveryTimeSoundSensorValueExceeds30Set,service_list_ver2.0.1.json,"triggered := false
if ((#SoundSensor).soundsensor_sound > 30) {
    if (triggered == false) {
        (#AirPurifier).airpurifier_setairpurifiermode(""sleep"")
        triggered = true
    }
} else {
    triggered = false
}","prev := (#SoundSensor).soundsensor_sound
curr = (#SoundSensor).soundsensor_sound
if (prev <= 30 and curr > 30) {
    (#AirPurifier).airpurifier_setairpurifiermode(""sleep"")
}
prev = curr",95.1489,True,strict,False,0.759776,1.0,1.0,1.0,0.75,1.0,"[""gt_mismatch"", ""numeric_grounding""]","AirPurifier, SoundSensor, AirQualitySensor, AirConditioner, AudioRecorder, Siren, RobotVacuumCleaner, Speaker, PressureSensor, Dishwasher",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AirPurifier"", ""SoundSensor"", ""AirQualitySensor"", ""AirConditioner"", ""AudioRecorder"", ""Siren"", ""RobotVacuumCleaner"", ""Speaker"", ""PressureSensor"", ""Dishwasher""]","[""AirPurifier"", ""SoundSensor"", ""AirQualitySensor"", ""AirConditioner"", ""AudioRecorder"", ""Siren"", ""RobotVacuumCleaner"", ""Speaker"", ""PressureSensor"", ""Dishwasher""]",18234,81,18315,1.9453,2.9728,9415.0003,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""AirPurifier"", ""SoundSensor"", ""AirQualitySensor"", ""AirConditioner"", ""AudioRecorder"", ""Siren"", ""RobotVacuumCleaner"", ""Speaker"", ""PressureSensor"", ""Dishwasher""]",
239,8,"Each time the humidity drops below 50%, set the dehumidifier to drying mode.",습도가 50% 밑으로 떨어질 때마다 제습기를 건조모드로 작동해줘.,EachTimeHumidityDropsBelow50SetDehumidifier,service_list_ver2.0.1.json,"triggered := false
if ((#HumiditySensor).humiditysensor_humidity < 50) {
    if (triggered == false) {
        (#Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")
        triggered = true
    }
} else {
    triggered = false
}","prev := (#HumiditySensor).humiditysensor_humidity

curr = (#HumiditySensor).humiditysensor_humidity

if (prev < 50 and curr >= 50) {

    all(#Group1 #Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")

}

prev = curr",94.3511,True,strict,False,0.749016,1.0,1.0,1.0,0.666667,1.0,"[""gt_mismatch"", ""numeric_grounding""]","HumiditySensor, Dehumidifier, Humidifier, Dishwasher, LaundryDryer, AirConditioner, AirPurifier, WeatherProvider, AirQualitySensor, ArmRobot",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""HumiditySensor"", ""Dehumidifier"", ""Humidifier"", ""Dishwasher"", ""LaundryDryer"", ""AirConditioner"", ""AirPurifier"", ""WeatherProvider"", ""AirQualitySensor"", ""ArmRobot""]","[""HumiditySensor"", ""Dehumidifier"", ""Humidifier"", ""Dishwasher"", ""LaundryDryer"", ""AirConditioner"", ""AirPurifier"", ""WeatherProvider"", ""AirQualitySensor"", ""ArmRobot""]",18523,84,18607,2.3224,3.3647,8011.9704,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""HumiditySensor"", ""Dehumidifier"", ""Humidifier"", ""Dishwasher"", ""LaundryDryer"", ""AirConditioner"", ""AirPurifier"", ""WeatherProvider"", ""AirQualitySensor"", ""ArmRobot""]",
240,8,"Whenever the window opens, make the speaker speak 'The window is open'.",창문이 열릴 때마다 스피커로 '창문이 열렸습니다'라고 말해줘.,WheneverWindowOpensMakeSpeakerSpeakWindow,service_list_ver2.0.1.json,"triggered := false
if ((#Window).armrobot_currentposition > 0) {
    if (triggered == false) {
        (#Speaker).speaker_speak(""창문이 열렸습니다."")
        triggered = true
    }
} else {
    triggered = false
}","prev := (#Window).armrobot_currentposition >| 0
curr = (#Window).armrobot_currentposition >| 0
if (prev == false and curr == true) {
    (#Speaker).speaker_speak(""창문이 열렸습니다"")
}
prev = curr",91.5405,True,strict,False,0.774766,1.0,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch""]","Speaker, WindowCovering, ArmRobot, Door, DoorLock, Valve, Safe, Siren, Button, Television",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Speaker"", ""WindowCovering"", ""ArmRobot"", ""Door"", ""DoorLock"", ""Valve"", ""Safe"", ""Siren"", ""Button"", ""Television""]","[""Speaker"", ""WindowCovering"", ""ArmRobot"", ""Door"", ""DoorLock"", ""Valve"", ""Safe"", ""Siren"", ""Button"", ""Television""]",18127,81,18208,2.0503,3.0392,8880.6516,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Speaker"", ""WindowCovering"", ""ArmRobot"", ""Door"", ""DoorLock"", ""Valve"", ""Safe"", ""Siren"", ""Button"", ""Television""]",
