row_no,category,command_eng,command_kor,gt_name_display,service_list_schema,gt_code,generated_code,det_score,det_pass,det_profile,det_gt_exact,det_gt_similarity,det_gt_service_coverage,det_gt_receiver_coverage,det_dataflow_score,det_numeric_grounding,det_enum_grounding,failure_reasons,service_list_retrieval_categories_display,prompt_context_mode,prompt_context_note,prompt_context_effective_topk,prompt_context_injected_categories,prompt_context_displayed_categories,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_categories,generation_error_type
181,7,"Every 10 minutes, if the temperature is 30 degrees or higher, set the air conditioner to cool mode.",10분마다 확인해서 온도가 30도 이상이면 에어컨을 쿨모드로 설정해줘.,Every10MinutesIfTemperatureIs30DegreesOr,service_list_ver2.0.1.json,"if ((#TemperatureSensor).temperaturesensor_temperature >= 30) {

    (#AirConditioner).airconditioner_setairconditionermode(""cool"")

}","if ((#TemperatureSensor).temperaturemeasurement_temperature >= 30.0) {
  (#AirConditioner).airconditioner_setairconditionermode(""cool"")
}",56.4728,False,strict,False,0.851693,0.5,0.5,0.0,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic"", ""service_match"", ""unknown_service:temperaturemeasurement_temperature""]","AirConditioner, AirPurifier, AirQualitySensor, TemperatureSensor, Dehumidifier, Dishwasher, WeatherProvider, LaundryDryer, RiceCooker, ArmRobot",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""TemperatureSensor"", ""Dehumidifier"", ""Dishwasher"", ""WeatherProvider"", ""LaundryDryer"", ""RiceCooker"", ""ArmRobot""]","[""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""TemperatureSensor"", ""Dehumidifier"", ""Dishwasher"", ""WeatherProvider"", ""LaundryDryer"", ""RiceCooker"", ""ArmRobot""]",20524,70,20594,3.2912,8.6005,6257.2922,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""TemperatureSensor"", ""Dehumidifier"", ""Dishwasher"", ""WeatherProvider"", ""LaundryDryer"", ""RiceCooker"", ""ArmRobot""]",
182,7,"Every 30 minutes, if the temperature is 20 degrees or higher and below 30 degrees, set the air conditioner to auto mode; if it is 30 degrees or higher, set it to cool mode.","30분마다 체크해서 온도가 20도 이상, 30도 미만이면 에어컨을 자동모드로 설정하고, 30도 이상이면 쿨모드로 설정해줘.",Every30MinutesIfTemperatureIs20DegreesOr,service_list_ver2.0.1.json,"temp = (#TemperatureSensor).temperaturesensor_temperature

if (temp >= 20 and temp < 30) {

    (#AirConditioner).airconditioner_setairconditionermode(""auto"")

} else if (temp >= 30) {

    (#AirConditioner).airconditioner_setairconditionermode(""cool"")

}","temp = (#TemperatureSensor).temperaturemeasurement_temperature
if (temp >= 20 and temp < 30) {
  (#AirConditioner).airconditioner_setairconditionermode(""auto"")
} else if (temp >= 30) {
  (#AirConditioner).airconditioner_setairconditionermode(""cool"")
}",61.8326,False,strict,False,0.858187,0.5,0.5,0.0,1.0,0.5,"[""dataflow"", ""enum_grounding"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic"", ""service_match"", ""unknown_service:temperaturemeasurement_temperature""]","AirConditioner, AirPurifier, AirQualitySensor, TemperatureSensor, Dishwasher, LaundryDryer, Dehumidifier, WeatherProvider, ArmRobot, DimmerSwitch",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""TemperatureSensor"", ""Dishwasher"", ""LaundryDryer"", ""Dehumidifier"", ""WeatherProvider"", ""ArmRobot"", ""DimmerSwitch""]","[""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""TemperatureSensor"", ""Dishwasher"", ""LaundryDryer"", ""Dehumidifier"", ""WeatherProvider"", ""ArmRobot"", ""DimmerSwitch""]",20472,108,20580,4.2262,5.2014,4869.6228,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""TemperatureSensor"", ""Dishwasher"", ""LaundryDryer"", ""Dehumidifier"", ""WeatherProvider"", ""ArmRobot"", ""DimmerSwitch""]",
183,7,Lock the doorlock every day at midnight.,매일 자정에 도어락을 잠궈줘.,LockDoorlockEveryDayAtMidnight,service_list_ver2.0.1.json,(#DoorLock).doorlock_lock(),(#DoorLock).doorlock_lock(),94.75,True,strict,False,0.85,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","DoorLock, Door, Safe, Clock, WindowCovering, Plug, Valve, PresenceVitalSensor, LaundryDryer, Dishwasher",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""DoorLock"", ""Door"", ""Safe"", ""Clock"", ""WindowCovering"", ""Plug"", ""Valve"", ""PresenceVitalSensor"", ""LaundryDryer"", ""Dishwasher""]","[""DoorLock"", ""Door"", ""Safe"", ""Clock"", ""WindowCovering"", ""Plug"", ""Valve"", ""PresenceVitalSensor"", ""LaundryDryer"", ""Dishwasher""]",20733,48,20781,3.2885,4.202,6319.2945,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""DoorLock"", ""Door"", ""Safe"", ""Clock"", ""WindowCovering"", ""Plug"", ""Valve"", ""PresenceVitalSensor"", ""LaundryDryer"", ""Dishwasher""]",
184,7,"On weekends at 3 PM, check for leakage; if detected, set the siren to emergency mode.",주말 오후 3시에 누수를 체크해서 감지되면 긴급 사이렌을 울려줘.,OnWeekendsAt3PMCheckForLeakageIfDetected,service_list_ver2.0.1.json,"if ((#LeakSensor).leaksensor_leakage == true) {

    (#Siren).siren_setsirenmode(""emergency"")
}","if ((#LeakSensor).leaksensor_leakage == true) {
  (#Siren).siren_setsirenmode(""emergency"")
}",69.9,False,strict,False,0.85,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch"", ""semantic""]","LeakSensor, Siren, Pump, PresenceVitalSensor, Plug, Speaker, Safe, SoundSensor, Charger, Switch",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""LeakSensor"", ""Siren"", ""Pump"", ""PresenceVitalSensor"", ""Plug"", ""Speaker"", ""Safe"", ""SoundSensor"", ""Charger"", ""Switch""]","[""LeakSensor"", ""Siren"", ""Pump"", ""PresenceVitalSensor"", ""Plug"", ""Speaker"", ""Safe"", ""SoundSensor"", ""Charger"", ""Switch""]",19789,75,19864,2.9959,3.9536,6630.3949,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""LeakSensor"", ""Siren"", ""Pump"", ""PresenceVitalSensor"", ""Plug"", ""Speaker"", ""Safe"", ""SoundSensor"", ""Charger"", ""Switch""]",
185,7,Set the rice cooker to reheating mode every morning at 7 AM.,매일 아침 7시에 밥솥을 재가열 모드로 설정해줘.,SetRiceCookerToReheatingModeEveryMorningAt,service_list_ver2.0.1.json,"(#RiceCooker).ricecooker_setricecookermode(""reheating"")","(#RiceCooker).ricecooker_setricecookermode(""reheating"")",94.6786,True,strict,False,0.85,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","RiceCooker, Oven, Dishwasher, AirConditioner, RobotVacuumCleaner, Humidifier, Dehumidifier, AirPurifier, Television, LaundryDryer",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""RiceCooker"", ""Oven"", ""Dishwasher"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Humidifier"", ""Dehumidifier"", ""AirPurifier"", ""Television"", ""LaundryDryer""]","[""RiceCooker"", ""Oven"", ""Dishwasher"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Humidifier"", ""Dehumidifier"", ""AirPurifier"", ""Television"", ""LaundryDryer""]",19858,60,19918,3.3775,4.333,5897.2613,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""RiceCooker"", ""Oven"", ""Dishwasher"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Humidifier"", ""Dehumidifier"", ""AirPurifier"", ""Television"", ""LaundryDryer""]",
186,7,"Every 30 minutes on weekend afternoons, set the robot vacuum cleaner to auto mode.",주말 오후에 30분마다 로봇청소기를 자동모드로 작동시켜줘.,Every30MinutesOnWeekendAfternoonsSetRobotVacuum,service_list_ver2.0.1.json,"if ((#Clock).clock_hour == 0) {

    break

}

(#RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")","(#RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")",60.4594,False,strict,False,0.646429,0.5,0.5,0.0,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic""]","RobotVacuumCleaner, ArmRobot, LaundryDryer, Dishwasher, AirPurifier, Valve, Pump, Humidifier, AirQualitySensor, Charger",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""RobotVacuumCleaner"", ""ArmRobot"", ""LaundryDryer"", ""Dishwasher"", ""AirPurifier"", ""Valve"", ""Pump"", ""Humidifier"", ""AirQualitySensor"", ""Charger""]","[""RobotVacuumCleaner"", ""ArmRobot"", ""LaundryDryer"", ""Dishwasher"", ""AirPurifier"", ""Valve"", ""Pump"", ""Humidifier"", ""AirQualitySensor"", ""Charger""]",19788,69,19857,3.2522,4.2344,6105.7131,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""RobotVacuumCleaner"", ""ArmRobot"", ""LaundryDryer"", ""Dishwasher"", ""AirPurifier"", ""Valve"", ""Pump"", ""Humidifier"", ""AirQualitySensor"", ""Charger""]",
187,7,"From 10 PM to midnight every 10 minutes, sound the emergency siren.",밤10시부터 자정까지 10분마다 긴급 사이렌을 울려줘.,From10PMToMidnightEvery10MinutesSound,service_list_ver2.0.1.json,"if ((#Clock).clock_hour == 0) {

    break

}

(#Siren).siren_setsirenmode(""emergency"")","if ((#Clock).clock_hour >= 22 and (#Clock).clock_hour < 24) {
  (#Siren).sirenmode_setsirenmode(""emergency"")
} else {
  break
}",42.4734,False,strict,False,0.594672,0.5,0.5,0.0,0.0,0.0,"[""arg_type"", ""dataflow"", ""enum_grounding"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic"", ""service_match"", ""unknown_service:sirenmode_setsirenmode""]","Siren, SoundSensor, Speaker, PresenceVitalSensor, AudioRecorder, ArmRobot, WeatherProvider, EmailProvider, Clock, Door",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Siren"", ""SoundSensor"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""ArmRobot"", ""WeatherProvider"", ""EmailProvider"", ""Clock"", ""Door""]","[""Siren"", ""SoundSensor"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""ArmRobot"", ""WeatherProvider"", ""EmailProvider"", ""Clock"", ""Door""]",21729,82,21811,3.7242,4.6981,5856.5598,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Siren"", ""SoundSensor"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""ArmRobot"", ""WeatherProvider"", ""EmailProvider"", ""Clock"", ""Door""]",
188,7,"On weekdays from 8 AM to midnight every hour, capture an image with the camera.",평일 오전 8시부터 자정까지 한 시간마다 카메라로 사진을 찍어줘.,OnWeekdaysFrom8AMToMidnightEveryHourCapture,service_list_ver2.0.1.json,(#Camera).camera_captureimage(),(#Camera).camera_captureimage(),93.5,True,strict,False,0.85,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","Camera, Clock, PresenceVitalSensor, Television, AudioRecorder, FaceRecognizer, ArmRobot, Charger, AirQualitySensor, Dehumidifier",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Camera"", ""Clock"", ""PresenceVitalSensor"", ""Television"", ""AudioRecorder"", ""FaceRecognizer"", ""ArmRobot"", ""Charger"", ""AirQualitySensor"", ""Dehumidifier""]","[""Camera"", ""Clock"", ""PresenceVitalSensor"", ""Television"", ""AudioRecorder"", ""FaceRecognizer"", ""ArmRobot"", ""Charger"", ""AirQualitySensor"", ""Dehumidifier""]",22007,52,22059,3.1703,4.134,6958.0166,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Camera"", ""Clock"", ""PresenceVitalSensor"", ""Television"", ""AudioRecorder"", ""FaceRecognizer"", ""ArmRobot"", ""Charger"", ""AirQualitySensor"", ""Dehumidifier""]",
189,7,"When the new year begins, make the arm robot say hello.",새해가 되면 로봇팔로 인사해줘.,WhenNewYearBeginsMakeArmRobotSay,service_list_ver2.0.1.json,(#ArmRobot).armrobot_hello(),"wait until ((#Clock).clock_month == 1 and (#Clock).clock_day == 1 and (#Clock).clock_hour == 0 and (#Clock).clock_minute == 0)
(#ArmRobot).armrobot_hello()",89.9912,True,strict,False,0.548235,1.0,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch""]","ArmRobot, RobotVacuumCleaner, PresenceVitalSensor, FaceRecognizer, AirConditioner, Clock, Button, Valve, AirQualitySensor, AudioRecorder",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""ArmRobot"", ""RobotVacuumCleaner"", ""PresenceVitalSensor"", ""FaceRecognizer"", ""AirConditioner"", ""Clock"", ""Button"", ""Valve"", ""AirQualitySensor"", ""AudioRecorder""]","[""ArmRobot"", ""RobotVacuumCleaner"", ""PresenceVitalSensor"", ""FaceRecognizer"", ""AirConditioner"", ""Clock"", ""Button"", ""Valve"", ""AirQualitySensor"", ""AudioRecorder""]",21460,81,21541,2.6801,3.6784,8037.3867,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""ArmRobot"", ""RobotVacuumCleaner"", ""PresenceVitalSensor"", ""FaceRecognizer"", ""AirConditioner"", ""Clock"", ""Button"", ""Valve"", ""AirQualitySensor"", ""AudioRecorder""]",
190,7,"On weekdays at 7 AM, start the rice cooker in auto-cleaning mode.",평일 오전 7시에 밥솥을 자동청소 모드로 작동해줘.,OnWeekdaysAt7AMStartRiceCookerIn,service_list_ver2.0.1.json,"(#RiceCooker).ricecooker_setricecookermode(""autoClean"")","(#RiceCooker).ricecooker_setricecookermode(""autoClean"")",93.5,True,strict,False,0.85,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","RiceCooker, RobotVacuumCleaner, Dishwasher, Oven, FaceRecognizer, AirPurifier, ArmRobot, LaundryDryer, Charger, Pump",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""RiceCooker"", ""RobotVacuumCleaner"", ""Dishwasher"", ""Oven"", ""FaceRecognizer"", ""AirPurifier"", ""ArmRobot"", ""LaundryDryer"", ""Charger"", ""Pump""]","[""RiceCooker"", ""RobotVacuumCleaner"", ""Dishwasher"", ""Oven"", ""FaceRecognizer"", ""AirPurifier"", ""ArmRobot"", ""LaundryDryer"", ""Charger"", ""Pump""]",20069,63,20132,2.1157,3.1054,9515.5268,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""RiceCooker"", ""RobotVacuumCleaner"", ""Dishwasher"", ""Oven"", ""FaceRecognizer"", ""AirPurifier"", ""ArmRobot"", ""LaundryDryer"", ""Charger"", ""Pump""]",
