row_no,category,command_eng,command_kor,gt_name_display,service_list_schema,gt_code,generated_code,det_score,det_pass,det_profile,det_gt_exact,det_gt_similarity,det_gt_service_coverage,det_gt_receiver_coverage,det_dataflow_score,det_numeric_grounding,det_enum_grounding,failure_reasons,service_list_retrieval_categories_display,prompt_context_mode,prompt_context_note,prompt_context_effective_topk,prompt_context_injected_categories,prompt_context_displayed_categories,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_categories,generation_error_type
233,8,"Every 30 minutes, toggle the living room air purifier between sleep mode and auto mode.",30분마다 거실 공기청정기를 수면모드와 자동모드 사이에서 전환해줘.,Every30MinutesToggleLivingRoomAirPurifierBetween,service_list_ver2.0.1.json,"mode := 0

if (mode == 0) {

    (#LivingRoom #AirPurifier).airpurifier_setairpurifiermode(""sleep"")

    mode = 1

} else {

    (#LivingRoom #AirPurifier).airpurifier_setairpurifiermode(""auto"")

    mode = 0

}","mode = (#AirPurifier #LivingRoom).airpurifier_airpurifiermode
if (mode == ""sleep"") {
  (#AirPurifier #LivingRoom).airpurifier_setairpurifiermode(""auto"")
} else {
  (#AirPurifier #LivingRoom).airpurifier_setairpurifiermode(""sleep"")
}",69.9,False,strict,False,0.614896,1.0,1.0,1.0,0.0,0.5,"[""enum_grounding"", ""gt_mismatch"", ""numeric_grounding"", ""semantic""]","AirPurifier, AirQualitySensor, AirConditioner, RobotVacuumCleaner, Dishwasher, LaundryDryer, PresenceVitalSensor, Dehumidifier, Humidifier, Plug",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AirPurifier"", ""AirQualitySensor"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Dishwasher"", ""LaundryDryer"", ""PresenceVitalSensor"", ""Dehumidifier"", ""Humidifier"", ""Plug""]","[""AirPurifier"", ""AirQualitySensor"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Dishwasher"", ""LaundryDryer"", ""PresenceVitalSensor"", ""Dehumidifier"", ""Humidifier"", ""Plug""]",20209,114,20323,5.8646,6.8336,3465.3685,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""AirPurifier"", ""AirQualitySensor"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Dishwasher"", ""LaundryDryer"", ""PresenceVitalSensor"", ""Dehumidifier"", ""Humidifier"", ""Plug""]",
235,8,"Every 30 minutes, toggle the air purifier between sleep mode and high speed mode.",30분마다 공기청정기를 수면모드와 강풍모드 사이에서 전환해줘.,Every30MinutesToggleAirPurifierBetweenSleepMode,service_list_ver2.0.1.json,"mode := 0

if (mode == 0) {

    (#AirPurifier).airpurifier_setairpurifiermode(""sleep"")

    mode = 1

} else {

    (#AirPurifier).airpurifier_setairpurifiermode(""high"")

    mode = 0

}","toggle := false
if (toggle == false) {
  (#AirPurifier).airpurifier_setairpurifiermode(""sleep"")
  toggle = true
} else {
  (#AirPurifier).airpurifier_setairpurifiermode(""high"")
  toggle = false
}",69.9,False,strict,False,0.932857,1.0,1.0,1.0,0.0,0.5,"[""enum_grounding"", ""gt_mismatch"", ""numeric_grounding"", ""semantic""]","AirPurifier, AirQualitySensor, AirConditioner, Dishwasher, LaundryDryer, RobotVacuumCleaner, Dehumidifier, Humidifier, Plug, Pump",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AirPurifier"", ""AirQualitySensor"", ""AirConditioner"", ""Dishwasher"", ""LaundryDryer"", ""RobotVacuumCleaner"", ""Dehumidifier"", ""Humidifier"", ""Plug"", ""Pump""]","[""AirPurifier"", ""AirQualitySensor"", ""AirConditioner"", ""Dishwasher"", ""LaundryDryer"", ""RobotVacuumCleaner"", ""Dehumidifier"", ""Humidifier"", ""Plug"", ""Pump""]",19657,101,19758,5.7238,6.6977,3451.9026,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""AirPurifier"", ""AirQualitySensor"", ""AirConditioner"", ""Dishwasher"", ""LaundryDryer"", ""RobotVacuumCleaner"", ""Dehumidifier"", ""Humidifier"", ""Plug"", ""Pump""]",
236,8,"Whenever the humidity level drops to 30% or below, turn on the humidifier.",습도가 30% 이하로 떨어질 때마다 가습기를 켜줘.,WheneverHumidityLevelDropsTo30OrBelowTurn,service_list_ver2.0.1.json,"triggered := false
if ((#HumiditySensor).humiditysensor_humidity <= 30) {
    if (triggered == false) {
        (#Humidifier).switch_on()
        triggered = true
    }
} else {
    triggered = false
}","triggered := false
if ((#HumiditySensor).humiditysensor_humidity <= 30.0) {
  if (triggered == false) {
    (#Humidifier).humidifier_sethumidifiermode(""auto"")
    triggered = true
  }
} else {
  triggered = false
}",65.6067,False,strict,False,0.82133,0.5,0.5,0.2,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding""]","Humidifier, HumiditySensor, Dehumidifier, AirQualitySensor, WeatherProvider, AirPurifier, LevelControl, WindowCovering, Dishwasher, AirConditioner",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Humidifier"", ""HumiditySensor"", ""Dehumidifier"", ""AirQualitySensor"", ""WeatherProvider"", ""AirPurifier"", ""LevelControl"", ""WindowCovering"", ""Dishwasher"", ""AirConditioner""]","[""Humidifier"", ""HumiditySensor"", ""Dehumidifier"", ""AirQualitySensor"", ""WeatherProvider"", ""AirPurifier"", ""LevelControl"", ""WindowCovering"", ""Dishwasher"", ""AirConditioner""]",20379,102,20481,8.5445,9.4995,2396.9805,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Humidifier"", ""HumiditySensor"", ""Dehumidifier"", ""AirQualitySensor"", ""WeatherProvider"", ""AirPurifier"", ""LevelControl"", ""WindowCovering"", ""Dishwasher"", ""AirConditioner""]",
237,8,"Whenever the rain stops, open the window.",비가 그칠 때마다 창문을 열어줘.,WheneverRainStopsOpenWindow,service_list_ver2.0.1.json,"triggered := false
if ((#RainSensor).rainsensor_rain == false) {
    if (triggered == false) {
        (#Window).windowcovering_uporopen()
        triggered = true
    }
} else {
    triggered = false
}","wait until ((#RainSensor).rainsensor_rain == false)
(#WindowCovering).windowcovering_uporopen()",69.9,False,strict,False,0.528926,1.0,0.75,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage""]","WindowCovering, RainSensor, Door, WeatherProvider, Valve, DoorLock, Pump, Humidifier, LeakSensor, RobotVacuumCleaner",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""WindowCovering"", ""RainSensor"", ""Door"", ""WeatherProvider"", ""Valve"", ""DoorLock"", ""Pump"", ""Humidifier"", ""LeakSensor"", ""RobotVacuumCleaner""]","[""WindowCovering"", ""RainSensor"", ""Door"", ""WeatherProvider"", ""Valve"", ""DoorLock"", ""Pump"", ""Humidifier"", ""LeakSensor"", ""RobotVacuumCleaner""]",19256,59,19315,5.7378,6.6431,3366.2728,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""WindowCovering"", ""RainSensor"", ""Door"", ""WeatherProvider"", ""Valve"", ""DoorLock"", ""Pump"", ""Humidifier"", ""LeakSensor"", ""RobotVacuumCleaner""]",
239,8,"Each time the humidity drops below 50%, set the dehumidifier to drying mode.",습도가 50% 밑으로 떨어질 때마다 제습기를 건조모드로 작동해줘.,EachTimeHumidityDropsBelow50SetDehumidifier,service_list_ver2.0.1.json,"triggered := false
if ((#HumiditySensor).humiditysensor_humidity < 50) {
    if (triggered == false) {
        (#Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")
        triggered = true
    }
} else {
    triggered = false
}","triggered := false
if ((#HumiditySensor).humiditysensor_humidity < 50.0) {
  if (triggered == false) {
    (#Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")
    triggered = true
  }
} else {
  triggered = false
}",69.9,False,strict,False,0.997541,1.0,1.0,0.2,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""numeric_grounding""]","Dehumidifier, Humidifier, HumiditySensor, Dishwasher, LaundryDryer, AirConditioner, AirPurifier, WeatherProvider, AirQualitySensor, RobotVacuumCleaner",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Dehumidifier"", ""Humidifier"", ""HumiditySensor"", ""Dishwasher"", ""LaundryDryer"", ""AirConditioner"", ""AirPurifier"", ""WeatherProvider"", ""AirQualitySensor"", ""RobotVacuumCleaner""]","[""Dehumidifier"", ""Humidifier"", ""HumiditySensor"", ""Dishwasher"", ""LaundryDryer"", ""AirConditioner"", ""AirPurifier"", ""WeatherProvider"", ""AirQualitySensor"", ""RobotVacuumCleaner""]",20076,105,20181,4.9499,5.9437,4077.0521,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Dehumidifier"", ""Humidifier"", ""HumiditySensor"", ""Dishwasher"", ""LaundryDryer"", ""AirConditioner"", ""AirPurifier"", ""WeatherProvider"", ""AirQualitySensor"", ""RobotVacuumCleaner""]",
240,8,"Whenever the window opens, make the speaker speak 'The window is open'.",창문이 열릴 때마다 스피커로 '창문이 열렸습니다'라고 말해줘.,WheneverWindowOpensMakeSpeakerSpeakWindow,service_list_ver2.0.1.json,"triggered := false
if ((#Window).armrobot_currentposition > 0) {
    if (triggered == false) {
        (#Speaker).speaker_speak(""창문이 열렸습니다."")
        triggered = true
    }
} else {
    triggered = false
}","triggered := false
if ((#WindowCovering).windowcovering_windowcoveringtype == ""window"" and (#WindowCovering).windowcovering_currentposition > 0) {
  if (triggered == false) {
    (#Speaker).speaker_speak(""The window is open"")
    triggered = true
  }
} else {
  triggered = false
}",69.9,False,strict,False,0.743987,0.5,0.5,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]","WindowCovering, Speaker, Door, Valve, DoorLock, Safe, AudioRecorder, Television, Siren, WeatherProvider",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""WindowCovering"", ""Speaker"", ""Door"", ""Valve"", ""DoorLock"", ""Safe"", ""AudioRecorder"", ""Television"", ""Siren"", ""WeatherProvider""]","[""WindowCovering"", ""Speaker"", ""Door"", ""Valve"", ""DoorLock"", ""Safe"", ""AudioRecorder"", ""Television"", ""Siren"", ""WeatherProvider""]",20638,111,20749,4.4643,5.4358,4647.7611,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""WindowCovering"", ""Speaker"", ""Door"", ""Valve"", ""DoorLock"", ""Safe"", ""AudioRecorder"", ""Television"", ""Siren"", ""WeatherProvider""]",
244,8,"Each time the carbon dioxide level reaches 900ppm or higher, close the valve.",이산화탄소 농도가 900ppm 이상이 될때마다 벨브를 닫아줘.,EachTimeCarbonDioxideLevelReaches900ppmOrHigher,service_list_ver2.0.1.json,"triggered := false
if ((#AirQualitySensor).airqualitysensor_carbondioxide >= 900) {
    if (triggered == false) {
        (#Valve).valve_close()
        triggered = true
    }
} else {
    triggered = false
}","triggered := false
if ((#CarbonDioxideSensor).carbondioxidesensor_carbondioxide >= 900.0) {
  if (triggered == false) {
    (#Valve).valve_close()
    triggered = true
  }
} else {
  triggered = false
}",65.8402,False,strict,False,0.821894,0.5,0.5,0.2,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding""]","Valve, CarbonDioxideSensor, AirQualitySensor, RobotVacuumCleaner, WindowCovering, PresenceVitalSensor, Charger, AirPurifier, AirConditioner, Door",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Valve"", ""CarbonDioxideSensor"", ""AirQualitySensor"", ""RobotVacuumCleaner"", ""WindowCovering"", ""PresenceVitalSensor"", ""Charger"", ""AirPurifier"", ""AirConditioner"", ""Door""]","[""Valve"", ""CarbonDioxideSensor"", ""AirQualitySensor"", ""RobotVacuumCleaner"", ""WindowCovering"", ""PresenceVitalSensor"", ""Charger"", ""AirPurifier"", ""AirConditioner"", ""Door""]",20221,97,20318,3.0239,3.9948,6719.1375,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Valve"", ""CarbonDioxideSensor"", ""AirQualitySensor"", ""RobotVacuumCleaner"", ""WindowCovering"", ""PresenceVitalSensor"", ""Charger"", ""AirPurifier"", ""AirConditioner"", ""Door""]",
245,8,"Whenever the temperature becomes 30 degrees or higher, close the blind.",온도가 30도 이상이 될 때마다 블라인드를 닫아줘.,WheneverTemperatureBecomes30DegreesOrHigherClose,service_list_ver2.0.1.json,"triggered := false
if ((#TemperatureSensor).temperaturesensor_temperature >= 30) {
    if (triggered == false) {
        (#Blind).windowcovering_downorclose()
        triggered = true
    }
} else {
    triggered = false
}","wait until ((#TemperatureSensor).temperaturesensor_temperature >= 30.0)
(#WindowCovering).windowcovering_downorclose()",69.9,False,strict,False,0.543684,1.0,0.75,0.2,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""numeric_grounding""]","TemperatureSensor, WindowCovering, Door, WeatherProvider, AirConditioner, LightSensor, FaceRecognizer, Light, Dehumidifier, ColorControl",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""TemperatureSensor"", ""WindowCovering"", ""Door"", ""WeatherProvider"", ""AirConditioner"", ""LightSensor"", ""FaceRecognizer"", ""Light"", ""Dehumidifier"", ""ColorControl""]","[""TemperatureSensor"", ""WindowCovering"", ""Door"", ""WeatherProvider"", ""AirConditioner"", ""LightSensor"", ""FaceRecognizer"", ""Light"", ""Dehumidifier"", ""ColorControl""]",20960,63,21023,2.0668,3.0287,10171.7631,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""TemperatureSensor"", ""WindowCovering"", ""Door"", ""WeatherProvider"", ""AirConditioner"", ""LightSensor"", ""FaceRecognizer"", ""Light"", ""Dehumidifier"", ""ColorControl""]",
246,8,"When the door opens, make the speaker speak ""Welcome"" every minute thereafter.","문이 열리면 이후에 1분마다 스피커로 ""어서오세요""를 출력해줘.",WhenDoorOpensMakeSpeakerSpeakWelcomeEvery,service_list_ver2.0.1.json,"active := 0

if (active == 0) {

    wait until ((#Door).door_doorstate == ""open"")

    active = 1

}

(#Speaker).speaker_speak(""어서오세요"")","triggered := false
if (triggered == false) {
  wait until ((#Door).door_doorstate == ""open"")
  triggered = true
}
if (triggered == true) {
  (#Speaker).speaker_speak(""Welcome"")
}",69.9,False,strict,False,0.866216,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch""]","Speaker, Door, DoorLock, PresenceVitalSensor, SoundSensor, Safe, AudioRecorder, Valve, Siren, Clock",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Speaker"", ""Door"", ""DoorLock"", ""PresenceVitalSensor"", ""SoundSensor"", ""Safe"", ""AudioRecorder"", ""Valve"", ""Siren"", ""Clock""]","[""Speaker"", ""Door"", ""DoorLock"", ""PresenceVitalSensor"", ""SoundSensor"", ""Safe"", ""AudioRecorder"", ""Valve"", ""Siren"", ""Clock""]",20934,91,21025,2.4369,3.4015,8627.7648,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Speaker"", ""Door"", ""DoorLock"", ""PresenceVitalSensor"", ""SoundSensor"", ""Safe"", ""AudioRecorder"", ""Valve"", ""Siren"", ""Clock""]",
247,8,"When the contact sensor is closed, sound the police siren every 10 seconds.",접촉센서가 닫히면 10초마다 경찰 사이렌을 울려줘.,WhenContactSensorIsClosedSoundPoliceSiren,service_list_ver2.0.1.json,"active := 0

if (active == 0) {

    wait until ((#ContactSensor).contactsensor_contact == true)

    active = 1

}

(#Siren).siren_setsirenmode(""police"")","triggered := false
if ((#ContactSensor).contactsensor_contact == true) {
  if (triggered == false) {
    (#Siren).siren_setsirenmode(""police"")
    triggered = true
  }
} else {
  triggered = false
}",69.9,False,strict,False,0.769774,1.0,1.0,0.2,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""numeric_grounding"", ""semantic""]","ContactSensor, SoundSensor, Siren, PresenceVitalSensor, PresenceSensor, PressureSensor, MotionSensor, RainSensor, CarbonDioxideSensor, Button",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""ContactSensor"", ""SoundSensor"", ""Siren"", ""PresenceVitalSensor"", ""PresenceSensor"", ""PressureSensor"", ""MotionSensor"", ""RainSensor"", ""CarbonDioxideSensor"", ""Button""]","[""ContactSensor"", ""SoundSensor"", ""Siren"", ""PresenceVitalSensor"", ""PresenceSensor"", ""PressureSensor"", ""MotionSensor"", ""RainSensor"", ""CarbonDioxideSensor"", ""Button""]",18055,97,18152,5.0693,6.228,3580.7705,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""ContactSensor"", ""SoundSensor"", ""Siren"", ""PresenceVitalSensor"", ""PresenceSensor"", ""PressureSensor"", ""MotionSensor"", ""RainSensor"", ""CarbonDioxideSensor"", ""Button""]",
