row_no,category,command_eng,command_kor,gt_name_display,service_list_schema,gt_code,generated_code,det_score,det_pass,det_profile,det_gt_exact,det_gt_similarity,det_gt_service_coverage,det_gt_receiver_coverage,det_dataflow_score,det_numeric_grounding,det_enum_grounding,failure_reasons,service_list_retrieval_categories_display,prompt_context_mode,prompt_context_note,prompt_context_effective_topk,prompt_context_injected_categories,prompt_context_displayed_categories,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_categories,generation_error_type
181,7,"Every 10 minutes, if the temperature is 30 degrees or higher, set the air conditioner to cool mode.",10분마다 확인해서 온도가 30도 이상이면 에어컨을 쿨모드로 설정해줘.,Every10MinutesIfTemperatureIs30DegreesOr,service_list_ver2.0.1.json,"if ((#TemperatureSensor).temperaturesensor_temperature >= 30) {

    (#AirConditioner).airconditioner_setairconditionermode(""cool"")

}","if ((#TemperatureSensor).temperaturemeasurement_temperature >= 30.0) {
  (#AirConditioner).airconditioner_setairconditionermode(""cool"")
}",56.4728,False,strict,False,0.851693,0.5,0.5,0.0,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic"", ""service_match"", ""unknown_service:temperaturemeasurement_temperature""]","AirConditioner, AirPurifier, AirQualitySensor, TemperatureSensor, Dehumidifier, Dishwasher, WeatherProvider, LaundryDryer, RiceCooker, ArmRobot",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""TemperatureSensor"", ""Dehumidifier"", ""Dishwasher"", ""WeatherProvider"", ""LaundryDryer"", ""RiceCooker"", ""ArmRobot""]","[""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""TemperatureSensor"", ""Dehumidifier"", ""Dishwasher"", ""WeatherProvider"", ""LaundryDryer"", ""RiceCooker"", ""ArmRobot""]",20524,70,20594,3.2912,8.6005,6257.2922,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""TemperatureSensor"", ""Dehumidifier"", ""Dishwasher"", ""WeatherProvider"", ""LaundryDryer"", ""RiceCooker"", ""ArmRobot""]",
182,7,"Every 30 minutes, if the temperature is 20 degrees or higher and below 30 degrees, set the air conditioner to auto mode; if it is 30 degrees or higher, set it to cool mode.","30분마다 체크해서 온도가 20도 이상, 30도 미만이면 에어컨을 자동모드로 설정하고, 30도 이상이면 쿨모드로 설정해줘.",Every30MinutesIfTemperatureIs20DegreesOr,service_list_ver2.0.1.json,"temp = (#TemperatureSensor).temperaturesensor_temperature

if (temp >= 20 and temp < 30) {

    (#AirConditioner).airconditioner_setairconditionermode(""auto"")

} else if (temp >= 30) {

    (#AirConditioner).airconditioner_setairconditionermode(""cool"")

}","temp = (#TemperatureSensor).temperaturemeasurement_temperature
if (temp >= 20 and temp < 30) {
  (#AirConditioner).airconditioner_setairconditionermode(""auto"")
} else if (temp >= 30) {
  (#AirConditioner).airconditioner_setairconditionermode(""cool"")
}",61.8326,False,strict,False,0.858187,0.5,0.5,0.0,1.0,0.5,"[""dataflow"", ""enum_grounding"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic"", ""service_match"", ""unknown_service:temperaturemeasurement_temperature""]","AirConditioner, AirPurifier, AirQualitySensor, TemperatureSensor, Dishwasher, LaundryDryer, Dehumidifier, WeatherProvider, ArmRobot, DimmerSwitch",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""TemperatureSensor"", ""Dishwasher"", ""LaundryDryer"", ""Dehumidifier"", ""WeatherProvider"", ""ArmRobot"", ""DimmerSwitch""]","[""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""TemperatureSensor"", ""Dishwasher"", ""LaundryDryer"", ""Dehumidifier"", ""WeatherProvider"", ""ArmRobot"", ""DimmerSwitch""]",20472,108,20580,4.2262,5.2014,4869.6228,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""TemperatureSensor"", ""Dishwasher"", ""LaundryDryer"", ""Dehumidifier"", ""WeatherProvider"", ""ArmRobot"", ""DimmerSwitch""]",
184,7,"On weekends at 3 PM, check for leakage; if detected, set the siren to emergency mode.",주말 오후 3시에 누수를 체크해서 감지되면 긴급 사이렌을 울려줘.,OnWeekendsAt3PMCheckForLeakageIfDetected,service_list_ver2.0.1.json,"if ((#LeakSensor).leaksensor_leakage == true) {

    (#Siren).siren_setsirenmode(""emergency"")
}","if ((#LeakSensor).leaksensor_leakage == true) {
  (#Siren).siren_setsirenmode(""emergency"")
}",69.9,False,strict,False,0.85,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch"", ""semantic""]","LeakSensor, Siren, Pump, PresenceVitalSensor, Plug, Speaker, Safe, SoundSensor, Charger, Switch",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""LeakSensor"", ""Siren"", ""Pump"", ""PresenceVitalSensor"", ""Plug"", ""Speaker"", ""Safe"", ""SoundSensor"", ""Charger"", ""Switch""]","[""LeakSensor"", ""Siren"", ""Pump"", ""PresenceVitalSensor"", ""Plug"", ""Speaker"", ""Safe"", ""SoundSensor"", ""Charger"", ""Switch""]",19789,75,19864,2.9959,3.9536,6630.3949,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""LeakSensor"", ""Siren"", ""Pump"", ""PresenceVitalSensor"", ""Plug"", ""Speaker"", ""Safe"", ""SoundSensor"", ""Charger"", ""Switch""]",
186,7,"Every 30 minutes on weekend afternoons, set the robot vacuum cleaner to auto mode.",주말 오후에 30분마다 로봇청소기를 자동모드로 작동시켜줘.,Every30MinutesOnWeekendAfternoonsSetRobotVacuum,service_list_ver2.0.1.json,"if ((#Clock).clock_hour == 0) {

    break

}

(#RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")","(#RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")",60.4594,False,strict,False,0.646429,0.5,0.5,0.0,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic""]","RobotVacuumCleaner, ArmRobot, LaundryDryer, Dishwasher, AirPurifier, Valve, Pump, Humidifier, AirQualitySensor, Charger",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""RobotVacuumCleaner"", ""ArmRobot"", ""LaundryDryer"", ""Dishwasher"", ""AirPurifier"", ""Valve"", ""Pump"", ""Humidifier"", ""AirQualitySensor"", ""Charger""]","[""RobotVacuumCleaner"", ""ArmRobot"", ""LaundryDryer"", ""Dishwasher"", ""AirPurifier"", ""Valve"", ""Pump"", ""Humidifier"", ""AirQualitySensor"", ""Charger""]",19788,69,19857,3.2522,4.2344,6105.7131,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""RobotVacuumCleaner"", ""ArmRobot"", ""LaundryDryer"", ""Dishwasher"", ""AirPurifier"", ""Valve"", ""Pump"", ""Humidifier"", ""AirQualitySensor"", ""Charger""]",
187,7,"From 10 PM to midnight every 10 minutes, sound the emergency siren.",밤10시부터 자정까지 10분마다 긴급 사이렌을 울려줘.,From10PMToMidnightEvery10MinutesSound,service_list_ver2.0.1.json,"if ((#Clock).clock_hour == 0) {

    break

}

(#Siren).siren_setsirenmode(""emergency"")","if ((#Clock).clock_hour >= 22 and (#Clock).clock_hour < 24) {
  (#Siren).sirenmode_setsirenmode(""emergency"")
} else {
  break
}",42.4734,False,strict,False,0.594672,0.5,0.5,0.0,0.0,0.0,"[""arg_type"", ""dataflow"", ""enum_grounding"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic"", ""service_match"", ""unknown_service:sirenmode_setsirenmode""]","Siren, SoundSensor, Speaker, PresenceVitalSensor, AudioRecorder, ArmRobot, WeatherProvider, EmailProvider, Clock, Door",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Siren"", ""SoundSensor"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""ArmRobot"", ""WeatherProvider"", ""EmailProvider"", ""Clock"", ""Door""]","[""Siren"", ""SoundSensor"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""ArmRobot"", ""WeatherProvider"", ""EmailProvider"", ""Clock"", ""Door""]",21729,82,21811,3.7242,4.6981,5856.5598,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Siren"", ""SoundSensor"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""ArmRobot"", ""WeatherProvider"", ""EmailProvider"", ""Clock"", ""Door""]",
191,7,"At 6 AM on Mondays and Wednesdays, announce the weather information through the speaker.",월요일과 수요일 오전 6시에 날씨 정보를 스피커로 알려줘.,At6AMOnMondaysWednesdaysAnnounceWeather,service_list_ver2.0.1.json,"(#Speaker).speaker_speak(""현재 날씨는 "" + (#WeatherProvider).weatherprovider_weather + ""입니다"")","weatherInfo = (#WeatherProvider).weatherprovider_getweatherinfo(0 | 0)
(#Speaker).speaker_speak(weatherInfo)",62.8316,False,strict,False,0.49881,0.5,0.5,0.0,1.0,1.0,"[""arg_type"", ""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic""]","WeatherProvider, Speaker, RainSensor, Switch, Clock, AirConditioner, PresenceVitalSensor, Television, CloudServiceProvider, AudioRecorder",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""WeatherProvider"", ""Speaker"", ""RainSensor"", ""Switch"", ""Clock"", ""AirConditioner"", ""PresenceVitalSensor"", ""Television"", ""CloudServiceProvider"", ""AudioRecorder""]","[""WeatherProvider"", ""Speaker"", ""RainSensor"", ""Switch"", ""Clock"", ""AirConditioner"", ""PresenceVitalSensor"", ""Television"", ""CloudServiceProvider"", ""AudioRecorder""]",23034,71,23105,2.5432,3.4923,9085.011,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""WeatherProvider"", ""Speaker"", ""RainSensor"", ""Switch"", ""Clock"", ""AirConditioner"", ""PresenceVitalSensor"", ""Television"", ""CloudServiceProvider"", ""AudioRecorder""]",
193,7,"Every Monday at 8 AM, if both the safe and the door lock are locked, say 'It is safe' through the speaker","월요일 아침 8시마다 금고와 도어락이 모두 잠겨있으면 스피커로 ""안전합니다""라고 말해줘.",EveryMondayAt8AMIfBothSafe,service_list_ver2.0.1.json,"if ((#Safe).safe_safestate == ""locked"" and (#DoorLock).doorlock_doorlockstate == ""locked"") {

    (#Speaker).speaker_speak(""안전합니다"")

}","if ((#Safe).safe_safestate == ""closed"" and (#DoorLock).doorlock_doorlockstate == ""closed"") {
  (#Speaker).speaker_speak(""It is safe"")
}",69.9,False,strict,False,0.807407,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch"", ""semantic""]","Safe, DoorLock, Door, Speaker, PresenceVitalSensor, AudioRecorder, Siren, TapDialSwitch, Clock, SoundSensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Safe"", ""DoorLock"", ""Door"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""Siren"", ""TapDialSwitch"", ""Clock"", ""SoundSensor""]","[""Safe"", ""DoorLock"", ""Door"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""Siren"", ""TapDialSwitch"", ""Clock"", ""SoundSensor""]",21340,87,21427,2.8843,3.8402,7428.8389,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Safe"", ""DoorLock"", ""Door"", ""Speaker"", ""PresenceVitalSensor"", ""AudioRecorder"", ""Siren"", ""TapDialSwitch"", ""Clock"", ""SoundSensor""]",
194,7,"Every 30 minutes from 7 PM to 10 PM, check the robot vacuum cleaner and start it in auto mode if it is stopped.",저녁 7시부터 10시까지 30분마다 로봇청소기를 체크해서 멈춰있으면 자동 모드로 실행시켜줘.,Every30MinutesFrom7PMTo10PMCheck,service_list_ver2.0.1.json,"if ((#RobotVacuumCleaner).robotvacuumcleaner_robotvacuumcleanermode == ""stop"") {

    (#RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")

}","currentHour = (#Clock).clock_hour
if ((currentHour >= 19) and (currentHour < 22)) {
  mode = (#RobotVacuumCleaner).robotvacuumcleaner_robotvacuumcleanermode
  if (mode == ""stop"") {
    (#RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")
  }
} else {
  break
}",69.9,False,strict,False,0.744444,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""extraneous"", ""gt_mismatch"", ""semantic""]","RobotVacuumCleaner, ArmRobot, Dishwasher, PresenceVitalSensor, LaundryDryer, AirPurifier, Valve, Pump, AirQualitySensor, FaceRecognizer",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""RobotVacuumCleaner"", ""ArmRobot"", ""Dishwasher"", ""PresenceVitalSensor"", ""LaundryDryer"", ""AirPurifier"", ""Valve"", ""Pump"", ""AirQualitySensor"", ""FaceRecognizer""]","[""RobotVacuumCleaner"", ""ArmRobot"", ""Dishwasher"", ""PresenceVitalSensor"", ""LaundryDryer"", ""AirPurifier"", ""Valve"", ""Pump"", ""AirQualitySensor"", ""FaceRecognizer""]",20379,128,20507,3.3237,4.2794,6169.9311,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""RobotVacuumCleaner"", ""ArmRobot"", ""Dishwasher"", ""PresenceVitalSensor"", ""LaundryDryer"", ""AirPurifier"", ""Valve"", ""Pump"", ""AirQualitySensor"", ""FaceRecognizer""]",
197,7,"At 11 PM, if safe is unlocked or the door lock is unlocked , speak 'Check the safe and door lock' through the speaker.","오후 11시에 금고가 열려있거나 도어락이 열려있으면, 스피커로 ""금고와 도어락을 확인하세요""라고 말해줘.",At11PMIfSafeIsUnlockedOrDoor,service_list_ver2.0.1.json,"if ((#Safe).safe_safestate == ""unlocked"" or (#DoorLock).doorlock_doorlockstate == ""unlocked"") {

    (#Speaker).speaker_speak(""금고와 도어락의 잠금 상태를 확인해 주세요."")

}","if ((#Safe).safe_safestate == ""open"" or (#DoorLock).doorlock_doorlockstate == ""open"") {
  (#Speaker).speaker_speak(""Check the safe and door lock"")
}",69.9,False,strict,False,0.756115,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch""]","Safe, DoorLock, Door, Speaker, PresenceVitalSensor, WindowCovering, AudioRecorder, TapDialSwitch, Clock, SoundSensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Safe"", ""DoorLock"", ""Door"", ""Speaker"", ""PresenceVitalSensor"", ""WindowCovering"", ""AudioRecorder"", ""TapDialSwitch"", ""Clock"", ""SoundSensor""]","[""Safe"", ""DoorLock"", ""Door"", ""Speaker"", ""PresenceVitalSensor"", ""WindowCovering"", ""AudioRecorder"", ""TapDialSwitch"", ""Clock"", ""SoundSensor""]",21716,88,21804,3.7166,4.8718,5866.6523,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Safe"", ""DoorLock"", ""Door"", ""Speaker"", ""PresenceVitalSensor"", ""WindowCovering"", ""AudioRecorder"", ""TapDialSwitch"", ""Clock"", ""SoundSensor""]",
199,7,"Check humidity every 10 minutes; if it's 50 or higher, turn off the humidifier; if it's 20 or lower, turn on the humidifier and set it to auto mode.",10분마다 습도를 체크해서 50 이상이면 가습기를 끄고 20 이하면 가습기를 켜고 자동모드로 설정해줘.,CheckHumidityEvery10MinutesIfItS50Or,service_list_ver2.0.1.json,"hum = (#HumiditySensor).humiditysensor_humidity

if (hum >= 50) {

    (#Humidifier).switch_off()

} else if (hum <= 20) {

    (#Humidifier).switch_on()

    (#Humidifier).humidifier_sethumidifiermode(""auto"")

}","humidity = (#HumiditySensor).humiditysensor_humidity
if (humidity >= 50) {
  (#Humidifier).humidifier_sethumidifiermode(""off"")
} else if (humidity <= 20) {
  (#Humidifier).humidifier_sethumidifiermode(""auto"")
}",64.2216,False,strict,False,0.783537,0.5,0.5,0.2,1.0,0.0,"[""dataflow"", ""enum_grounding"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic""]","Humidifier, Dehumidifier, HumiditySensor, AirQualitySensor, WeatherProvider, AirPurifier, AirConditioner, Dishwasher, LaundryDryer, Pump",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Humidifier"", ""Dehumidifier"", ""HumiditySensor"", ""AirQualitySensor"", ""WeatherProvider"", ""AirPurifier"", ""AirConditioner"", ""Dishwasher"", ""LaundryDryer"", ""Pump""]","[""Humidifier"", ""Dehumidifier"", ""HumiditySensor"", ""AirQualitySensor"", ""WeatherProvider"", ""AirPurifier"", ""AirConditioner"", ""Dishwasher"", ""LaundryDryer"", ""Pump""]",20033,101,20134,5.1323,6.1455,3922.9975,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Humidifier"", ""Dehumidifier"", ""HumiditySensor"", ""AirQualitySensor"", ""WeatherProvider"", ""AirPurifier"", ""AirConditioner"", ""Dishwasher"", ""LaundryDryer"", ""Pump""]",
