row_no,category,command_eng,command_kor,gt_name_display,service_list_schema,gt_code,generated_code,det_score,det_pass,det_profile,det_gt_exact,det_gt_similarity,det_gt_service_coverage,det_gt_receiver_coverage,det_dataflow_score,det_numeric_grounding,det_enum_grounding,failure_reasons,service_list_retrieval_categories_display,prompt_context_mode,prompt_context_note,prompt_context_effective_topk,prompt_context_injected_categories,prompt_context_displayed_categories,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_categories,generation_error_type
31,2,Set the living room light to yellow.,거실 조명을 노란색으로 설정해줘.,SetLivingRoomLightToYellow,service_list_ver2.0.1.json,"(#LivingRoom #Light).colorcontrol_setcolor(""255|255|0"")",(#Light #livingroom).light_movetorgb(255 | 255 | 0),55.9387,False,strict,False,0.537736,0.0,0.0,1.0,1.0,1.0,"[""arg_type"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 2 connected-device category group(s) were injected.",0,"[""Light"", ""ColorControl""]","[""Light"", ""ColorControl""]",17987,50,18037,1.7456,1.7554,10332.8368,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
32,2,Capture an image of the meeting room with the camera.,카메라로 회의실 사진을 촬영해줘.,CaptureImageOfMeetingRoomWithCamera,service_list_ver2.0.1.json,(#MeetingRoom #Camera).camera_captureimage(),(#Camera).camera_captureimage(),97.21,True,strict,False,0.922,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""Camera""]","[""Camera""]",16888,38,16926,2.0777,2.0862,8146.5082,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
33,2,Set the brightness of the living room light to 80%.,거실 조명의 밝기를 80%로 설정해줘.,SetBrightnessOfLivingRoomLightTo80,service_list_ver2.0.1.json,"(#LivingRoom #Light).light_movetobrightness(80, 0)",(#Light #LivingRoom).light_movetobrightness(80 | 0),93.47,True,strict,False,0.919,1.0,1.0,1.0,1.0,1.0,"[""arg_type"", ""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""Light""]","[""Light""]",17784,46,17830,2.5129,2.5232,7095.3878,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
34,2,Set all dehumidifiers in the lab to AI drying mode.,연구실 제습기를 모두 AI건조모드로 설정해줘.,SetAllDehumidifiersInLabToAIDryingMode,service_list_ver2.0.1.json,"all(#Lab #Dehumidifier).dehumidifier_setdehumidifiermode(""AIDrying"")","(#Dehumidifier).dehumidifier_setdehumidifiermode(""AIDrying"")",94.3094,True,strict,False,0.821875,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""Dehumidifier""]","[""Dehumidifier""]",16494,53,16547,1.6369,1.6451,10108.7421,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
35,2,Set the hue of the living room light to 240 and the saturation to 80.,"거실 조명의 색조는 240, 채도는 80으로 맞춰줘.",SetHueOfLivingRoomLightTo240,service_list_ver2.0.1.json,"(#LivingRoom #Light).light_movetohueandsaturation(240, 80)",(#Light #living_room).light_movetohueandsaturation(240 | 80),78.6506,True,strict,False,0.888462,1.0,0.0,1.0,1.0,1.0,"[""arg_type"", ""gt_mismatch"", ""gt_receiver_coverage""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""Light""]","[""Light""]",17790,51,17841,2.678,2.6879,6662.0612,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
36,2,Set all robot vacuum cleaners with even tags to auto mode.,짝수 태그 로봇 청소기를 모두 자동 모드로 설정해줘.,SetAllRobotVacuumCleanersWithEvenTagsToAuto,service_list_ver2.0.1.json,"all(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")","(#RobotVacuumCleaner #even).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")",96.4812,True,strict,False,0.810526,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""RobotVacuumCleaner""]","[""RobotVacuumCleaner""]",16476,55,16531,2.2206,2.2283,7444.3844,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
37,2,Lock all door locks.,모든 도어락을 잠궈줘.,LockAllDoorLocks,service_list_ver2.0.1.json,all(#DoorLock).doorlock_lock(),(#DoorLock).doorlock_lock(),97.1316,True,strict,False,0.826316,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""DoorLock""]","[""DoorLock""]",16461,39,16500,1.2038,1.2114,13706.5958,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
38,2,Set the target temperature of the air conditioner in Sector1 to 18 degrees.,구역1의 에어컨의 목표 온도를 18도로 설정해줘.,SetTargetTemperatureOfAirConditionerInSector1,service_list_ver2.0.1.json,(#Sector1 #AirConditioner).airconditioner_settargettemperature(18),(#AirConditioner #Sector1).airconditioner_settargettemperature(18),97.6932,True,strict,False,0.938636,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""AirConditioner""]","[""AirConditioner""]",16610,49,16659,1.7201,1.7278,9684.902,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
39,2,Change the air purifier in the bedroom to sleep mode.,안방의 공기청정기를 수면모드로 바꿔줘.,ChangeAirPurifierInBedroomToSleepMode,service_list_ver2.0.1.json,"(#Bedroom #AirPurifier).airpurifier_setairpurifiermode(""sleep"")","(#AirPurifier #bedroom).airpurifier_setairpurifiermode(""sleep"")",98.4786,True,strict,False,0.935714,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""AirPurifier""]","[""AirPurifier""]",16430,54,16484,1.8941,1.901,8702.814,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
40,2,Close all valves in the kitchen.,주방의 모든 벨브를 닫아줘.,CloseAllValvesInKitchen,service_list_ver2.0.1.json,all(#Kitchen #Valve).valve_close(),all(#Valve #kitchen).valve_close(),97.0044,True,strict,False,0.880882,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""Valve""]","[""Valve""]",16416,42,16458,3.8791,3.8864,4242.7367,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
