row_no,category,row_category,command_eng,command_kor,gt,gt_name,gt_cron,gt_period,gt_code,warmup_excluded,gpt41_mini__det_score,gpt41_mini__det_pass,gpt41_mini__det_profile,gpt41_mini__det_gt_exact,gpt41_mini__det_gt_similarity,gpt41_mini__det_gt_service_coverage,gpt41_mini__det_gt_service_precision,gpt41_mini__det_gt_receiver_coverage,gpt41_mini__det_dataflow_score,gpt41_mini__det_numeric_grounding,gpt41_mini__det_enum_grounding,gpt41_mini__failure_reasons,gpt41_mini__output,gpt41_mini__output_name,gpt41_mini__output_cron,gpt41_mini__output_period,gpt41_mini__output_code,gpt41_mini__prompt_chars,gpt41_mini__prompt_tokens,gpt41_mini__completion_tokens,gpt41_mini__total_tokens,gpt41_mini__llm_latency_sec,gpt41_mini__total_pipeline_sec,gpt41_mini__tokens_per_sec,gpt41_mini__peak_vram_gb,gpt41_mini__generation_error_type,gpt41_mini__oom_flag,gpt41_mini__worker_python,gpt41_mini__resolved_model_path,gpt41_mini__service_list_snippet_source,gpt41_mini__service_list_device_count,gpt41_mini__service_list_retrieval_status,gpt41_mini__service_list_retrieval_mode,gpt41_mini__service_list_retrieval_topk,gpt41_mini__service_list_retrieval_categories,gpt41_mini__prompt_render_mode,gpt41_mini__prompt_assets_dir,gpt41_mini__warmup_excluded,gpt41_mini__row_category
31,2,2,Set the living room light to yellow.,거실 조명을 노란색으로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).colorcontrol_setcolor(\""255|255|0\"")""}",,,0,"(#LivingRoom #Light).colorcontrol_setcolor(""255|255|0"")",False,55.9387,False,strict,False,0.537736,0.0,0.0,0.0,1.0,1.0,1.0,"[""arg_type"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]","{""name"":""SetLivingRoomLightToYellow"",""cron"":"""",""period"":0,""code"":""(#Light #livingroom).light_movetorgb(255 | 255 | 0)""}",SetLivingRoomLightToYellow,,0,(#Light #livingroom).light_movetorgb(255 | 255 | 0),68336,17987,50,18037,1.7456,1.7554,10332.8368,0.0,,False,,,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,2
32,2,2,Capture an image of the meeting room with the camera.,카메라로 회의실 사진을 촬영해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#MeetingRoom #Camera).camera_captureimage()""}",,,0,(#MeetingRoom #Camera).camera_captureimage(),False,97.21,True,strict,False,0.922,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""CaptureImageMeetingRoom"",""cron"":"""",""period"":0,""code"":""(#Camera).camera_captureimage()""}",CaptureImageMeetingRoom,,0,(#Camera).camera_captureimage(),64029,16888,38,16926,2.0777,2.0862,8146.5082,0.0,,False,,,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,2
33,2,2,Set the brightness of the living room light to 80%.,거실 조명의 밝기를 80%로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).light_movetobrightness(80, 0)""}",,,0,"(#LivingRoom #Light).light_movetobrightness(80, 0)",False,93.47,True,strict,False,0.919,1.0,1.0,1.0,1.0,1.0,1.0,"[""arg_type"", ""gt_mismatch""]","{""name"":""SetLivingRoomLightBrightness"",""cron"":"""",""period"":0,""code"":""(#Light #LivingRoom).light_movetobrightness(80 | 0)""}",SetLivingRoomLightBrightness,,0,(#Light #LivingRoom).light_movetobrightness(80 | 0),67568,17784,46,17830,2.5129,2.5232,7095.3878,0.0,,False,,,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,2
34,2,2,Set all dehumidifiers in the lab to AI drying mode.,연구실 제습기를 모두 AI건조모드로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Lab #Dehumidifier).dehumidifier_setdehumidifiermode(\""AIDrying\"")""}",,,0,"all(#Lab #Dehumidifier).dehumidifier_setdehumidifiermode(""AIDrying"")",False,94.3094,True,strict,False,0.821875,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""SetDehumidifiersToAIDryingMode"",""cron"":"""",""period"":0,""code"":""(#Dehumidifier).dehumidifier_setdehumidifiermode(\""AIDrying\"")""}",SetDehumidifiersToAIDryingMode,,0,"(#Dehumidifier).dehumidifier_setdehumidifiermode(""AIDrying"")",62314,16494,53,16547,1.6369,1.6451,10108.7421,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,2
35,2,2,Set the hue of the living room light to 240 and the saturation to 80.,"거실 조명의 색조는 240, 채도는 80으로 맞춰줘.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).light_movetohueandsaturation(240, 80)""}",,,0,"(#LivingRoom #Light).light_movetohueandsaturation(240, 80)",False,78.6506,True,strict,False,0.888462,1.0,1.0,0.0,1.0,1.0,1.0,"[""arg_type"", ""gt_mismatch"", ""gt_receiver_coverage""]","{""name"":""SetLivingRoomLightHueSaturation"",""cron"":"""",""period"":0,""code"":""(#Light #living_room).light_movetohueandsaturation(240 | 80)""}",SetLivingRoomLightHueSaturation,,0,(#Light #living_room).light_movetohueandsaturation(240 | 80),67586,17790,51,17841,2.678,2.6879,6662.0612,0.0,,False,,,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,2
36,2,2,Set all robot vacuum cleaners with even tags to auto mode.,짝수 태그 로봇 청소기를 모두 자동 모드로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(\""auto\"")""}",,,0,"all(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")",False,96.4812,True,strict,False,0.810526,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""SetEvenRobotVacuumAutoMode"",""cron"":"""",""period"":0,""code"":""(#RobotVacuumCleaner #even).robotvacuumcleaner_setrobotvacuumcleanermodemode(\""auto\"")""}",SetEvenRobotVacuumAutoMode,,0,"(#RobotVacuumCleaner #even).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")",62312,16476,55,16531,2.2206,2.2283,7444.3844,0.0,,False,,,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,2
37,2,2,Lock all door locks.,모든 도어락을 잠궈줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#DoorLock).doorlock_lock()""}",,,0,all(#DoorLock).doorlock_lock(),False,97.1316,True,strict,False,0.826316,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""LockAllDoorLocks"",""cron"":"""",""period"":0,""code"":""(#DoorLock).doorlock_lock()""}",LockAllDoorLocks,,0,(#DoorLock).doorlock_lock(),62154,16461,39,16500,1.2038,1.2114,13706.5958,0.0,,False,,,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,2
38,2,2,Set the target temperature of the air conditioner in Sector1 to 18 degrees.,구역1의 에어컨의 목표 온도를 18도로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Sector1 #AirConditioner).airconditioner_settargettemperature(18)""}",,,0,(#Sector1 #AirConditioner).airconditioner_settargettemperature(18),False,97.6932,True,strict,False,0.938636,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""SetAirConditionerTemperatureSector1"",""cron"":"""",""period"":0,""code"":""(#AirConditioner #Sector1).airconditioner_settargettemperature(18)""}",SetAirConditionerTemperatureSector1,,0,(#AirConditioner #Sector1).airconditioner_settargettemperature(18),62955,16610,49,16659,1.7201,1.7278,9684.902,0.0,,False,,,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,2
39,2,2,Change the air purifier in the bedroom to sleep mode.,안방의 공기청정기를 수면모드로 바꿔줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Bedroom #AirPurifier).airpurifier_setairpurifiermode(\""sleep\"")""}",,,0,"(#Bedroom #AirPurifier).airpurifier_setairpurifiermode(""sleep"")",False,98.4786,True,strict,False,0.935714,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""SetAirPurifierToSleepModeInBedroom"",""cron"":"""",""period"":0,""code"":""(#AirPurifier #bedroom).airpurifier_setairpurifiermode(\""sleep\"")""}",SetAirPurifierToSleepModeInBedroom,,0,"(#AirPurifier #bedroom).airpurifier_setairpurifiermode(""sleep"")",62059,16430,54,16484,1.8941,1.901,8702.814,0.0,,False,,,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,2
40,2,2,Close all valves in the kitchen.,주방의 모든 벨브를 닫아줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Kitchen #Valve).valve_close()""}",,,0,all(#Kitchen #Valve).valve_close(),False,97.0044,True,strict,False,0.880882,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""CloseAllValvesInKitchen"",""cron"":"""",""period"":0,""code"":""all(#Valve #kitchen).valve_close()""}",CloseAllValvesInKitchen,,0,all(#Valve #kitchen).valve_close(),62015,16416,42,16458,3.8791,3.8864,4242.7367,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,2
