index,category,command_kor,command_eng,gt_raw,connected_devices,gt,row_no,profile,genome_id,genome_seed,run_id,candidate_count,candidates,candidate_metadata,prompt_log_paths,generation_status,generation_total_pipeline_sec,llm_mode,llm_model,prompt_render_mode,prompt_assets_dir,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_device,service_list_retrieval_categories,service_list_retrieval_scores,service_list_retrieval_fallback_reason,generation_call_count,generation_error_count,generation_error_type,generation_error_types,generation_oom_flag,generation_prompt_chars_total,generation_prompt_tokens_total,generation_completion_tokens_total,generation_total_tokens_total,generation_llm_latency_sec,generation_peak_vram_gb
1,2,거실 조명을 노란색으로 설정해줘.,Set the living room light to yellow.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).SetColor(\""255|255|0\"")""}","{'LivingRoom_Light': {'category': ['Light', 'ColorControl'], 'tags': ['LivingRoom', 'Light', 'ColorControl']}, 'Kitchen_Light': {'category': ['Light', 'ColorControl'], 'tags': ['Kitchen', 'Light', 'ColorControl']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).colorcontrol_setcolor(\""255|255|0\"")""}",31,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__gpt41_mini,975035167,suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15,1,"[""{\""name\"":\""SetLivingRoomLightToYellow\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""(#Light #livingroom).light_movetorgb(255 | 255 | 0)\""}""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""prompt_chars"": 68336, ""prompt_tokens"": 17987, ""completion_tokens"": 50, ""total_tokens"": 18037, ""latency_sec"": 1.7456, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""9"", ""service_list_function_count"": ""8""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15/row_031_cand_1.json""]",ok,1.7516,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,cpu,[],[],,1,0,,[],False,68336,17987,50,18037,1.7456,0.0
2,2,카메라로 회의실 사진을 촬영해줘.,Capture an image of the meeting room with the camera.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#MeetingRoom #Camera).CaptureImage()""}","{'MeetingRoom_Camera': {'category': 'Camera', 'tags': ['MeetingRoom', 'Camera']}, 'Hallway_Camera': {'category': 'Camera', 'tags': ['Hallway', 'Camera']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#MeetingRoom #Camera).camera_captureimage()""}",32,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__gpt41_mini,975035167,suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15,1,"[""{\""name\"":\""CaptureImageMeetingRoom\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""(#Camera).camera_captureimage()\""}""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""prompt_chars"": 64029, ""prompt_tokens"": 16888, ""completion_tokens"": 38, ""total_tokens"": 16926, ""latency_sec"": 2.0777, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""4"", ""service_list_function_count"": ""4""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15/row_032_cand_1.json""]",ok,2.0852,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,cpu,[],[],,1,0,,[],False,64029,16888,38,16926,2.0777,0.0
3,2,거실 조명의 밝기를 80%로 설정해줘.,Set the brightness of the living room light to 80%.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).MoveToBrightness(80, 0)""}","{'LivingRoom_Light': {'category': 'Light', 'tags': ['LivingRoom', 'Light']}, 'Bedroom_Light': {'category': 'Light', 'tags': ['Bedroom', 'Light']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).light_movetobrightness(80, 0)""}",33,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__gpt41_mini,975035167,suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15,1,"[""{\""name\"":\""SetLivingRoomLightBrightness\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""(#Light #LivingRoom).light_movetobrightness(80 | 0)\""}""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""prompt_chars"": 67568, ""prompt_tokens"": 17784, ""completion_tokens"": 46, ""total_tokens"": 17830, ""latency_sec"": 2.5129, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""8"", ""service_list_function_count"": ""7""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15/row_033_cand_1.json""]",ok,2.5219,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,cpu,[],[],,1,0,,[],False,67568,17784,46,17830,2.5129,0.0
4,2,연구실 제습기를 모두 AI건조모드로 설정해줘.,Set all dehumidifiers in the lab to AI drying mode.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Lab #Dehumidifier).SetDehumidifierMode(\""AIDrying\"")""}","{'Lab_Dehumidifier_1': {'category': 'Dehumidifier', 'tags': ['Lab', 'North', 'Dehumidifier']}, 'Lab_Dehumidifier_2': {'category': 'Dehumidifier', 'tags': ['Lab', 'South', 'Dehumidifier']}, 'Office_Dehumidifier': {'category': 'Dehumidifier', 'tags': ['Office', 'Dehumidifier']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Lab #Dehumidifier).dehumidifier_setdehumidifiermode(\""AIDrying\"")""}",34,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__gpt41_mini,975035167,suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15,1,"[""{\""name\"":\""SetDehumidifiersToAIDryingMode\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""(#Dehumidifier).dehumidifier_setdehumidifiermode(\\\""AIDrying\\\"")\""}""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""prompt_chars"": 62314, ""prompt_tokens"": 16494, ""completion_tokens"": 53, ""total_tokens"": 16547, ""latency_sec"": 1.6369, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""1"", ""service_list_function_count"": ""1""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15/row_034_cand_1.json""]",ok,1.6438,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,cpu,[],[],,1,0,,[],False,62314,16494,53,16547,1.6369,0.0
5,2,"거실 조명의 색조는 240, 채도는 80으로 맞춰줘.",Set the hue of the living room light to 240 and the saturation to 80.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).MoveToHueAndSaturation(240, 80)""}","{'LivingRoom_Light': {'category': 'Light', 'tags': ['LivingRoom', 'Light']}, 'Kitchen_Light': {'category': 'Light', 'tags': ['Kitchen', 'Light']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).light_movetohueandsaturation(240, 80)""}",35,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__gpt41_mini,975035167,suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15,1,"[""{\""name\"":\""SetLivingRoomLightHueSaturation\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""(#Light #living_room).light_movetohueandsaturation(240 | 80)\""}""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""prompt_chars"": 67586, ""prompt_tokens"": 17790, ""completion_tokens"": 51, ""total_tokens"": 17841, ""latency_sec"": 2.678, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""8"", ""service_list_function_count"": ""7""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15/row_035_cand_1.json""]",ok,2.6867,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,cpu,[],[],,1,0,,[],False,67586,17790,51,17841,2.678,0.0
6,2,짝수 태그 로봇 청소기를 모두 자동 모드로 설정해줘.,Set all robot vacuum cleaners with even tags to auto mode.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Even #RobotVacuumCleaner).SetRobotVacuumCleanerModeMode(\""auto\"")""}","{'Robot_Even_1': {'category': 'RobotVacuumCleaner', 'tags': ['Even', 'RobotVacuumCleaner']}, 'Robot_Odd_1': {'category': 'RobotVacuumCleaner', 'tags': ['Odd', 'RobotVacuumCleaner']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(\""auto\"")""}",36,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__gpt41_mini,975035167,suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15,1,"[""{\""name\"":\""SetEvenRobotVacuumAutoMode\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""(#RobotVacuumCleaner #even).robotvacuumcleaner_setrobotvacuumcleanermodemode(\\\""auto\\\"")\""}""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""prompt_chars"": 62312, ""prompt_tokens"": 16476, ""completion_tokens"": 55, ""total_tokens"": 16531, ""latency_sec"": 2.2206, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""1"", ""service_list_function_count"": ""1""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15/row_036_cand_1.json""]",ok,2.2271,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,cpu,[],[],,1,0,,[],False,62312,16476,55,16531,2.2206,0.0
7,2,모든 도어락을 잠궈줘.,Lock all door locks.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#DoorLock).Lock()""}","{'FrontDoor_Lock': {'category': 'DoorLock', 'tags': ['Front', 'DoorLock']}, 'BackDoor_Lock': {'category': 'DoorLock', 'tags': ['Back', 'DoorLock']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#DoorLock).doorlock_lock()""}",37,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__gpt41_mini,975035167,suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15,1,"[""{\""name\"":\""LockAllDoorLocks\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""(#DoorLock).doorlock_lock()\""}""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""prompt_chars"": 62154, ""prompt_tokens"": 16461, ""completion_tokens"": 39, ""total_tokens"": 16500, ""latency_sec"": 1.2038, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""1"", ""service_list_function_count"": ""2""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15/row_037_cand_1.json""]",ok,1.2106,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,cpu,[],[],,1,0,,[],False,62154,16461,39,16500,1.2038,0.0
8,2,구역1의 에어컨의 목표 온도를 18도로 설정해줘.,Set the target temperature of the air conditioner in Sector1 to 18 degrees.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Sector1 #AirConditioner).SetTargetTemperature(18)""}","{'Sector1_AC': {'category': 'AirConditioner', 'tags': ['Sector1', 'AirConditioner']}, 'Sector2_AC': {'category': 'AirConditioner', 'tags': ['Sector2', 'AirConditioner']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Sector1 #AirConditioner).airconditioner_settargettemperature(18)""}",38,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__gpt41_mini,975035167,suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15,1,"[""{\""name\"":\""SetAirConditionerTemperatureSector1\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""(#AirConditioner #Sector1).airconditioner_settargettemperature(18)\""}""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""prompt_chars"": 62955, ""prompt_tokens"": 16610, ""completion_tokens"": 49, ""total_tokens"": 16659, ""latency_sec"": 1.7201, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""2"", ""service_list_function_count"": ""2""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15/row_038_cand_1.json""]",ok,1.7267,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,cpu,[],[],,1,0,,[],False,62955,16610,49,16659,1.7201,0.0
9,2,안방의 공기청정기를 수면모드로 바꿔줘.,Change the air purifier in the bedroom to sleep mode.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Bedroom #AirPurifier).SetAirPurifierMode(\""sleep\"")""}","{'Bedroom_AP': {'category': 'AirPurifier', 'tags': ['Bedroom', 'AirPurifier']}, 'LivingRoom_AP': {'category': 'AirPurifier', 'tags': ['LivingRoom', 'AirPurifier']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Bedroom #AirPurifier).airpurifier_setairpurifiermode(\""sleep\"")""}",39,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__gpt41_mini,975035167,suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15,1,"[""{\""name\"":\""SetAirPurifierToSleepModeInBedroom\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""(#AirPurifier #bedroom).airpurifier_setairpurifiermode(\\\""sleep\\\"")\""}""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""prompt_chars"": 62059, ""prompt_tokens"": 16430, ""completion_tokens"": 54, ""total_tokens"": 16484, ""latency_sec"": 1.8941, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""1"", ""service_list_function_count"": ""1""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15/row_039_cand_1.json""]",ok,1.9001,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,cpu,[],[],,1,0,,[],False,62059,16430,54,16484,1.8941,0.0
10,2,주방의 모든 벨브를 닫아줘.,Close all valves in the kitchen.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Kitchen #Valve).Close()""}","{'Kitchen_Valve_Gas': {'category': 'Valve', 'tags': ['Kitchen', 'Gas', 'Valve']}, 'Kitchen_Valve_Water': {'category': 'Valve', 'tags': ['Kitchen', 'Water', 'Valve']}, 'Bathroom_Valve': {'category': 'Valve', 'tags': ['Bathroom', 'Valve']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Kitchen #Valve).valve_close()""}",40,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__gpt41_mini,975035167,suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15,1,"[""{\""name\"":\""CloseAllValvesInKitchen\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""all(#Valve #kitchen).valve_close()\""}""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""prompt_chars"": 62015, ""prompt_tokens"": 16416, ""completion_tokens"": 42, ""total_tokens"": 16458, ""latency_sec"": 3.8791, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""1"", ""service_list_function_count"": ""2""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-10d1e822-839a-a138-8806-3c64fda98499_gpt41_mini_15/row_040_cand_1.json""]",ok,3.8856,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,cpu,[],[],,1,0,,[],False,62015,16416,42,16458,3.8791,0.0
