model_key,model_label,category,generation,genome_id,fitness,train_avg_det_score,train_variance,train_det_pass_rate,train_gt_exact_rate,validation_avg_det_score,validation_variance,validation_det_pass_rate,validation_gt_exact_rate,prompt_tokens,llm_latency_sec,peak_vram_gb,block_01,block_02,block_03,block_06,failure_summary,rank_scope
llama31_8b,Llama-3.1-8B-Instruct,1,1,gene-d99150b1-96d1-a1ae-1d75-a14ee7320c9f,69.9,69.9,0.0,0.0,0.0,100.0,0.0,100.0,100.0,77612,22.0179,19.5609,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,{},generation_best
llama31_8b,Llama-3.1-8B-Instruct,1,2,cross-2485f743-21db-e83c-5606-ba9cf4c5ddd6,69.9,69.9,0.0,0.0,0.0,100.0,0.0,100.0,100.0,66044,18.6592,18.89,01_preamble.txt,02_generator_prompt.txt,03_postprocessor.txt,06_det_helper.txt,{},generation_best
llama31_8b,Llama-3.1-8B-Instruct,1,3,mut-b2c3876c-88d6-cd8b-69e2-32a5fffb9170,91.9434,91.9434,0.0,100.0,0.0,86.8834,469.173505,75.0,25.0,119582,36.9247,22.1501,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,03_postprocessor.txt,06_det_helper.txt,"{""gt_mismatch"": 3, ""arg_type"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""numeric_grounding"": 1, ""semantic"": 1}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,1,4,cross-2af85447-22fe-0324-46b8-f7f8e31565a8,91.9434,91.9434,0.0,100.0,0.0,86.8834,469.173505,75.0,25.0,119582,36.9035,22.1501,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,03_postprocessor.txt,06_det_helper.txt,"{""gt_mismatch"": 3, ""arg_type"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""numeric_grounding"": 1, ""semantic"": 1}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,1,5,clone-e13928ec-b803-f546-be11-f390f1a60ba6,91.9434,91.9434,0.0,100.0,0.0,86.8834,469.173505,75.0,25.0,119582,36.9187,22.1501,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,03_postprocessor.txt,06_det_helper.txt,"{""gt_mismatch"": 3, ""arg_type"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""numeric_grounding"": 1, ""semantic"": 1}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,1,6,clone-84e6c3c0-2c76-afb0-f8d5-616b9b6be197,91.9434,91.9434,0.0,100.0,0.0,86.8834,469.173505,75.0,25.0,119582,36.9796,22.1501,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,03_postprocessor.txt,06_det_helper.txt,"{""gt_mismatch"": 3, ""arg_type"": 1, ""gt_receiver_coverage"": 1, ""gt_service_coverage"": 1, ""numeric_grounding"": 1, ""semantic"": 1}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,1,7,mut-4b992f59-c5ec-04a9-e5b3-6f159539cf43,91.9434,91.9434,0.0,100.0,0.0,97.418,7.67041,100.0,50.0,119646,35.5547,22.1531,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,03_postprocessor.txt,06_det_helper.txt,"{""gt_mismatch"": 2, ""arg_type"": 1, ""numeric_grounding"": 1, ""semantic"": 1}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,1,8,mut-4b992f59-c5ec-04a9-e5b3-6f159539cf43,91.9434,91.9434,0.0,100.0,0.0,97.418,7.67041,100.0,50.0,119646,35.5488,22.1531,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,03_postprocessor.txt,06_det_helper.txt,"{""gt_mismatch"": 2, ""arg_type"": 1, ""numeric_grounding"": 1, ""semantic"": 1}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,1,9,clone-2ce119c1-3302-157d-d1d3-61443580a91c,91.9434,91.9434,0.0,100.0,0.0,97.418,7.67041,100.0,50.0,119646,35.5327,22.1531,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,03_postprocessor.txt,06_det_helper.txt,"{""gt_mismatch"": 2, ""arg_type"": 1, ""numeric_grounding"": 1, ""semantic"": 1}",generation_best
llama31_8b,Llama-3.1-8B-Instruct,1,10,clone-15576edb-f82e-c7cd-386f-ef24e5560f92,91.9434,91.9434,0.0,100.0,0.0,97.418,7.67041,100.0,50.0,119646,35.4711,22.1531,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,03_postprocessor.txt,06_det_helper.txt,"{""gt_mismatch"": 2, ""arg_type"": 1, ""numeric_grounding"": 1, ""semantic"": 1}",generation_best
