model_key,model_label,category,generation,genome_id,fitness,train_avg_det_score,train_variance,train_det_pass_rate,train_gt_exact_rate,validation_avg_det_score,validation_variance,validation_det_pass_rate,validation_gt_exact_rate,prompt_tokens,llm_latency_sec,peak_vram_gb,block_01,block_02,block_03,block_06,failure_summary
gemma2_9b_it,Gemma-2-9B-it,2,1,v15-4a989182-5abe-387f-dfda-56779ffd7751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,01_preamble.txt,02_generator_prompt.txt,03_postprocessor.txt,06_det_helper.txt,"{""invalid_json"": 4}"
gemma2_9b_it,Gemma-2-9B-it,2,1,v13mix-5e0f8db3-3fa4-ca68-b0fd-40e227b77b30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_schema_first_compact.txt,03_postprocessor.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_full.txt,"{""invalid_json"": 4}"
gemma2_9b_it,Gemma-2-9B-it,2,1,v13compact-79ecd780-05b7-1df3-9473-af3bf23a8608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,generated/v13_gene_pool_e35ef6292a/01_v13_caution_compact.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,generated/v13_gene_pool_e35ef6292a/03_v13_response_contract.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}"
gemma2_9b_it,Gemma-2-9B-it,2,1,gene-8a7c368e-df5c-ed9b-f06f-c08ae3500b23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}"
gemma2_9b_it,Gemma-2-9B-it,2,2,gene-8a7c368e-df5c-ed9b-f06f-c08ae3500b23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}"
gemma2_9b_it,Gemma-2-9B-it,2,2,mut-c10e2d30-dd7b-1682-b4a8-94ccaa47249c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}"
gemma2_9b_it,Gemma-2-9B-it,2,2,cross-b9f5b1d5-09a0-52d6-7307-1b6118197796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,01_preamble.txt,generated/v13_gene_pool_e35ef6292a/02_v13_service_response_compact.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}"
gemma2_9b_it,Gemma-2-9B-it,2,2,clone-b9fc9029-1cfd-d6ea-2d8a-c3a438395229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}"
gemma2_9b_it,Gemma-2-9B-it,2,3,clone-b9fc9029-1cfd-d6ea-2d8a-c3a438395229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}"
gemma2_9b_it,Gemma-2-9B-it,2,3,mut-a7f1830f-96d7-15d5-03cb-df0da46e0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}"
gemma2_9b_it,Gemma-2-9B-it,2,3,cross-f89f74e5-28f2-c891-a743-630ae389650c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}"
gemma2_9b_it,Gemma-2-9B-it,2,3,mut-c4fc3ebd-0d78-293b-0542-3d5fc4a7566e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,01_preamble.txt,02_generator_prompt.txt,generated/v13_gene_pool_e35ef6292a/03_json_case_guard.txt,generated/v13_gene_pool_e35ef6292a/06_v13_grammar_tempo_compact.txt,"{""invalid_json"": 4}"
