row_no,category,command_eng,command_kor,gt_name_display,service_list_schema,gt_code,generated_code,det_score,det_pass,det_profile,det_gt_exact,det_gt_similarity,det_gt_service_coverage,det_gt_receiver_coverage,det_dataflow_score,det_numeric_grounding,det_enum_grounding,failure_reasons,service_list_retrieval_categories_display,prompt_context_mode,prompt_context_note,prompt_context_effective_topk,prompt_context_injected_categories,prompt_context_displayed_categories,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_categories,generation_error_type
91,4,"When the contact sensor is detected, turn on the light.",접촉 센서가 감지되면 조명을 켜줘.,WhenContactSensorIsDetectedTurnOnLight,service_list_ver2.0.1.json,"wait until ((#ContactSensor).contactsensor_contact == true)

(#Light).switch_on()","prev := (#ContactSensor).contactsensor_contact
curr = (#ContactSensor).contactsensor_contact
if (prev == false and curr == true) {
    (#Light).switch_on()
}
prev = curr",93.5443,True,strict,False,0.50885,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","PresenceSensor, ContactSensor, LightSensor, PresenceVitalSensor, Light, MotionSensor, CarbonDioxideSensor, TemperatureSensor, Button, ColorControl",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""PresenceSensor"", ""ContactSensor"", ""LightSensor"", ""PresenceVitalSensor"", ""Light"", ""MotionSensor"", ""CarbonDioxideSensor"", ""TemperatureSensor"", ""Button"", ""ColorControl""]","[""PresenceSensor"", ""ContactSensor"", ""LightSensor"", ""PresenceVitalSensor"", ""Light"", ""MotionSensor"", ""CarbonDioxideSensor"", ""TemperatureSensor"", ""Button"", ""ColorControl""]",17715,64,17779,2.4425,7.7338,7279.0174,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""ContactSensor"", ""LightSensor"", ""PresenceVitalSensor"", ""Light"", ""MotionSensor"", ""CarbonDioxideSensor"", ""TemperatureSensor"", ""Button"", ""ColorControl""]",
92,4,"When the presence sensor detects someone, turn on the TV.",재실 센서가 감지되면 TV를 켜줘.,WhenPresenceSensorDetectsSomeoneTurnOnTV,service_list_ver2.0.1.json,"wait until ((#PresenceSensor).presencesensor_presence == true)

(#Television).switch_on()","prev := (#PresenceSensor).presencesensor_presence
curr = (#PresenceSensor).presencesensor_presence
if (prev == false and curr == true) {
    (#Television).switch_on()
}
prev = curr",93.3051,True,strict,False,0.518163,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","PresenceSensor, Television, PresenceVitalSensor, TemperatureSensor, CarbonDioxideSensor, Switch, ContactSensor, MotionSensor, ArmRobot, PressureSensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""PresenceSensor"", ""Television"", ""PresenceVitalSensor"", ""TemperatureSensor"", ""CarbonDioxideSensor"", ""Switch"", ""ContactSensor"", ""MotionSensor"", ""ArmRobot"", ""PressureSensor""]","[""PresenceSensor"", ""Television"", ""PresenceVitalSensor"", ""TemperatureSensor"", ""CarbonDioxideSensor"", ""Switch"", ""ContactSensor"", ""MotionSensor"", ""ArmRobot"", ""PressureSensor""]",16779,67,16846,3.8945,4.8644,4325.5874,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""Television"", ""PresenceVitalSensor"", ""TemperatureSensor"", ""CarbonDioxideSensor"", ""Switch"", ""ContactSensor"", ""MotionSensor"", ""ArmRobot"", ""PressureSensor""]",
93,4,"When the sound sensor value exceeds 50, stop speaker playback.",소리 센서의 수치가 50보다 커지면 스피커 재생을 멈춰줘.,WhenSoundSensorValueExceeds50StopSpeakerPlayback,service_list_ver2.0.1.json,"wait until ((#SoundSensor).soundsensor_sound > 50)

(#Speaker).speaker_stop()","prev := (#SoundSensor).soundsensor_sound
curr = (#SoundSensor).soundsensor_sound
if (prev <= 50 and curr > 50) {
    (#Speaker).speaker_stop()
}
prev = curr",93.9134,True,strict,False,0.512679,1.0,1.0,1.0,0.75,1.0,"[""gt_mismatch"", ""numeric_grounding""]","Speaker, SoundSensor, AudioRecorder, Siren, PresenceSensor, PressureSensor, ContactSensor, PresenceVitalSensor, ArmRobot, LeakSensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Speaker"", ""SoundSensor"", ""AudioRecorder"", ""Siren"", ""PresenceSensor"", ""PressureSensor"", ""ContactSensor"", ""PresenceVitalSensor"", ""ArmRobot"", ""LeakSensor""]","[""Speaker"", ""SoundSensor"", ""AudioRecorder"", ""Siren"", ""PresenceSensor"", ""PressureSensor"", ""ContactSensor"", ""PresenceVitalSensor"", ""ArmRobot"", ""LeakSensor""]",17740,67,17807,4.3664,5.3381,4078.188,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Speaker"", ""SoundSensor"", ""AudioRecorder"", ""Siren"", ""PresenceSensor"", ""PressureSensor"", ""ContactSensor"", ""PresenceVitalSensor"", ""ArmRobot"", ""LeakSensor""]",
94,4,"When it rains, turn on the dehumidifier.",비가 오면 제습기를 켜줘.,WhenItRainsTurnOnDehumidifier,service_list_ver2.0.1.json,"wait until ((#RainSensor).rainsensor_rain == true)

(#Dehumidifier).switch_on()","prev := (#RainSensor).rainsensor_rain
curr = (#RainSensor).rainsensor_rain
if (prev == false and curr == true) {
    (#Dehumidifier).dehumidifier_setdehumidifiermode(""dehumidifying"")
}
prev = curr",69.9,False,strict,False,0.329382,0.5,0.5,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]","HumiditySensor, RainSensor, Dehumidifier, Humidifier, WeatherProvider, ArmRobot, Dishwasher, AirConditioner, Pump, LaundryDryer",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""HumiditySensor"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""ArmRobot"", ""Dishwasher"", ""AirConditioner"", ""Pump"", ""LaundryDryer""]","[""HumiditySensor"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""ArmRobot"", ""Dishwasher"", ""AirConditioner"", ""Pump"", ""LaundryDryer""]",17697,83,17780,2.1913,3.1251,8113.905,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""HumiditySensor"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""ArmRobot"", ""Dishwasher"", ""AirConditioner"", ""Pump"", ""LaundryDryer""]",
95,4,"When the brightness falls below 100 lux, turn on the light.",밝기가 100 럭스 미만이 되면 조명을 켜줘.,WhenBrightnessFallsBelow100LuxTurnOn,service_list_ver2.0.1.json,"wait until ((#LightSensor).lightsensor_brightness < 100)

(#Light).switch_on()","prev := (#LightSensor).lightsensor_brightness
curr = (#LightSensor).lightsensor_brightness
if (prev >= 100 and curr < 100) {
    (#Light).switch_on()
}
prev = curr",92.8571,True,strict,False,0.507143,1.0,1.0,1.0,0.75,1.0,"[""gt_mismatch"", ""numeric_grounding""]","LightSensor, Light, ColorControl, DimmerSwitch, ArmRobot, Switch, Plug, Charger, SmokeDetector, Television",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""LightSensor"", ""Light"", ""ColorControl"", ""DimmerSwitch"", ""ArmRobot"", ""Switch"", ""Plug"", ""Charger"", ""SmokeDetector"", ""Television""]","[""LightSensor"", ""Light"", ""ColorControl"", ""DimmerSwitch"", ""ArmRobot"", ""Switch"", ""Plug"", ""Charger"", ""SmokeDetector"", ""Television""]",18501,70,18571,2.8174,3.7747,6591.5383,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""LightSensor"", ""Light"", ""ColorControl"", ""DimmerSwitch"", ""ArmRobot"", ""Switch"", ""Plug"", ""Charger"", ""SmokeDetector"", ""Television""]",
96,4,"When the carbon dioxide concentration reaches 1000ppm or higher, sound the emergency siren.",이산화탄소 농도가 1000ppm 이상이 되면 긴급 사이렌을 울려줘.,WhenCarbonDioxideConcentrationReaches1000ppmOrHigh,service_list_ver2.0.1.json,"wait until ((#CarbonDioxideSensor).carbondioxidesensor_carbondioxide >= 1000)

(#Siren).siren_setsirenmode(""emergency"")","prev := (#CarbonDioxideSensor).carbondioxidesensor_carbondioxide
curr = (#CarbonDioxideSensor).carbondioxidesensor_carbondioxide
if (prev < 1000 and curr >= 1000) {
    (#Siren).siren_setsirenmode(""emergency"")
}
prev = curr",93.1242,True,strict,False,0.541509,1.0,1.0,1.0,0.75,1.0,"[""gt_mismatch"", ""numeric_grounding""]","AirQualitySensor, CarbonDioxideSensor, Siren, ArmRobot, Charger, SoundSensor, AirConditioner, SmokeDetector, PresenceVitalSensor, ColorControl",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AirQualitySensor"", ""CarbonDioxideSensor"", ""Siren"", ""ArmRobot"", ""Charger"", ""SoundSensor"", ""AirConditioner"", ""SmokeDetector"", ""PresenceVitalSensor"", ""ColorControl""]","[""AirQualitySensor"", ""CarbonDioxideSensor"", ""Siren"", ""ArmRobot"", ""Charger"", ""SoundSensor"", ""AirConditioner"", ""SmokeDetector"", ""PresenceVitalSensor"", ""ColorControl""]",17854,94,17948,1.9858,2.9513,9038.171,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""AirQualitySensor"", ""CarbonDioxideSensor"", ""Siren"", ""ArmRobot"", ""Charger"", ""SoundSensor"", ""AirConditioner"", ""SmokeDetector"", ""PresenceVitalSensor"", ""ColorControl""]",
97,4,"When smoke is detected, sound the fire alarm with the siren.",연기가 감지되면 사이렌으로 화재경보를 울려줘.,WhenSmokeIsDetectedSoundFireAlarmWith,service_list_ver2.0.1.json,"wait until ((#SmokeDetector).smokedetector_smoke == true)

(#Siren).siren_setsirenmode(""fire"")","prev := (#SmokeDetector).smokedetector_smoke
curr = (#SmokeDetector).smokedetector_smoke
if (prev == false and curr == true) {
    (#Siren).siren_setsirenmode(""fire"")
}
prev = curr",94.654,True,strict,False,0.5308,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","PresenceSensor, Siren, SmokeDetector, SoundSensor, ArmRobot, CarbonDioxideSensor, Oven, AirQualitySensor, PresenceVitalSensor, RiceCooker",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""PresenceSensor"", ""Siren"", ""SmokeDetector"", ""SoundSensor"", ""ArmRobot"", ""CarbonDioxideSensor"", ""Oven"", ""AirQualitySensor"", ""PresenceVitalSensor"", ""RiceCooker""]","[""PresenceSensor"", ""Siren"", ""SmokeDetector"", ""SoundSensor"", ""ArmRobot"", ""CarbonDioxideSensor"", ""Oven"", ""AirQualitySensor"", ""PresenceVitalSensor"", ""RiceCooker""]",18089,77,18166,1.9093,2.8476,9514.4817,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""Siren"", ""SmokeDetector"", ""SoundSensor"", ""ArmRobot"", ""CarbonDioxideSensor"", ""Oven"", ""AirQualitySensor"", ""PresenceVitalSensor"", ""RiceCooker""]",
98,4,"When the button is pushed 3 times, open the valve.",버튼이 세번 눌리면 벨브를 열어줘.,WhenButtonIsPushed3TimesOpenValve,service_list_ver2.0.1.json,"wait until ((#Button).button_button == ""pushed_3x"")

(#Valve).valve_open()","prev := (#Button).button_button
curr = (#Button).button_button
if (prev != ""pushed_3x"" and curr == ""pushed_3x"") {
    (#Valve).valve_open()
}
prev = curr",94.4857,True,strict,False,0.507143,1.0,1.0,1.0,0.75,1.0,"[""gt_mismatch"", ""numeric_grounding""]","Valve, Button, ArmRobot, TapDialSwitch, Door, Pump, PresenceVitalSensor, Oven, Safe, DimmerSwitch",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Valve"", ""Button"", ""ArmRobot"", ""TapDialSwitch"", ""Door"", ""Pump"", ""PresenceVitalSensor"", ""Oven"", ""Safe"", ""DimmerSwitch""]","[""Valve"", ""Button"", ""ArmRobot"", ""TapDialSwitch"", ""Door"", ""Pump"", ""PresenceVitalSensor"", ""Oven"", ""Safe"", ""DimmerSwitch""]",18509,72,18581,2.0636,3.0311,9004.1675,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Valve"", ""Button"", ""ArmRobot"", ""TapDialSwitch"", ""Door"", ""Pump"", ""PresenceVitalSensor"", ""Oven"", ""Safe"", ""DimmerSwitch""]",
99,4,"When the temperature reaches 35 degrees or higher, set the air conditioner to 30 degrees.",온도가 35도 이상이 되면 에어컨의 목표 온도를 30도로 설정해줘.,WhenTemperatureReaches35DegreesOrHigherSet,service_list_ver2.0.1.json,"wait until ((#TemperatureSensor).temperaturesensor_temperature >= 35)

(#AirConditioner).airconditioner_settargettemperature(30)","wait until ((#TemperatureSensor).temperaturesensor_temperature >= 35)
(#AirConditioner).airconditioner_settargettemperature(30)",100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,[],"TemperatureSensor, AirConditioner, AirPurifier, AirQualitySensor, ArmRobot, LaundryDryer, Dishwasher, WeatherProvider, Oven, Dehumidifier",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""ArmRobot"", ""LaundryDryer"", ""Dishwasher"", ""WeatherProvider"", ""Oven"", ""Dehumidifier""]","[""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""ArmRobot"", ""LaundryDryer"", ""Dishwasher"", ""WeatherProvider"", ""Oven"", ""Dehumidifier""]",18868,53,18921,3.1784,4.1416,5952.9952,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""TemperatureSensor"", ""AirConditioner"", ""AirPurifier"", ""AirQualitySensor"", ""ArmRobot"", ""LaundryDryer"", ""Dishwasher"", ""WeatherProvider"", ""Oven"", ""Dehumidifier""]",
100,4,"When the safe is unlocked, sound the police siren.",금고가 열리면 경찰 사이렌을 울려줘.,WhenSafeIsUnlockedSoundPoliceSiren,service_list_ver2.0.1.json,"wait until ((#Safe).safe_safestate == ""unlocked"")

(#Siren).siren_setsirenmode(""police"")","prev := (#Safe).safe_safestate
curr = (#Safe).safe_safestate
if (prev != ""open"" and curr == ""open"") {
    (#Siren).siren_setsirenmode(""police"")
}
prev = curr",95.1939,True,strict,False,0.518778,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","Siren, Safe, SoundSensor, ArmRobot, DoorLock, Door, PresenceVitalSensor, AudioRecorder, PressureSensor, Speaker",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Siren"", ""Safe"", ""SoundSensor"", ""ArmRobot"", ""DoorLock"", ""Door"", ""PresenceVitalSensor"", ""AudioRecorder"", ""PressureSensor"", ""Speaker""]","[""Siren"", ""Safe"", ""SoundSensor"", ""ArmRobot"", ""DoorLock"", ""Door"", ""PresenceVitalSensor"", ""AudioRecorder"", ""PressureSensor"", ""Speaker""]",18270,76,18346,2.5498,3.5258,7195.0741,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Siren"", ""Safe"", ""SoundSensor"", ""ArmRobot"", ""DoorLock"", ""Door"", ""PresenceVitalSensor"", ""AudioRecorder"", ""PressureSensor"", ""Speaker""]",
